"492","597","1664","4182","date","other"
"6","6","3","3","2018-03-02","0"
"18","18","10","9","2018-03-16","0"
"21","21","12","11","2018-03-30","0"
"21","21","12","11","2018-04-13","0"
"21","21","12","11","2018-04-27","0"
"21","21","12","11","2018-05-11","0"
"21","21","13","11","2018-05-25","0"
"21","21","13","11","2018-06-08","0"
"21","21","13","11","2018-06-22","0"
"21","21","13","11","2018-07-06","0"
"21","21","13","11","2018-07-20","0"
"21","21","13","11","2018-08-03","0"
"21","21","13","11","2018-08-17","0"
"21","21","13","11","2018-08-31","0"
"21","21","13","11","2018-09-14","0"
"21","21","13","11","2018-09-28","0"
"21","21","13","11","2018-10-12","0"
"21","21","13","11","2018-10-26","0"
"21","21","13","11","2018-11-09","0"
"21","21","13","11","2018-11-23","0"
"21","21","13","11","2018-12-07","0"
"21","21","13","11","2018-12-21","0"
"21","21","13","11","2019-01-04","0"
"21","21","12","11","2019-01-18","0"
"21","21","12","11","2019-02-01","0"
"21","21","12","11","2019-02-15","0"
"21","21","12","11","2019-03-01","0"
"18","18","10","9","2019-03-15","0"
"18","18","10","9","2019-03-29","0"
"21","21","12","11","2019-04-12","0"
"21","21","12","11","2019-04-26","0"
"8","8","4","4","2019-05-10","0"
"15","15","8","8","2019-05-24","0"
"25","25","14","13","2019-06-07","0"
"25","25","14","13","2019-06-21","0"
"26","26","15","14","2019-07-05","0"
"23","23","13","12","2019-07-19","0"
"25","25","14","13","2019-08-02","0"
"21","21","12","11","2019-08-16","0"
"21","21","12","11","2019-08-30","0"
"21","21","12","11","2019-09-13","0"
"23","23","13","12","2019-09-27","0"
"21","21","12","11","2019-10-11","0"
"23","23","13","12","2019-10-25","0"
"21","21","12","11","2019-11-08","0"
"25","25","14","13","2019-11-22","0"
"23","23","13","12","2019-12-06","0"
"23","23","13","12","2019-12-20","0"
"24","24","12","11","2020-01-03","0"
"35","35","14","13","2020-01-17","0"
"33","33","13","12","2020-01-31","0"
"35","35","14","13","2020-02-14","0"
"33","33","13","12","2020-02-28","0"
"31","31","12","11","2020-03-13","0"
"42","42","17","15","2020-03-27","0"
"28","28","11","10","2020-04-10","0"
"31","31","12","11","2020-04-24","0"
"35","35","14","13","2020-05-08","0"
"31","31","12","11","2020-05-22","0"
"33","33","13","12","2020-06-05","0"
"40","40","16","15","2020-06-19","0"
"33","33","13","12","2020-07-03","0"
"33","33","13","12","2020-07-17","0"
"38","38","15","14","2020-07-31","0"
"31","31","12","11","2020-08-14","0"
"38","38","15","14","2020-08-28","0"
"38","38","15","14","2020-09-11","0"
"35","35","14","13","2020-09-25","0"
"42","42","17","15","2020-10-09","0"
"47","47","19","17","2020-10-23","0"
"40","40","16","15","2020-11-06","0"
"40","40","16","15","2020-11-20","0"
"45","45","18","16","2020-12-04","0"
"38","38","15","14","2020-12-18","0"
"35","35","14","13","2021-01-01","0"
"59","59","23","21","2021-01-15","0"
"38","38","15","14","2021-01-29","0"
"24","24","9","9","2021-02-12","0"
"33","33","13","12","2021-02-26","0"
"33","33","13","12","2021-03-12","0"
"33","33","13","12","2021-03-26","0"
"33","33","13","12","2021-04-09","0"
"33","33","13","12","2021-04-23","0"
"33","33","13","12","2021-05-07","0"
"33","33","13","12","2021-05-21","0"
