"9","19","492","493","21978","date","other"
"6","6","6","7","2","2018-03-15","0"
"6","6","6","7","2","2018-03-29","0"
"14","14","14","16","5","2018-04-12","0"
"22","22","21","25","8","2018-04-26","0"
"22","22","21","25","8","2018-05-10","0"
"22","22","21","25","8","2018-05-24","0"
"22","22","21","25","8","2018-06-07","0"
"22","22","21","25","8","2018-06-21","0"
"22","22","21","25","8","2018-07-05","0"
"22","22","21","45","8","2018-07-19","0"
"22","22","21","46","8","2018-08-02","0"
"22","22","21","46","8","2018-08-16","0"
"22","22","21","46","8","2018-08-30","0"
"22","22","21","46","8","2018-09-13","0"
"22","22","21","46","8","2018-09-27","0"
"22","22","21","46","8","2018-10-11","0"
"22","22","21","46","8","2018-10-25","0"
"22","22","21","46","8","2018-11-08","0"
"22","22","21","46","8","2018-11-22","0"
"22","22","21","46","8","2018-12-06","0"
"22","22","21","46","8","2018-12-20","0"
"22","22","21","46","8","2019-01-03","0"
"20","20","20","43","7","2019-01-17","0"
"22","22","21","46","8","2019-01-31","0"
"22","22","21","46","8","2019-02-14","0"
"22","22","21","46","8","2019-02-28","0"
"9","9","9","20","3","2019-03-14","0"
"2","2","2","3","1","2019-03-28","0"
"20","20","20","43","7","2019-04-11","0"
"22","22","21","46","8","2019-04-25","0"
"9","9","9","20","4","2019-05-09","0"
"15","15","14","31","7","2019-05-23","0"
"23","23","22","48","11","2019-06-06","0"
"21","21","20","45","10","2019-06-20","0"
"23","23","22","48","11","2019-07-04","0"
"23","23","22","48","11","2019-07-18","0"
"23","23","22","48","11","2019-08-01","0"
"21","21","20","45","10","2019-08-15","0"
"23","23","22","48","11","2019-08-29","0"
"21","21","20","45","10","2019-09-12","0"
"25","25","24","51","12","2019-09-26","0"
"23","23","22","48","11","2019-10-10","0"
"23","23","22","48","11","2019-10-24","0"
"23","23","22","48","11","2019-11-07","0"
"21","21","20","45","10","2019-11-21","0"
"23","24","22","49","12","2019-12-05","0"
"23","24","22","49","12","2019-12-19","0"
"41","42","40","70","13","2020-01-02","0"
"48","49","47","76","12","2020-01-16","0"
"48","49","47","41","12","2020-01-30","0"
"45","46","44","20","11","2020-02-13","0"
"55","55","54","25","14","2020-02-27","0"
"45","45","44","20","11","2020-03-12","0"
"48","48","47","22","12","2020-03-26","0"
"45","45","44","20","11","2020-04-09","0"
"48","48","47","22","12","2020-04-23","0"
"48","48","47","22","12","2020-05-07","0"
"51","51","50","24","13","2020-05-21","0"
"48","48","47","22","12","2020-06-04","0"
"48","48","48","22","13","2020-06-18","0"
"48","48","48","22","13","2020-07-02","0"
"48","48","48","22","13","2020-07-16","0"
"58","58","58","27","16","2020-07-30","0"
"45","45","45","20","12","2020-08-13","0"
"51","51","51","24","14","2020-08-27","0"
"45","45","45","20","12","2020-09-10","0"
"58","58","58","27","16","2020-09-24","0"
"48","48","48","22","13","2020-10-08","0"
"48","48","48","22","13","2020-10-22","0"
"65","65","65","30","18","2020-11-05","0"
"51","51","51","24","14","2020-11-19","0"
"69","69","69","31","19","2020-12-03","0"
"55","55","55","25","15","2020-12-17","0"
"48","48","48","22","13","2020-12-31","0"
"58","58","58","27","16","2021-01-14","0"
"55","55","55","25","15","2021-01-28","0"
"31","31","31","14","8","2021-02-11","0"
"48","48","48","22","13","2021-02-25","0"
"48","48","48","22","13","2021-03-11","0"
"51","51","51","24","14","2021-03-25","0"
"48","48","48","22","13","2021-04-08","0"
"48","48","48","22","13","2021-04-22","0"
"51","51","51","24","14","2021-05-06","0"
"51","51","51","24","14","2021-05-20","0"
