"19","492","3871","4026","4094","4182","date","other"
"1","3","1","1","1","1","2019-04-25","0"
"4","8","4","4","4","4","2019-05-09","0"
"6","12","6","6","6","6","2019-05-23","0"
"10","21","10","10","10","10","2019-06-06","0"
"9","20","9","9","9","9","2019-06-20","0"
"10","21","10","10","10","10","2019-07-04","0"
"11","24","11","11","11","11","2019-07-18","0"
"10","21","10","10","10","10","2019-08-01","0"
"9","18","9","9","9","9","2019-08-15","0"
"12","26","12","12","12","12","2019-08-29","0"
"11","23","11","11","11","11","2019-09-12","0"
"11","23","11","11","11","11","2019-09-26","0"
"10","21","10","10","10","10","2019-10-10","0"
"9","20","9","9","9","9","2019-10-24","0"
"9","20","9","9","9","9","2019-11-07","0"
"9","20","9","9","9","9","2019-11-21","0"
"13","27","13","13","13","13","2019-12-05","0"
"9","20","9","9","9","9","2019-12-19","0"
"10","21","10","10","10","10","2020-01-02","0"
"11","24","11","11","11","11","2020-01-16","0"
"9","20","9","9","9","9","2020-01-30","0"
"11","23","11","11","11","11","2020-02-13","0"
"14","30","14","14","14","14","2020-02-27","0"
"9","20","9","9","9","9","2020-03-12","0"
"11","24","11","11","11","11","2020-03-26","0"
"11","23","11","11","11","11","2020-04-09","0"
"13","27","13","13","13","13","2020-04-23","0"
"10","21","10","10","10","10","2020-05-07","0"
"11","23","11","11","11","11","2020-05-21","0"
"12","26","12","12","12","12","2020-06-04","0"
"11","24","11","11","11","11","2020-06-18","0"
"9","20","9","9","9","9","2020-07-02","0"
"8","17","8","8","8","8","2020-07-16","0"
"12","26","12","12","12","12","2020-07-30","0"
"8","17","8","8","8","8","2020-08-13","0"
"9","20","9","9","9","9","2020-08-27","0"
"11","24","11","11","11","11","2020-09-10","0"
"11","23","11","11","11","11","2020-09-24","0"
"11","24","11","11","11","11","2020-10-08","0"
"9","20","9","9","9","9","2020-10-22","0"
"10","21","10","10","10","10","2020-11-05","0"
"11","23","11","11","11","11","2020-11-19","0"
"12","26","12","12","12","12","2020-12-03","0"
"12","26","12","12","12","12","2020-12-17","0"
"13","27","13","13","13","13","2020-12-31","0"
"11","24","11","11","11","11","2021-01-14","0"
"16","35","16","16","16","16","2021-01-28","0"
"6","12","6","6","6","6","2021-02-11","0"
"11","23","11","11","11","11","2021-02-25","0"
"10","21","10","10","10","10","2021-03-11","0"
"10","21","10","10","10","10","2021-03-25","0"
"10","21","10","10","10","10","2021-04-08","0"
"10","21","10","10","10","10","2021-04-22","0"
"10","21","10","10","10","10","2021-05-06","0"
