"492","1742","3799","4085","date","other"
"33","13","16","15","2017-03-31","0"
"33","13","16","15","2017-04-14","0"
"33","13","16","15","2017-04-28","0"
"33","13","16","15","2017-05-12","0"
"33","13","16","15","2017-05-26","0"
"31","12","15","14","2017-06-09","0"
"33","13","16","15","2017-06-23","0"
"33","13","16","15","2017-07-07","0"
"31","12","15","14","2017-07-21","0"
"28","11","14","13","2017-08-04","0"
"28","11","14","13","2017-08-18","0"
"17","7","8","8","2017-09-01","0"
"21","8","10","10","2017-09-15","0"
"19","7","9","9","2017-09-29","0"
"21","8","10","10","2017-10-13","0"
"19","7","9","9","2017-10-27","0"
"19","7","9","9","2017-11-10","0"
"24","9","11","11","2017-11-24","0"
"24","9","11","11","2017-12-08","0"
"17","7","8","8","2017-12-22","0"
"21","8","10","10","2018-01-05","0"
"19","7","9","9","2018-01-19","0"
"17","7","8","8","2018-02-02","0"
"21","8","10","10","2018-02-16","0"
"24","9","11","11","2018-03-02","0"
"19","7","9","9","2018-03-16","0"
"17","7","8","8","2018-03-30","0"
"24","9","11","11","2018-04-13","0"
"33","13","16","15","2018-04-27","0"
"33","13","16","15","2018-05-11","0"
"33","13","16","15","2018-05-25","0"
"31","12","15","14","2018-06-08","0"
"33","13","16","15","2018-06-22","0"
"33","13","16","15","2018-07-06","0"
"33","13","16","15","2018-07-20","0"
"33","13","16","15","2018-08-03","0"
"33","13","16","15","2018-08-17","0"
"33","13","16","15","2018-08-31","0"
"33","13","16","15","2018-09-14","0"
"33","13","16","15","2018-09-28","0"
"33","13","16","15","2018-10-12","0"
"33","13","16","15","2018-10-26","0"
"33","13","16","15","2018-11-09","0"
"33","13","16","15","2018-11-23","0"
"33","13","16","15","2018-12-07","0"
"33","13","16","15","2018-12-21","0"
"33","13","16","15","2019-01-04","0"
"34","13","17","16","2019-01-18","0"
"34","13","18","17","2019-02-01","0"
"34","13","18","17","2019-02-15","0"
"34","13","18","17","2019-03-01","0"
"12","5","6","6","2019-03-15","0"
"12","5","6","6","2019-03-29","0"
"32","12","17","16","2019-04-12","0"
"34","13","18","17","2019-04-26","0"
"10","4","5","5","2019-05-10","0"
"24","9","13","12","2019-05-24","0"
"34","13","18","17","2019-06-07","0"
"34","13","18","17","2019-06-21","0"
"36","14","19","18","2019-07-05","0"
"32","12","17","16","2019-07-19","0"
"34","13","18","17","2019-08-02","0"
"32","12","17","16","2019-08-16","0"
"34","13","18","17","2019-08-30","0"
"29","11","15","15","2019-09-13","0"
"39","15","21","19","2019-09-27","0"
"34","13","18","17","2019-10-11","0"
"36","14","19","18","2019-10-25","0"
"36","14","19","18","2019-11-08","0"
"32","12","17","16","2019-11-22","0"
"37","14","19","18","2019-12-06","0"
"33","12","17","16","2019-12-20","0"
"38","14","19","18","2020-01-03","0"
"33","12","17","16","2020-01-17","0"
"35","13","18","17","2020-01-31","0"
"40","15","21","19","2020-02-14","0"
"35","13","18","17","2020-02-28","0"
"33","12","17","16","2020-03-13","0"
"33","12","17","16","2020-03-27","0"
"35","13","18","17","2020-04-10","0"
"33","12","17","16","2020-04-24","0"
"35","13","18","17","2020-05-08","0"
"33","12","17","16","2020-05-22","0"
"40","15","21","19","2020-06-05","0"
"33","12","17","16","2020-06-19","0"
"38","14","19","18","2020-07-03","0"
"33","12","17","16","2020-07-17","0"
"40","15","21","19","2020-07-31","0"
"30","11","15","15","2020-08-14","0"
"35","13","18","17","2020-08-28","0"
"38","14","19","18","2020-09-11","0"
"38","14","19","18","2020-09-25","0"
"43","16","22","21","2020-10-09","0"
"38","14","19","18","2020-10-23","0"
"45","17","23","22","2020-11-06","0"
"43","16","22","21","2020-11-20","0"
"35","13","18","17","2020-12-04","0"
"38","14","19","18","2020-12-18","0"
"45","17","23","22","2021-01-01","0"
"40","15","21","19","2021-01-15","0"
"33","12","17","16","2021-01-29","0"
"38","14","19","18","2021-02-12","0"
"43","16","22","21","2021-02-26","0"
"38","14","19","18","2021-03-12","0"
"35","13","18","17","2021-03-26","0"
"35","13","18","17","2021-04-09","0"
"35","13","18","17","2021-04-23","0"
"35","13","18","17","2021-05-07","0"
"35","13","18","17","2021-05-21","0"
