"9","19","492","493","597","date","other"
"1","2","2","3","2","2018-03-14","0"
"6","9","9","10","9","2018-04-11","0"
"20","31","31","35","31","2018-04-25","0"
"20","31","31","35","31","2018-05-09","0"
"20","31","31","35","31","2018-05-23","0"
"20","31","31","35","31","2018-06-06","0"
"20","31","31","35","31","2018-06-20","0"
"20","31","31","35","31","2018-07-04","0"
"20","31","31","53","31","2018-07-18","0"
"20","31","31","56","31","2018-08-01","0"
"20","31","31","56","31","2018-08-15","0"
"20","31","31","56","31","2018-08-29","0"
"20","31","31","56","31","2018-09-12","0"
"20","31","31","56","31","2018-09-26","0"
"20","31","31","56","31","2018-10-10","0"
"20","31","31","56","31","2018-10-24","0"
"20","31","31","56","31","2018-11-07","0"
"20","31","31","56","31","2018-11-21","0"
"20","31","31","56","31","2018-12-05","0"
"19","31","31","24","32","2018-12-19","0"
"18","31","30","","33","2019-01-02","0"
"18","31","30","","33","2019-01-16","0"
"18","31","30","","33","2019-01-30","0"
"18","31","30","","33","2019-02-13","0"
"18","31","30","","33","2019-02-27","0"
"10","18","17","","19","2019-03-13","0"
"3","4","4","","5","2019-03-27","0"
"17","29","28","","31","2019-04-10","0"
"18","31","30","","33","2019-04-24","0"
"8","13","13","","14","2019-05-08","0"
"8","13","13","","14","2019-05-22","0"
"17","29","28","","31","2019-06-05","0"
"17","29","28","","31","2019-06-19","0"
"21","35","34","","38","2019-07-03","0"
"19","33","32","","35","2019-07-17","0"
"18","31","30","","33","2019-07-31","0"
"15","27","26","","28","2019-08-14","0"
"18","31","30","","33","2019-08-28","0"
"17","29","28","","31","2019-09-11","0"
"23","40","39","","42","2019-09-25","0"
"17","29","28","","31","2019-10-09","0"
"18","31","30","","33","2019-10-23","0"
"17","29","28","","31","2019-11-06","0"
"14","24","24","","26","2019-11-20","0"
"18","31","30","","33","2019-12-04","0"
"18","31","30","","33","2019-12-18","0"
"18","31","30","","33","2020-01-01","0"
"17","29","28","","31","2020-01-15","0"
"18","31","30","","33","2020-01-29","0"
"19","33","32","","35","2020-02-12","0"
"18","31","30","","33","2020-02-26","0"
"21","35","34","","38","2020-03-11","0"
"18","31","30","","33","2020-03-25","0"
"17","29","28","","31","2020-04-08","0"
"17","29","28","","31","2020-04-22","0"
"18","31","30","","33","2020-05-06","0"
"17","29","28","","31","2020-05-20","0"
"17","29","28","","31","2020-06-03","0"
"18","31","30","","33","2020-06-17","0"
"17","29","28","","31","2020-07-01","0"
"15","27","26","","28","2020-07-15","0"
"18","31","30","","33","2020-07-29","0"
"14","24","24","","26","2020-08-12","0"
"15","27","26","","28","2020-08-26","0"
"21","35","34","","38","2020-09-09","0"
"18","31","30","","33","2020-09-23","0"
"18","31","30","","33","2020-10-07","0"
"19","33","32","","35","2020-10-21","0"
"18","31","30","","33","2020-11-04","0"
"23","40","39","","42","2020-11-18","0"
"21","35","34","","38","2020-12-02","0"
"19","33","32","","35","2020-12-16","0"
"24","42","41","","45","2020-12-30","0"
"22","38","36","","40","2021-01-13","0"
"26","44","43","","47","2021-01-27","0"
"13","22","21","","24","2021-02-10","0"
"18","31","30","","33","2021-02-24","0"
"18","31","30","","33","2021-03-10","0"
"18","31","30","","33","2021-03-24","0"
"18","31","30","","33","2021-04-07","0"
"18","31","30","","33","2021-04-21","0"
"18","31","30","","33","2021-05-05","0"
