"19","113","128","699","1695","date","other"
"16","17","17","16","","2017-12-22","0"
"24","25","25","24","1","2018-01-05","0"
"27","30","27","29","6","2018-01-19","0"
"27","31","27","30","8","2018-02-02","0"
"25","31","25","30","9","2018-02-16","0"
"25","31","25","31","10","2018-03-02","0"
"30","36","30","36","12","2018-03-16","0"
"30","36","30","36","12","2018-03-30","0"
"30","36","30","36","12","2018-04-13","0"
"30","36","30","36","12","2018-04-27","0"
"30","36","30","36","12","2018-05-11","0"
"30","36","30","36","12","2018-05-25","0"
"30","36","30","36","12","2018-06-08","0"
"30","36","30","36","12","2018-06-22","0"
"30","36","30","36","12","2018-07-06","0"
"30","36","30","36","12","2018-07-20","0"
"30","36","30","36","12","2018-08-03","0"
"30","36","30","36","12","2018-08-17","0"
"30","36","30","36","12","2018-08-31","0"
"32","39","32","39","13","2018-09-14","0"
"30","36","30","36","12","2018-09-28","0"
"30","36","30","36","12","2018-10-12","0"
"30","36","30","36","12","2018-10-26","0"
"30","36","30","36","12","2018-11-09","0"
"30","36","30","36","12","2018-11-23","0"
"30","36","30","36","12","2018-12-07","0"
"30","36","30","36","12","2018-12-21","0"
"30","36","30","36","12","2019-01-04","0"
"30","36","30","36","12","2019-01-18","0"
"30","36","30","36","12","2019-02-01","0"
"30","36","30","36","12","2019-02-15","0"
"30","36","30","36","12","2019-03-01","0"
"30","36","30","36","12","2019-03-15","0"
"28","33","28","33","11","2019-03-29","0"
"30","36","30","36","12","2019-04-12","0"
"30","36","30","36","12","2019-04-26","0"
"11","13","11","13","4","2019-05-10","0"
"26","29","24","28","10","2019-05-24","0"
"33","37","31","36","13","2019-06-07","0"
"33","37","31","36","13","2019-06-21","0"
"35","40","33","39","14","2019-07-05","0"
"33","37","31","36","13","2019-07-19","0"
"35","40","33","39","14","2019-08-02","0"
"33","37","31","36","13","2019-08-16","0"
"33","37","31","36","13","2019-08-30","0"
"33","37","31","36","13","2019-09-13","0"
"33","37","31","36","13","2019-09-27","0"
"33","37","31","36","14","2019-10-11","0"
"33","37","31","36","14","2019-10-25","0"
"31","34","29","33","13","2019-11-08","0"
"40","45","38","44","17","2019-11-22","0"
"33","37","31","36","14","2019-12-06","0"
"40","45","38","44","17","2019-12-20","0"
"31","34","29","33","13","2020-01-03","0"
"33","37","31","36","14","2020-01-17","0"
"35","40","33","39","15","2020-01-31","0"
"35","40","33","39","15","2020-02-14","0"
"35","40","33","39","15","2020-02-28","0"
"28","32","27","31","12","2020-03-13","0"
"33","37","31","36","14","2020-03-27","0"
"33","37","31","36","14","2020-04-10","0"
"31","34","29","33","13","2020-04-24","0"
"33","37","31","36","14","2020-05-08","0"
"28","32","27","31","12","2020-05-22","0"
"33","37","31","36","14","2020-06-05","0"
"33","37","31","36","14","2020-06-19","0"
"35","40","33","39","15","2020-07-03","0"
"33","37","31","36","14","2020-07-17","0"
"40","45","38","44","17","2020-07-31","0"
"31","34","29","33","13","2020-08-14","0"
"31","34","29","33","13","2020-08-28","0"
"40","45","38","44","18","2020-09-11","0"
"33","38","32","36","15","2020-09-25","0"
"40","46","39","44","18","2020-10-09","0"
"33","38","32","36","15","2020-10-23","0"
"35","41","34","39","16","2020-11-06","0"
"45","52","43","49","20","2020-11-20","0"
"42","49","41","46","19","2020-12-04","0"
"40","46","39","44","18","2020-12-18","0"
"31","35","30","33","14","2021-01-01","0"
"33","38","32","36","15","2021-01-15","0"
"35","41","34","39","16","2021-01-29","0"
"24","27","23","26","11","2021-02-12","0"
"38","43","37","41","17","2021-02-26","0"
"33","38","32","36","15","2021-03-12","0"
"33","38","32","36","15","2021-03-26","0"
"35","41","34","39","16","2021-04-09","0"
"33","38","32","36","15","2021-04-23","0"
"33","38","32","36","15","2021-05-07","0"
"31","35","30","33","14","2021-05-21","0"
