"21","597","599","1667","1721","3799","4085","6650","7478","9551","10397","12095","date","other"
"5","5","4","","4","3","4","7","","","","6","2017-02-17","0"
"24","23","21","","18","15","20","33","","","","32","2017-03-03","0"
"22","21","19","","16","14","20","32","","","","31","2017-03-17","0"
"25","25","21","","16","18","23","35","","","","35","2017-03-31","0"
"25","25","21","","16","18","23","35","","","","35","2017-04-14","0"
"25","25","21","","14","19","23","35","","","","35","2017-04-28","0"
"25","25","21","3","15","19","23","35","3","","4","35","2017-05-12","0"
"25","25","21","6","16","19","24","36","5","","5","36","2017-05-26","0"
"23","23","20","6","15","18","22","34","5","","5","34","2017-06-09","0"
"25","25","21","6","15","20","24","37","1","","5","37","2017-06-23","0"
"24","25","21","6","15","20","24","38","","","6","38","2017-07-07","0"
"22","23","19","3","12","20","23","35","","","6","36","2017-07-21","0"
"20","21","17","","10","18","21","33","","","5","33","2017-08-04","0"
"20","21","17","","9","18","21","33","","","5","33","2017-08-18","0"
"14","14","11","","6","12","14","22","","","2","22","2017-09-01","0"
"21","21","16","","9","19","21","33","","","","33","2017-09-15","0"
"24","25","19","","10","22","25","38","","","","39","2017-09-29","0"
"24","25","19","","10","22","25","38","","","","39","2017-10-13","0"
"19","20","15","","8","18","20","30","","","","31","2017-10-27","0"
"19","20","16","","9","18","20","31","","","","31","2017-11-10","0"
"19","20","16","","10","18","21","31","","","","32","2017-11-24","0"
"21","22","17","","11","21","23","34","","","","35","2017-12-08","0"
"20","21","17","","11","20","22","32","","","","33","2017-12-22","0"
"16","17","14","","9","16","18","26","","","","27","2018-01-05","0"
"16","17","14","","10","16","18","26","","","","27","2018-01-19","0"
"21","23","18","","13","21","24","35","","","","36","2018-02-02","0"
"20","21","17","","11","20","22","32","","","","33","2018-02-16","0"
"18","19","15","","9","18","20","29","","","","30","2018-03-02","0"
"20","21","17","","10","20","22","32","","","","33","2018-03-16","0"
"20","21","16","","10","20","22","32","","","","33","2018-03-30","0"
"16","17","13","","9","16","18","26","2","","","27","2018-04-13","0"
"25","27","20","","14","25","28","41","5","","","42","2018-04-27","0"
"25","27","20","","14","25","28","41","5","","","42","2018-05-11","0"
"25","27","20","","14","25","28","41","4","","","42","2018-05-25","0"
"25","27","20","","13","25","28","41","","","","42","2018-06-08","0"
"25","27","20","","13","25","28","41","","","","42","2018-06-22","0"
"25","27","20","","13","25","28","41","","","","43","2018-07-06","0"
"25","27","20","","13","25","28","41","","","","43","2018-07-20","0"
"25","27","19","","12","25","28","41","","","","43","2018-08-03","0"
"25","27","19","","12","25","28","41","","","","43","2018-08-17","0"
"25","27","19","","12","25","28","41","","","","43","2018-08-31","0"
"25","27","19","","12","25","28","41","","","","43","2018-09-14","0"
"25","27","19","","12","25","28","41","","","","43","2018-09-28","0"
"25","27","19","","12","25","28","41","","","","43","2018-10-12","0"
"25","27","19","","12","25","28","41","","","","43","2018-10-26","0"
"25","27","19","","12","26","29","41","","","","43","2018-11-09","0"
"25","27","19","","11","27","29","42","","","","44","2018-11-23","0"
"25","27","19","","11","27","29","42","","","","44","2018-12-07","0"
"25","27","19","","11","27","29","42","","","","44","2018-12-21","0"
"25","27","19","","11","27","29","42","","","","44","2019-01-04","0"
"25","27","19","","11","27","29","42","","","","44","2019-01-18","0"
"25","27","19","","11","27","29","42","","","","44","2019-02-01","0"
"25","27","19","","11","27","29","42","","","","44","2019-02-15","0"
"25","27","19","","11","27","29","42","","","","44","2019-03-01","0"
"14","15","11","","6","15","17","24","","","","25","2019-03-15","0"
"5","6","4","","2","6","6","9","","","","9","2019-03-29","0"
"23","25","18","","10","25","27","39","","","","40","2019-04-12","0"
"25","27","19","","11","27","29","42","","","","44","2019-04-26","0"
"7","8","5","","3","8","8","12","","","","13","2019-05-10","0"
"20","24","16","","9","25","30","36","","","","39","2019-05-24","0"
"26","30","20","","12","32","38","46","","4","","49","2019-06-07","0"
"24","28","19","","11","30","35","43","","5","","46","2019-06-21","0"
"30","34","23","","14","37","43","53","","6","","57","2019-07-05","0"
"28","32","21","","12","34","41","49","","5","","54","2019-07-19","0"
"26","30","20","","11","32","38","46","","5","","50","2019-08-02","0"
"27","31","21","","11","33","39","47","","6","","51","2019-08-16","0"
"29","33","23","","12","35","42","50","","6","","55","2019-08-30","0"
"27","31","21","","11","33","39","47","","6","","51","2019-09-13","0"
"31","35","24","","11","39","46","55","","7","","58","2019-09-27","0"
"27","31","21","","9","34","40","48","","6","","51","2019-10-11","0"
"29","33","23","","10","36","43","52","","6","","56","2019-10-25","0"
"25","29","20","","8","32","37","46","","6","","48","2019-11-08","0"
"27","31","21","","8","34","40","49","","6","","52","2019-11-22","0"
"27","31","21","","8","34","40","49","","6","","52","2019-12-06","0"
"33","38","26","","10","41","49","60","","7","","64","2019-12-20","0"
"30","34","24","","7","29","35","42","","5","","45","2020-01-03","0"
"40","45","33","","9","36","44","53","","6","","57","2020-01-17","0"
"37","42","31","","8","34","41","49","","6","","53","2020-01-31","0"
"40","45","33","","9","36","44","53","","6","","57","2020-02-14","0"
"42","48","35","","10","39","47","56","","7","","61","2020-02-28","0"
"34","39","29","","7","32","38","46","","6","","49","2020-03-13","0"
"45","51","38","","10","41","50","60","","7","","64","2020-03-27","0"
"40","45","33","","9","36","44","53","","6","","57","2020-04-10","0"
"34","39","29","","7","32","38","46","","6","","49","2020-04-24","0"
