"21","113","492","1664","date","other"
"20","21","20","4","2017-10-27","0"
"20","21","20","5","2017-11-10","0"
"20","21","20","5","2017-11-24","0"
"20","21","20","5","2017-12-08","0"
"19","20","19","6","2017-12-22","0"
"17","19","18","5","2018-01-05","0"
"17","20","18","7","2018-01-19","0"
"21","24","21","8","2018-02-02","0"
"15","17","15","6","2018-02-16","0"
"20","22","20","7","2018-03-02","0"
"20","22","20","7","2018-03-16","0"
"21","24","21","8","2018-03-30","0"
"21","24","21","8","2018-04-13","0"
"21","24","21","8","2018-04-27","0"
"21","24","21","8","2018-05-11","0"
"21","24","21","8","2018-05-25","0"
"22","26","21","8","2018-06-08","0"
"22","26","21","8","2018-06-22","0"
"22","26","21","8","2018-07-06","0"
"22","27","21","7","2018-07-20","0"
"22","27","21","7","2018-08-03","0"
"22","27","21","7","2018-08-17","0"
"22","27","21","7","2018-08-31","0"
"22","27","21","7","2018-09-14","0"
"22","27","21","7","2018-09-28","0"
"22","27","21","7","2018-10-12","0"
"22","27","21","7","2018-10-26","0"
"22","27","21","7","2018-11-09","0"
"22","27","21","7","2018-11-23","0"
"22","27","21","7","2018-12-07","0"
"22","27","21","7","2018-12-21","0"
"22","27","21","7","2019-01-04","0"
"22","27","21","7","2019-01-18","0"
"22","27","21","7","2019-02-01","0"
"22","27","21","7","2019-02-15","0"
"22","27","21","7","2019-03-01","0"
"22","27","21","7","2019-03-15","0"
"20","25","20","7","2019-03-29","0"
"20","25","20","7","2019-04-12","0"
"22","27","21","7","2019-04-26","0"
"8","10","8","3","2019-05-10","0"
"16","27","16","7","2019-05-24","0"
"25","43","25","11","2019-06-07","0"
"24","41","24","11","2019-06-21","0"
"24","41","24","11","2019-07-05","0"
"25","43","25","11","2019-07-19","0"
"22","38","22","10","2019-08-02","0"
"20","35","20","9","2019-08-16","0"
"22","38","22","10","2019-08-30","0"
"22","38","22","10","2019-09-13","0"
"22","38","22","10","2019-09-27","0"
"22","38","22","10","2019-10-11","0"
"24","41","24","11","2019-10-25","0"
"20","35","20","9","2019-11-08","0"
"20","35","20","9","2019-11-22","0"
"24","41","24","11","2019-12-06","0"
"27","46","27","12","2019-12-20","0"
"22","38","22","10","2020-01-03","0"
"22","38","22","10","2020-01-17","0"
"27","46","27","12","2020-01-31","0"
"20","35","20","9","2020-02-14","0"
"22","38","22","10","2020-02-28","0"
"22","38","22","10","2020-03-13","0"
"31","54","31","14","2020-03-27","0"
"25","43","25","11","2020-04-10","0"
"22","38","22","10","2020-04-24","0"
"22","38","22","10","2020-05-08","0"
"25","43","25","11","2020-05-22","0"
"24","41","24","11","2020-06-05","0"
"27","46","27","12","2020-06-19","0"
"22","38","22","10","2020-07-03","0"
"25","43","25","11","2020-07-17","0"
"28","49","28","13","2020-07-31","0"
"20","35","20","9","2020-08-14","0"
"24","41","24","11","2020-08-28","0"
"22","38","22","10","2020-09-11","0"
"25","41","24","11","2020-09-25","0"
"31","52","30","14","2020-10-09","0"
"28","46","27","12","2020-10-23","0"
"35","57","33","15","2020-11-06","0"
"31","52","30","14","2020-11-20","0"
"30","49","28","13","2020-12-04","0"
"31","52","30","14","2020-12-18","0"
"33","54","31","14","2021-01-01","0"
"21","35","20","9","2021-01-15","0"
"28","46","27","12","2021-01-29","0"
"20","33","19","9","2021-02-12","0"
"25","41","24","11","2021-02-26","0"
"25","41","24","11","2021-03-12","0"
"23","38","22","10","2021-03-26","0"
"23","38","22","10","2021-04-09","0"
"23","38","22","10","2021-04-23","0"
"23","38","22","10","2021-05-07","0"
"23","38","22","10","2021-05-21","0"
