"9","19","492","597","date","other"
"1","2","2","2","2020-03-26","0"
"32","33","33","33","2020-04-09","0"
"28","29","29","29","2020-04-23","0"
"30","31","31","31","2020-05-07","0"
"30","31","31","31","2020-05-21","0"
"30","31","31","31","2020-06-04","0"
"30","31","31","31","2020-06-18","0"
"28","29","29","29","2020-07-02","0"
"26","27","27","27","2020-07-16","0"
"34","35","35","35","2020-07-30","0"
"30","31","31","31","2020-08-13","0"
"28","29","29","29","2020-08-27","0"
"34","35","35","35","2020-09-10","0"
"30","31","31","31","2020-09-24","0"
"34","35","35","35","2020-10-08","0"
"36","38","38","38","2020-10-22","0"
"41","42","42","42","2020-11-05","0"
"41","42","42","42","2020-11-19","0"
"41","42","42","42","2020-12-03","0"
"43","44","44","44","2020-12-17","0"
"39","40","40","40","2020-12-31","0"
"32","33","33","33","2021-01-14","0"
"39","40","40","40","2021-01-28","0"
"21","22","22","22","2021-02-11","0"
"30","31","31","31","2021-02-25","0"
"28","29","29","29","2021-03-11","0"
"30","31","31","31","2021-03-25","0"
"30","31","31","31","2021-04-08","0"
"30","31","31","31","2021-04-22","0"
"30","31","31","31","2021-05-06","0"
