"19","492","493","3942","21978","date","other"
"9","9","10","5","6","2018-03-14","0"
"21","21","24","11","13","2018-03-28","0"
"20","20","22","10","12","2018-04-11","0"
"21","21","24","11","13","2018-04-25","0"
"21","21","24","11","13","2018-05-09","0"
"21","21","24","11","13","2018-05-23","0"
"21","21","24","11","13","2018-06-06","0"
"21","21","24","11","13","2018-06-20","0"
"21","21","24","11","13","2018-07-04","0"
"21","21","42","11","13","2018-07-18","0"
"21","21","45","11","13","2018-08-01","0"
"21","21","45","11","13","2018-08-15","0"
"21","21","45","11","13","2018-08-29","0"
"21","21","45","11","13","2018-09-12","0"
"21","21","45","11","13","2018-09-26","0"
"21","21","45","11","13","2018-10-10","0"
"21","21","45","11","13","2018-10-24","0"
"21","21","45","11","13","2018-11-07","0"
"21","21","45","11","13","2018-11-21","0"
"21","21","45","11","13","2018-12-05","0"
"21","21","45","11","13","2018-12-19","0"
"21","21","45","11","13","2019-01-02","0"
"21","21","45","11","13","2019-01-16","0"
"21","21","45","11","13","2019-01-30","0"
"21","21","45","11","13","2019-02-13","0"
"21","21","45","11","13","2019-02-27","0"
"21","21","45","11","13","2019-03-13","0"
"15","15","32","8","9","2019-03-27","0"
"21","21","45","11","13","2019-04-10","0"
"21","21","45","11","14","2019-04-24","0"
"11","11","23","6","8","2019-05-08","0"
"11","11","23","6","8","2019-05-22","0"
"21","21","45","11","15","2019-06-05","0"
"20","20","42","10","14","2019-06-19","0"
"21","21","45","11","15","2019-07-03","0"
"20","20","42","10","14","2019-07-17","0"
"23","23","48","12","16","2019-07-31","0"
"20","20","42","10","14","2019-08-14","0"
"21","21","45","11","15","2019-08-28","0"
"20","20","42","10","14","2019-09-11","0"
"21","21","45","11","15","2019-09-25","0"
"21","21","45","11","15","2019-10-09","0"
"21","21","45","11","15","2019-10-23","0"
"20","20","42","10","14","2019-11-06","0"
"21","21","45","11","15","2019-11-20","0"
"21","21","45","11","16","2019-12-04","0"
"23","23","48","12","17","2019-12-18","0"
"20","20","42","10","15","2020-01-01","0"
"21","21","45","11","16","2020-01-15","0"
"24","24","36","13","18","2020-01-29","0"
"21","21","21","11","16","2020-02-12","0"
"20","20","20","10","15","2020-02-26","0"
"21","21","21","11","16","2020-03-11","0"
"23","23","23","12","17","2020-03-25","0"
"20","20","20","10","15","2020-04-08","0"
"20","20","20","10","15","2020-04-22","0"
"21","21","21","11","16","2020-05-06","0"
"20","20","20","10","15","2020-05-20","0"
"21","21","21","11","16","2020-06-03","0"
"23","23","23","12","17","2020-06-17","0"
"23","23","23","12","17","2020-07-01","0"
"18","18","18","9","14","2020-07-15","0"
"21","21","21","11","16","2020-07-29","0"
"18","18","18","9","14","2020-08-12","0"
"21","21","21","11","16","2020-08-26","0"
"24","24","24","13","18","2020-09-09","0"
"24","24","24","13","18","2020-09-23","0"
"23","23","23","12","17","2020-10-07","0"
"23","23","23","12","17","2020-10-21","0"
"21","21","21","11","16","2020-11-04","0"
"27","27","27","14","21","2020-11-18","0"
"23","23","23","12","17","2020-12-02","0"
"27","27","27","14","21","2020-12-16","0"
"21","21","21","11","16","2020-12-30","0"
"20","20","20","10","15","2021-01-13","0"
"24","24","24","13","18","2021-01-27","0"
"20","20","20","10","15","2021-02-10","0"
"26","26","26","13","19","2021-02-24","0"
"21","21","21","11","16","2021-03-10","0"
"24","24","24","13","18","2021-03-24","0"
"23","23","23","12","17","2021-04-07","0"
"21","21","21","11","16","2021-04-21","0"
"21","21","21","11","16","2021-05-05","0"
"21","21","21","11","16","2021-05-19","0"
