"19","1774","21978","999999","date","other"
"32","11","12","1","2017-04-28","0"
"33","10","13","1","2017-05-12","0"
"33","10","13","1","2017-05-26","0"
"33","10","13","1","2017-06-09","0"
"33","10","13","1","2017-06-23","0"
"33","10","13","1","2017-07-07","0"
"33","10","13","1","2017-07-21","0"
"28","9","11","1","2017-08-04","0"
"28","9","11","1","2017-08-18","0"
"17","5","7","1","2017-09-01","0"
"28","9","11","1","2017-09-15","0"
"26","8","10","1","2017-09-29","0"
"31","9","12","1","2017-10-13","0"
"17","5","7","1","2017-10-27","0"
"31","9","12","1","2017-11-10","0"
"24","7","9","1","2017-11-24","0"
"24","8","10","0","2017-12-08","0"
"24","8","10","","2017-12-22","0"
"27","9","11","","2018-01-05","0"
"22","7","9","","2018-01-19","0"
"22","7","9","","2018-02-02","0"
"24","8","10","","2018-02-16","0"
"32","10","13","","2018-03-02","0"
"24","8","10","","2018-03-16","0"
"19","6","8","","2018-03-30","0"
"27","9","12","","2018-04-13","0"
"34","11","15","","2018-04-27","0"
"34","11","15","","2018-05-11","0"
"34","11","15","","2018-05-25","0"
"32","10","14","","2018-06-08","0"
"34","11","15","","2018-06-22","0"
"34","11","15","","2018-07-06","0"
"34","11","15","","2018-07-20","0"
"34","11","15","","2018-08-03","0"
"34","11","15","","2018-08-17","0"
"34","11","15","","2018-08-31","0"
"34","11","15","","2018-09-14","0"
"34","11","15","","2018-09-28","0"
"34","11","15","","2018-10-12","0"
"34","11","15","","2018-10-26","0"
"34","11","15","","2018-11-09","0"
"34","11","15","","2018-11-23","0"
"34","11","15","","2018-12-07","0"
"34","11","15","","2018-12-21","0"
"34","11","15","","2019-01-04","0"
"34","11","15","","2019-01-18","0"
"34","11","15","","2019-02-01","0"
"34","11","15","","2019-02-15","0"
"34","11","15","","2019-03-01","0"
"24","8","11","","2019-03-15","0"
"12","4","5","","2019-03-29","0"
"32","10","15","","2019-04-12","0"
"34","11","17","","2019-04-26","0"
"12","4","6","","2019-05-10","0"
"24","8","12","","2019-05-24","0"
"34","11","17","","2019-06-07","0"
"34","11","17","","2019-06-21","0"
"32","10","16","","2019-07-05","0"
"34","11","17","","2019-07-19","0"
"36","12","18","","2019-08-02","0"
"29","9","15","","2019-08-16","0"
"36","12","18","","2019-08-30","0"
"36","12","18","","2019-09-13","0"
"34","11","17","","2019-09-27","0"
"32","10","16","","2019-10-11","0"
"34","11","17","","2019-10-25","0"
"27","9","13","","2019-11-08","0"
"39","13","19","","2019-11-22","0"
"34","11","18","","2019-12-06","0"
"36","12","19","","2019-12-20","0"
"34","11","18","","2020-01-03","0"
"32","10","17","","2020-01-17","0"
"32","10","17","","2020-01-31","0"
"39","13","21","","2020-02-14","0"
"36","12","19","","2020-02-28","0"
"32","10","17","","2020-03-13","0"
"36","12","19","","2020-03-27","0"
"34","11","18","","2020-04-10","0"
"34","11","18","","2020-04-24","0"
"34","11","18","","2020-05-08","0"
"32","10","17","","2020-05-22","0"
"36","12","19","","2020-06-05","0"
"34","11","18","","2020-06-19","0"
"34","11","18","","2020-07-03","0"
"36","12","19","","2020-07-17","0"
"34","11","18","","2020-07-31","0"
"34","11","18","","2020-08-14","0"
"36","12","19","","2020-08-28","0"
"29","9","15","","2020-09-11","0"
"34","11","18","","2020-09-25","0"
"39","13","21","","2020-10-09","0"
"39","13","21","","2020-10-23","0"
"41","13","22","","2020-11-06","0"
"46","15","24","","2020-11-20","0"
"41","13","22","","2020-12-04","0"
"44","14","23","","2020-12-18","0"
"34","11","18","","2021-01-01","0"
"41","13","22","","2021-01-15","0"
"36","12","19","","2021-01-29","0"
"19","6","10","","2021-02-12","0"
"41","13","22","","2021-02-26","0"
"36","12","19","","2021-03-12","0"
"39","13","21","","2021-03-26","0"
"34","11","18","","2021-04-09","0"
"34","11","18","","2021-04-23","0"
"36","12","19","","2021-05-07","0"
"34","11","18","","2021-05-21","0"
