"19","701","1663","1774","21978","date","other"
"8","8","2","","","2017-09-01","0"
"18","17","4","","","2017-09-15","0"
"16","16","4","","","2017-09-29","0"
"16","16","4","","","2017-10-13","0"
"12","11","3","","","2017-10-27","0"
"12","11","3","","","2017-11-10","0"
"13","13","3","","","2017-11-24","0"
"13","13","3","","","2017-12-08","0"
"15","14","3","","","2017-12-22","0"
"12","11","3","","","2018-01-05","0"
"15","14","3","","","2018-01-19","0"
"15","14","3","","","2018-02-02","0"
"13","13","3","","","2018-02-16","0"
"16","16","4","","","2018-03-02","0"
"13","13","3","","","2018-03-16","0"
"15","14","3","","","2018-03-30","0"
"18","17","4","","","2018-04-13","0"
"23","22","5","","","2018-04-27","0"
"23","22","5","","","2018-05-11","0"
"23","22","5","","0","2018-05-25","0"
"24","23","7","","5","2018-06-08","0"
"24","23","7","","5","2018-06-22","0"
"24","23","7","","5","2018-07-06","0"
"24","23","7","","5","2018-07-20","0"
"24","23","6","","5","2018-08-03","0"
"24","23","6","","5","2018-08-17","0"
"24","23","6","","5","2018-08-31","0"
"24","23","6","","5","2018-09-14","0"
"24","23","6","","5","2018-09-28","0"
"24","23","6","","5","2018-10-12","0"
"24","23","6","","5","2018-10-26","0"
"24","23","6","","5","2018-11-09","0"
"24","23","6","","5","2018-11-23","0"
"24","23","6","","5","2018-12-07","0"
"24","23","6","","5","2018-12-21","0"
"24","23","6","","5","2019-01-04","0"
"24","23","6","","5","2019-01-18","0"
"25","24","6","","5","2019-02-01","0"
"25","24","6","","6","2019-02-15","0"
"25","24","6","","6","2019-03-01","0"
"11","10","3","","3","2019-03-15","0"
"6","5","2","","2","2019-03-29","0"
"24","22","7","","7","2019-04-12","0"
"27","25","8","4","8","2019-04-26","0"
"10","9","3","2","3","2019-05-10","0"
"19","18","6","4","6","2019-05-24","0"
"27","25","8","5","8","2019-06-07","0"
"29","27","9","5","9","2019-06-21","0"
"25","23","7","5","7","2019-07-05","0"
"29","27","9","5","9","2019-07-19","0"
"27","25","8","5","8","2019-08-02","0"
"27","25","8","5","8","2019-08-16","0"
"29","27","9","5","9","2019-08-30","0"
"25","23","7","5","7","2019-09-13","0"
"29","27","9","5","9","2019-09-27","0"
"29","27","9","5","9","2019-10-11","0"
"27","25","8","5","8","2019-10-25","0"
"25","23","7","5","7","2019-11-08","0"
"27","25","8","6","8","2019-11-22","0"
"27","25","8","6","9","2019-12-06","0"
"31","29","9","7","10","2019-12-20","0"
"25","23","7","6","8","2020-01-03","0"
"29","27","9","6","10","2020-01-17","0"
"27","25","8","6","9","2020-01-31","0"
"27","25","8","6","9","2020-02-14","0"
"29","27","9","6","10","2020-02-28","0"
"25","23","7","6","8","2020-03-13","0"
"25","23","7","6","8","2020-03-27","0"
"27","25","8","6","9","2020-04-10","0"
"29","27","9","6","10","2020-04-24","0"
"27","25","8","6","9","2020-05-08","0"
"27","25","8","6","9","2020-05-22","0"
"31","29","9","7","10","2020-06-05","0"
"27","25","8","6","9","2020-06-19","0"
"29","27","9","6","10","2020-07-03","0"
"23","21","7","5","8","2020-07-17","0"
"31","29","9","7","10","2020-07-31","0"
"23","21","7","5","8","2020-08-14","0"
"27","25","8","6","9","2020-08-28","0"
"25","23","7","6","8","2020-09-11","0"
"25","23","7","6","8","2020-09-25","0"
"29","27","9","6","10","2020-10-09","0"
"29","27","9","6","10","2020-10-23","0"
"29","27","9","6","10","2020-11-06","0"
"41","38","12","9","14","2020-11-20","0"
"33","30","10","7","11","2020-12-04","0"
"29","27","9","6","10","2020-12-18","0"
"27","25","8","6","9","2021-01-01","0"
"29","27","9","6","10","2021-01-15","0"
"27","25","8","6","9","2021-01-29","0"
"17","16","5","4","6","2021-02-12","0"
"35","32","10","8","12","2021-02-26","0"
"27","25","8","6","9","2021-03-12","0"
"27","25","8","6","9","2021-03-26","0"
"27","25","8","6","9","2021-04-09","0"
"29","27","9","6","10","2021-04-23","0"
"27","25","8","6","9","2021-05-07","0"
"29","27","9","6","10","2021-05-21","0"
