"21","492","1667","1742","3834","3942","4242","5502","7208","31275","date","other"
"12","11","5","9","5","10","5","10","2","6","2017-08-04","0"
"32","31","12","22","11","23","14","23","9","15","2017-08-18","0"
"19","18","7","13","7","14","12","14","6","10","2017-09-01","0"
"32","31","12","22","11","24","21","24","9","16","2017-09-15","0"
"29","28","11","20","10","22","19","22","9","15","2017-09-29","0"
"32","31","12","22","11","24","21","24","9","17","2017-10-13","0"
"26","26","10","19","9","20","17","20","8","14","2017-10-27","0"
"24","23","9","17","8","18","15","18","7","13","2017-11-10","0"
"24","23","9","17","8","18","15","18","7","13","2017-11-24","0"
"29","28","11","20","10","22","19","22","9","16","2017-12-08","0"
"24","23","9","17","8","18","15","18","7","13","2017-12-22","0"
"26","26","10","19","9","20","17","20","8","14","2018-01-05","0"
"24","23","9","17","8","18","16","18","7","13","2018-01-19","0"
"30","28","11","20","10","23","20","22","9","17","2018-02-02","0"
"22","21","8","15","7","17","14","16","6","12","2018-02-16","0"
"30","28","11","20","10","23","20","22","9","17","2018-03-02","0"
"24","23","9","17","8","19","16","18","7","14","2018-03-16","0"
"24","23","9","17","8","19","16","18","7","14","2018-03-30","0"
"27","26","10","19","9","21","18","20","8","15","2018-04-13","0"
"38","36","14","26","13","29","25","28","11","21","2018-04-27","0"
"38","36","14","26","13","29","25","28","11","21","2018-05-11","0"
"38","36","14","26","13","29","25","28","11","21","2018-05-25","0"
"38","36","14","26","13","29","25","28","11","21","2018-06-08","0"
"38","36","14","26","13","29","25","29","11","21","2018-06-22","0"
"38","36","14","26","13","29","25","29","11","21","2018-07-06","0"
"38","36","14","26","13","29","25","29","11","21","2018-07-20","0"
"38","36","14","26","13","29","25","29","11","21","2018-08-03","0"
"38","36","14","26","13","29","25","29","11","21","2018-08-17","0"
"38","36","14","26","13","29","25","29","11","21","2018-08-31","0"
"38","36","14","26","13","29","25","29","11","22","2018-09-14","0"
"38","36","14","26","13","29","25","29","11","22","2018-09-28","0"
"38","36","14","26","13","29","25","29","11","22","2018-10-12","0"
"38","36","14","26","13","29","25","29","11","22","2018-10-26","0"
"38","36","14","26","13","29","25","29","11","22","2018-11-09","0"
"38","36","14","26","13","29","25","29","11","22","2018-11-23","0"
"38","36","14","26","13","29","25","29","11","22","2018-12-07","0"
"38","36","14","26","13","29","25","29","11","22","2018-12-21","0"
"38","36","14","26","13","29","25","29","11","22","2019-01-04","0"
"38","36","14","26","13","29","25","29","11","22","2019-01-18","0"
"38","36","14","26","13","29","25","29","11","22","2019-02-01","0"
"38","36","14","26","13","29","25","29","11","22","2019-02-15","0"
"38","36","14","26","13","29","25","29","11","22","2019-03-01","0"
"19","18","7","13","7","15","13","15","6","11","2019-03-15","0"
"14","13","5","9","5","10","9","10","4","8","2019-03-29","0"
"35","33","13","24","12","27","23","27","10","20","2019-04-12","0"
"38","36","14","26","13","29","25","29","11","22","2019-04-26","0"
"14","13","5","9","5","10","9","10","4","8","2019-05-10","0"
"27","26","10","19","9","21","18","21","8","16","2019-05-24","0"
"38","36","14","26","13","29","25","29","11","23","2019-06-07","0"
"38","36","15","26","13","29","25","29","11","23","2019-06-21","0"
"35","33","14","24","12","27","23","27","10","21","2019-07-05","0"
"38","36","15","26","13","29","25","29","11","23","2019-07-19","0"
"38","36","15","26","13","29","25","29","11","23","2019-08-02","0"
"33","31","13","22","11","25","21","25","9","20","2019-08-16","0"
"38","36","15","26","13","29","25","29","11","23","2019-08-30","0"
"35","33","14","24","12","27","23","27","10","21","2019-09-13","0"
"41","39","16","28","14","31","27","31","12","25","2019-09-27","0"
"38","36","15","26","13","29","25","29","11","23","2019-10-11","0"
"38","36","15","26","13","29","25","29","11","23","2019-10-25","0"
"35","33","14","24","12","27","23","27","10","21","2019-11-08","0"
"41","39","16","28","14","31","27","31","12","25","2019-11-22","0"
"41","39","16","28","14","31","27","31","12","25","2019-12-06","0"
"41","39","16","28","14","31","27","31","12","25","2019-12-20","0"
"67","66","14","24","12","27","23","27","10","21","2020-01-03","0"
"82","80","15","25","13","28","24","28","11","22","2020-01-17","0"
"98","95","17","29","15","32","28","32","13","26","2020-01-31","0"
"99","96","16","27","14","30","26","30","12","24","2020-02-14","0"
"99","96","16","27","14","30","26","30","12","24","2020-02-28","0"
"113","110","18","31","16","34","30","34","14","27","2020-03-13","0"
"99","96","16","27","14","30","26","30","12","24","2020-03-27","0"
"92","89","15","25","13","28","24","28","11","22","2020-04-10","0"
"106","103","17","29","15","32","28","32","13","26","2020-04-24","0"
"99","96","16","27","14","30","26","30","12","24","2020-05-08","0"
"99","96","16","27","14","30","26","30","12","24","2020-05-22","0"
"99","96","16","27","14","30","26","30","12","24","2020-06-05","0"
"99","96","16","27","14","30","26","30","12","24","2020-06-19","0"
"106","103","17","29","15","32","28","32","13","26","2020-07-03","0"
"85","82","14","23","12","26","22","26","10","21","2020-07-17","0"
"92","89","15","25","13","28","24","28","11","22","2020-07-31","0"
"99","96","16","27","14","30","26","30","12","24","2020-08-14","0"
"99","96","16","27","14","30","26","30","12","24","2020-08-28","0"
"113","110","18","31","16","34","30","34","14","27","2020-09-11","0"
"120","117","19","33","17","36","32","36","15","29","2020-09-25","0"
"99","96","16","27","14","30","26","30","12","24","2020-10-09","0"
"113","110","18","31","16","34","30","34","14","27","2020-10-23","0"
"120","117","19","33","17","36","32","36","15","29","2020-11-06","0"
"120","117","19","33","17","36","32","36","15","29","2020-11-20","0"
"127","123","21","35","18","39","33","39","15","31","2020-12-04","0"
"99","96","16","27","14","30","26","30","12","24","2020-12-18","0"
"106","103","17","29","15","32","28","33","13","26","2021-01-01","0"
"120","117","19","33","17","36","32","38","15","29","2021-01-15","0"
"120","117","19","33","17","36","32","38","15","29","2021-01-29","0"
"120","117","19","33","17","36","32","38","15","29","2021-02-12","0"
"99","96","16","27","14","30","26","32","12","24","2021-02-26","0"
"106","103","17","29","15","32","28","34","13","26","2021-03-12","0"
"99","96","16","27","14","30","26","32","12","24","2021-03-26","0"
"106","103","17","29","15","32","28","34","13","26","2021-04-09","0"
"99","96","16","27","14","30","26","32","12","24","2021-04-23","0"
"113","110","18","31","16","34","30","37","14","27","2021-05-07","0"
"106","103","17","29","15","32","28","34","13","26","2021-05-21","0"
