"19","492","597","1625","3871","5537","date","other"
"20","28","14","15","7","8","2017-06-09","0"
"31","43","21","23","11","12","2017-06-23","0"
"31","44","21","23","12","13","2017-07-07","0"
"29","41","20","21","11","12","2017-07-21","0"
"27","38","18","20","10","11","2017-08-04","0"
"27","38","18","20","10","11","2017-08-18","0"
"16","22","11","12","6","7","2017-09-01","0"
"22","31","15","16","9","9","2017-09-15","0"
"18","25","12","13","7","7","2017-09-29","0"
"22","31","15","16","9","9","2017-10-13","0"
"18","25","12","13","7","7","2017-10-27","0"
"18","25","12","13","7","7","2017-11-10","0"
"22","31","15","16","9","9","2017-11-24","0"
"18","25","12","13","7","7","2017-12-08","0"
"18","25","12","13","7","7","2017-12-22","0"
"22","31","15","16","9","9","2018-01-05","0"
"18","25","12","13","7","7","2018-01-19","0"
"18","25","12","13","7","7","2018-02-02","0"
"22","31","15","16","9","9","2018-02-16","0"
"22","31","15","16","9","9","2018-03-02","0"
"13","19","9","10","5","6","2018-03-16","0"
"20","28","14","15","8","8","2018-03-30","0"
"18","25","12","13","7","7","2018-04-13","0"
"33","47","23","25","13","14","2018-04-27","0"
"31","44","21","23","12","13","2018-05-11","0"
"31","44","21","23","12","13","2018-05-25","0"
"31","44","21","23","12","13","2018-06-08","0"
"31","44","21","23","12","13","2018-06-22","0"
"31","44","21","23","12","13","2018-07-06","0"
"31","44","21","23","12","13","2018-07-20","0"
"31","44","21","23","12","13","2018-08-03","0"
"31","44","21","23","12","13","2018-08-17","0"
"31","44","21","23","12","13","2018-08-31","0"
"31","44","21","23","12","13","2018-09-14","0"
"31","44","21","23","12","13","2018-09-28","0"
"31","44","21","23","12","13","2018-10-12","0"
"31","44","21","23","12","13","2018-10-26","0"
"31","44","21","23","12","13","2018-11-09","0"
"31","44","21","23","12","13","2018-11-23","0"
"31","44","21","23","12","13","2018-12-07","0"
"31","44","21","23","12","13","2018-12-21","0"
"31","44","21","23","12","13","2019-01-04","0"
"31","44","21","23","12","13","2019-01-18","0"
"31","44","21","23","12","13","2019-02-01","0"
"31","44","21","23","12","13","2019-02-15","0"
"31","44","21","23","12","13","2019-03-01","0"
"18","25","12","13","7","7","2019-03-15","0"
"4","6","3","3","2","2","2019-03-29","0"
"29","41","20","21","11","12","2019-04-12","0"
"31","44","21","23","12","13","2019-04-26","0"
"9","13","6","7","3","4","2019-05-10","0"
"25","35","17","18","9","10","2019-05-24","0"
"32","45","21","23","12","13","2019-06-07","0"
"34","48","23","25","13","14","2019-06-21","0"
"32","45","21","23","12","13","2019-07-05","0"
"34","48","23","25","13","14","2019-07-19","0"
"30","42","20","21","11","12","2019-08-02","0"
"32","45","21","23","12","13","2019-08-16","0"
"32","45","21","23","12","13","2019-08-30","0"
"30","42","20","21","11","12","2019-09-13","0"
"32","45","21","23","12","13","2019-09-27","0"
"34","48","23","25","13","14","2019-10-11","0"
"32","45","21","23","12","13","2019-10-25","0"
"27","39","18","20","10","11","2019-11-08","0"
"39","55","26","28","15","16","2019-11-22","0"
"32","45","21","23","12","13","2019-12-06","0"
"37","51","24","26","14","15","2019-12-20","0"
"30","42","20","21","11","12","2020-01-03","0"
"37","51","24","26","14","15","2020-01-17","0"
"34","48","23","25","13","14","2020-01-31","0"
"34","48","23","25","13","14","2020-02-14","0"
"9","13","6","7","3","4","2020-02-28","0"
"2","3","2","2","1","1","2020-03-13","0"
"32","45","21","23","12","13","2020-03-27","0"
"34","48","23","25","13","14","2020-04-10","0"
"30","42","20","21","11","12","2020-04-24","0"
"32","45","21","23","12","13","2020-05-08","0"
"32","45","21","23","12","13","2020-05-22","0"
"32","45","21","23","12","13","2020-06-05","0"
"30","42","20","21","11","12","2020-06-19","0"
"32","45","21","23","12","13","2020-07-03","0"
"27","39","18","20","10","11","2020-07-17","0"
"30","42","20","21","11","12","2020-07-31","0"
"32","45","21","23","12","13","2020-08-14","0"
"32","45","21","23","12","13","2020-08-28","0"
"34","48","23","25","13","14","2020-09-11","0"
"37","51","24","26","14","15","2020-09-25","0"
"32","45","21","23","12","13","2020-10-09","0"
"46","64","30","33","17","19","2020-10-23","0"
"39","55","26","28","15","16","2020-11-06","0"
"48","68","32","35","18","20","2020-11-20","0"
"32","45","21","23","12","13","2020-12-04","0"
"43","61","29","31","16","18","2020-12-18","0"
"43","61","29","31","16","18","2021-01-01","0"
"34","48","23","25","13","14","2021-01-15","0"
"39","55","26","28","15","16","2021-01-29","0"
"25","35","17","18","9","10","2021-02-12","0"
"41","58","27","30","15","17","2021-02-26","0"
"37","51","24","26","14","15","2021-03-12","0"
"32","45","21","23","12","13","2021-03-26","0"
"32","45","21","23","12","13","2021-04-09","0"
"32","45","21","23","12","13","2021-04-23","0"
"32","45","21","23","12","13","2021-05-07","0"
"32","45","21","23","12","13","2021-05-21","0"
