"21","597","1719","1742","3799","4085","4182","4726","6426","6650","6971","9551","12095","date","other"
"15","17","","","17","15","","","","20","","","19","2017-07-21","0"
"19","22","","","27","24","","","","29","","","28","2017-08-04","0"
"19","22","","","27","24","","","","30","","","29","2017-08-18","0"
"12","16","","","18","17","","","","20","","","19","2017-09-01","0"
"21","28","","","34","30","","","","35","","","35","2017-09-15","0"
"18","24","","","29","26","","","","31","","","30","2017-09-29","0"
"20","26","","","32","28","","","","33","","","33","2017-10-13","0"
"15","20","","","24","21","","","","25","","","25","2017-10-27","0"
"13","18","","","22","19","","","","23","","","22","2017-11-10","0"
"13","18","","","22","19","","","","23","","","22","2017-11-24","0"
"16","22","","","27","24","","","","28","","","27","2017-12-08","0"
"17","24","","","29","26","","","","30","","","29","2017-12-22","0"
"14","20","","","25","22","","","","25","","","25","2018-01-05","0"
"11","16","","","20","18","","","","20","","","20","2018-01-19","0"
"17","24","","","30","27","","","","30","","","30","2018-02-02","0"
"17","24","","","30","27","","","","30","","","30","2018-02-16","0"
"16","22","","","28","24","","","","28","","","28","2018-03-02","0"
"14","20","","","25","22","","","","25","","","25","2018-03-16","0"
"17","24","","","30","27","","","","30","","","30","2018-03-30","0"
"19","26","","","33","30","","","","33","","","33","2018-04-13","0"
"20","28","","","36","32","","","","35","","","35","2018-04-27","0"
"20","28","","","36","32","","","","35","","","35","2018-05-11","0"
"20","28","","","36","32","","","","35","","","35","2018-05-25","0"
"20","28","","","36","32","","","","35","","","35","2018-06-08","0"
"22","30","","","39","36","","","","39","","","39","2018-06-22","0"
"21","28","","","37","34","","","","36","","","36","2018-07-06","0"
"21","28","","","38","34","","","","36","","","36","2018-07-20","0"
"21","28","","","38","34","","","","36","","","36","2018-08-03","0"
"21","28","","","39","34","","","","36","","","36","2018-08-17","0"
"21","28","","","39","34","","","","36","","","36","2018-08-31","0"
"21","28","","","39","34","","","","36","","","36","2018-09-14","0"
"21","28","","","39","34","","","","36","","","36","2018-09-28","0"
"21","28","","","39","34","","","","36","","","36","2018-10-12","0"
"21","28","","","40","35","","","","37","","","36","2018-10-26","0"
"21","28","","","40","35","","","","37","","","36","2018-11-09","0"
"21","28","","","40","35","","","","37","","","36","2018-11-23","0"
"21","28","","","40","35","","","","37","","","35","2018-12-07","0"
"21","28","","","40","35","","","","37","","","35","2018-12-21","0"
"21","28","","","40","35","","","","37","","","35","2019-01-04","0"
