"19","21","492","1663","3964","4004","date","other"
"7","6","6","1","","","2017-07-19","0"
"20","19","19","4","","","2017-08-02","0"
"21","20","20","5","","","2017-08-16","0"
"12","11","11","3","","","2017-08-30","0"
"16","16","16","4","","","2017-09-13","0"
"15","14","14","3","","","2017-09-27","0"
"16","16","16","4","","","2017-10-11","0"
"16","16","16","4","","","2017-10-25","0"
"12","11","11","3","","","2017-11-08","0"
"13","13","13","3","","","2017-11-22","0"
"15","14","14","3","","","2017-12-06","0"
"15","14","14","3","","","2017-12-20","0"
"15","14","14","3","","","2018-01-03","0"
"13","13","13","3","","","2018-01-17","0"
"12","11","11","3","","","2018-01-31","0"
"12","11","11","3","","","2018-02-14","0"
"15","14","14","3","","","2018-02-28","0"
"15","14","14","3","","","2018-03-14","0"
"15","14","14","3","","","2018-03-28","0"
"15","14","14","3","","","2018-04-11","0"
"23","22","22","5","","","2018-04-25","0"
"26","25","25","6","","","2018-05-09","0"
"23","22","22","5","","","2018-05-23","0"
"23","22","22","5","1","1","2018-06-06","0"
"23","22","23","6","5","5","2018-06-20","0"
"23","22","23","6","5","5","2018-07-04","0"
"23","22","23","6","5","5","2018-07-18","0"
"23","22","23","6","5","5","2018-08-01","0"
"23","22","23","6","5","5","2018-08-15","0"
"23","22","23","6","5","5","2018-08-29","0"
"23","22","23","6","5","5","2018-09-12","0"
"23","22","23","6","5","5","2018-09-26","0"
"23","22","23","6","5","5","2018-10-10","0"
"23","22","23","6","5","5","2018-10-24","0"
"23","22","23","6","5","5","2018-11-07","0"
"23","22","23","6","5","5","2018-11-21","0"
"23","22","23","6","5","5","2018-12-05","0"
"23","22","23","6","5","5","2018-12-19","0"
"23","22","23","6","5","5","2019-01-02","0"
"23","22","23","6","5","5","2019-01-16","0"
"23","22","23","6","5","5","2019-01-30","0"
"23","22","23","6","5","5","2019-02-13","0"
"23","22","23","6","5","5","2019-02-27","0"
"12","11","12","3","3","3","2019-03-13","0"
"2","2","2","0","0","0","2019-03-27","0"
"20","19","20","5","4","4","2019-04-10","0"
"23","22","23","6","5","5","2019-04-24","0"
"10","9","10","3","2","2","2019-05-08","0"
"14","13","13","3","3","3","2019-05-22","0"
"24","22","23","6","5","5","2019-06-05","0"
"27","25","26","7","6","6","2019-06-19","0"
"26","24","25","6","5","5","2019-07-03","0"
"24","22","23","6","5","5","2019-07-17","0"
"26","24","25","6","5","5","2019-07-31","0"
"22","20","21","6","5","5","2019-08-14","0"
"24","22","23","6","5","5","2019-08-28","0"
"22","20","21","6","5","5","2019-09-11","0"
"24","22","23","6","5","5","2019-09-25","0"
"24","22","23","6","5","5","2019-10-09","0"
"24","22","23","6","5","5","2019-10-23","0"
"24","22","23","6","5","5","2019-11-06","0"
"33","30","31","8","7","7","2019-11-20","0"
"22","20","21","6","5","5","2019-12-04","0"
"29","27","28","7","6","6","2019-12-18","0"
"26","24","25","6","5","5","2020-01-01","0"
"26","24","25","6","5","5","2020-01-15","0"
"24","22","23","6","5","5","2020-01-29","0"
"24","22","23","6","5","5","2020-02-12","0"
"31","28","30","8","6","6","2020-02-26","0"
"27","25","26","7","6","6","2020-03-11","0"
"24","22","23","6","5","5","2020-03-25","0"
"24","22","23","6","5","5","2020-04-08","0"
"41","38","40","8","7","7","2020-04-22","0"
"34","32","33","6","5","5","2020-05-06","0"
"32","30","31","6","5","5","2020-05-20","0"
"34","32","33","6","5","5","2020-06-03","0"
"34","32","33","6","5","5","2020-06-17","0"
"36","34","35","6","5","5","2020-07-01","0"
"32","30","31","6","5","5","2020-07-15","0"
"34","32","33","6","5","5","2020-07-29","0"
"27","25","26","5","4","4","2020-08-12","0"
"44","41","42","8","6","6","2020-08-26","0"
"36","34","35","6","5","5","2020-09-09","0"
"39","37","38","7","6","6","2020-09-23","0"
"34","32","33","6","5","5","2020-10-07","0"
"39","37","38","7","6","6","2020-10-21","0"
"34","32","33","6","5","5","2020-11-04","0"
"41","39","40","7","6","6","2020-11-18","0"
"36","34","35","6","5","5","2020-12-02","0"
"41","39","40","7","6","6","2020-12-16","0"
"41","39","40","7","6","6","2020-12-30","0"
"36","34","35","6","5","5","2021-01-13","0"
"41","39","40","7","6","6","2021-01-27","0"
"17","16","17","3","3","3","2021-02-10","0"
"49","46","47","9","7","7","2021-02-24","0"
"34","32","33","6","5","5","2021-03-10","0"
"34","32","33","6","5","5","2021-03-24","0"
"34","32","33","6","5","5","2021-04-07","0"
"34","32","33","6","5","5","2021-04-21","0"
"34","32","33","6","5","5","2021-05-05","0"
"34","32","33","6","5","5","2021-05-19","0"
