"19","21","492","1625","3964","4004","date","other"
"8","8","8","","","5","2017-07-21","0"
"20","18","19","","","11","2017-08-04","0"
"21","19","19","","","11","2017-08-18","0"
"12","11","11","","","7","2017-09-01","0"
"15","14","14","","","8","2017-09-15","0"
"15","14","14","","0","8","2017-09-29","0"
"17","16","16","","4","9","2017-10-13","0"
"15","14","14","","3","8","2017-10-27","0"
"14","13","13","","3","8","2017-11-10","0"
"20","18","18","","5","11","2017-11-24","0"
"20","18","18","","5","11","2017-12-08","0"
"21","20","20","","5","12","2017-12-22","0"
"18","16","16","","4","10","2018-01-05","0"
"14","13","13","","3","8","2018-01-19","0"
"16","15","15","","4","9","2018-02-02","0"
"21","20","20","","5","12","2018-02-16","0"
"18","16","16","","4","10","2018-03-02","0"
"14","13","13","","3","8","2018-03-16","0"
"13","12","12","","3","7","2018-03-30","0"
"14","13","13","","3","8","2018-04-13","0"
"25","23","23","","6","14","2018-04-27","0"
"25","23","23","","6","14","2018-05-11","0"
"25","23","23","","6","14","2018-05-25","0"
"25","23","23","","6","14","2018-06-08","0"
"25","23","23","","6","14","2018-06-22","0"
"25","23","23","","6","14","2018-07-06","0"
"25","23","23","","6","14","2018-07-20","0"
"25","23","23","","6","14","2018-08-03","0"
"25","23","23","","6","14","2018-08-17","0"
"25","23","23","","6","14","2018-08-31","0"
"25","23","23","","6","14","2018-09-14","0"
"25","23","23","","6","14","2018-09-28","0"
"25","23","23","","6","14","2018-10-12","0"
"25","23","23","","6","14","2018-10-26","0"
"25","23","23","","6","14","2018-11-09","0"
"25","23","23","","6","14","2018-11-23","0"
"25","23","23","","6","14","2018-12-07","0"
"25","23","23","","6","14","2018-12-21","0"
"23","21","21","","6","13","2019-01-04","0"
"25","23","23","","6","14","2019-01-18","0"
"25","23","23","","6","14","2019-02-01","0"
"25","23","23","","6","14","2019-02-15","0"
"25","23","23","","6","14","2019-03-01","0"
"9","8","8","","2","5","2019-03-15","0"
"9","8","8","","2","5","2019-03-29","0"
"23","21","21","","6","13","2019-04-12","0"
"25","23","23","","6","14","2019-04-26","0"
"7","7","7","","2","4","2019-05-10","0"
"18","16","16","","4","10","2019-05-24","0"
"25","23","23","","6","14","2019-06-07","0"
"29","26","26","","7","16","2019-06-21","0"
"27","25","25","","6","15","2019-07-05","0"
"27","25","25","","6","15","2019-07-19","0"
"25","23","23","","6","14","2019-08-02","0"
"21","20","20","","5","12","2019-08-16","0"
"23","21","21","","6","13","2019-08-30","0"
"23","21","21","","6","13","2019-09-13","0"
"27","25","25","","6","15","2019-09-27","0"
"25","23","23","","6","14","2019-10-11","0"
"25","23","23","1","6","14","2019-10-25","0"
"24","22","21","5","6","13","2019-11-08","0"
"24","22","21","5","6","13","2019-11-22","0"
"26","24","23","5","6","14","2019-12-06","0"
"28","26","25","5","6","15","2019-12-20","0"
"22","21","20","4","5","12","2020-01-03","0"
"30","27","26","6","7","16","2020-01-17","0"
"26","24","23","5","6","14","2020-01-31","0"
"26","24","23","5","6","14","2020-02-14","0"
"24","22","21","5","6","13","2020-02-28","0"
"28","26","25","5","6","15","2020-03-13","0"
"28","26","25","5","6","15","2020-03-27","0"
"32","29","28","6","7","17","2020-04-10","0"
"24","22","21","5","6","13","2020-04-24","0"
"26","24","24","5","6","14","2020-05-08","0"
"24","22","22","5","6","13","2020-05-22","0"
"28","26","26","5","6","15","2020-06-05","0"
"28","26","26","5","6","15","2020-06-19","0"
"30","27","27","6","7","16","2020-07-03","0"
"22","21","21","4","5","12","2020-07-17","0"
"24","22","22","5","6","13","2020-07-31","0"
"24","22","22","5","6","13","2020-08-14","0"
"26","24","24","5","6","14","2020-08-28","0"
"32","29","29","6","7","17","2020-09-11","0"
"30","27","27","6","7","16","2020-09-25","0"
"30","27","27","6","7","16","2020-10-09","0"
"26","24","24","5","6","14","2020-10-23","0"
"36","33","33","7","8","19","2020-11-06","0"
"39","34","34","9","9","21","2020-11-20","0"
"31","27","27","7","7","17","2020-12-04","0"
"31","27","27","7","7","17","2020-12-18","0"
"33","29","29","7","7","18","2021-01-01","0"
"31","27","27","7","7","17","2021-01-15","0"
"31","27","27","7","7","17","2021-01-29","0"
"19","17","17","4","4","11","2021-02-12","0"
"33","29","29","7","7","18","2021-02-26","0"
"27","24","24","6","6","15","2021-03-12","0"
"27","24","24","7","7","16","2021-03-26","0"
"27","24","24","7","7","16","2021-04-09","0"
"27","24","24","7","7","16","2021-04-23","0"
"27","24","24","7","7","16","2021-05-07","0"
"27","24","24","7","7","16","2021-05-21","0"
