"19","492","597","date","other"
"1","2","1","2019-07-17","0"
"20","21","20","2019-07-31","0"
"16","17","16","2019-08-14","0"
"20","21","20","2019-08-28","0"
"21","23","21","2019-09-11","0"
"21","23","21","2019-09-25","0"
"20","21","20","2019-10-09","0"
"23","24","23","2019-10-23","0"
"21","23","21","2019-11-06","0"
"19","20","19","2019-11-20","0"
"32","33","32","2019-12-04","0"
"41","42","41","2019-12-18","0"
"36","38","36","2020-01-01","0"
"43","44","43","2020-01-15","0"
"32","33","32","2020-01-29","0"
"30","31","30","2020-02-12","0"
"32","33","32","2020-02-26","0"
"30","31","30","2020-03-11","0"
"34","35","34","2020-03-25","0"
"39","40","39","2020-04-08","0"
"26","27","26","2020-04-22","0"
"32","33","32","2020-05-06","0"
"28","29","28","2020-05-20","0"
"32","33","32","2020-06-03","0"
"34","35","34","2020-06-17","0"
"28","29","28","2020-07-01","0"
"32","33","32","2020-07-15","0"
"43","44","43","2020-07-29","0"
"26","27","26","2020-08-12","0"
"26","27","26","2020-08-26","0"
"30","31","30","2020-09-09","0"
"45","47","45","2020-09-23","0"
"30","31","30","2020-10-07","0"
"36","38","36","2020-10-21","0"
"30","31","30","2020-11-04","0"
"32","33","32","2020-11-18","0"
"43","44","43","2020-12-02","0"
"39","40","39","2020-12-16","0"
"39","40","39","2020-12-30","0"
"43","44","43","2021-01-13","0"
"36","38","36","2021-01-27","0"
"17","18","17","2021-02-10","0"
"32","33","32","2021-02-24","0"
"30","31","30","2021-03-10","0"
"30","31","30","2021-03-24","0"
"30","31","30","2021-04-07","0"
"30","31","30","2021-04-21","0"
"30","31","30","2021-05-05","0"
