"19","21","492","599","1755","date","other"
"2","2","2","1","","2016-12-23","0"
"22","22","22","21","","2017-01-06","0"
"22","22","22","21","","2017-01-20","0"
"23","23","23","22","","2017-02-03","0"
"21","21","21","20","","2017-02-17","0"
"21","21","21","20","","2017-03-03","0"
"10","10","10","10","","2018-03-16","0"
"12","12","12","12","","2018-03-30","0"
"18","18","18","18","","2018-04-13","0"
"23","23","23","23","","2018-04-27","0"
"23","23","23","23","","2018-05-11","0"
"23","23","23","23","","2018-05-25","0"
"21","21","21","21","","2018-06-08","0"
"23","23","23","23","","2018-06-22","0"
"23","23","23","23","4","2018-07-06","0"
"23","23","23","23","5","2018-07-20","0"
"23","23","23","23","5","2018-08-03","0"
"25","25","25","25","5","2018-08-17","0"
"23","23","23","23","5","2018-08-31","0"
"23","23","23","23","5","2018-09-14","0"
"23","23","23","23","5","2018-09-28","0"
"23","23","23","23","5","2018-10-12","0"
"23","23","23","23","5","2018-10-26","0"
"23","23","23","23","5","2018-11-09","0"
"23","23","23","23","5","2018-11-23","0"
"23","23","23","23","5","2018-12-07","0"
"23","23","23","23","5","2018-12-21","0"
"23","23","23","23","5","2019-01-04","0"
"23","23","23","23","5","2019-01-18","0"
"23","23","23","23","5","2019-02-01","0"
"23","23","23","23","5","2019-02-15","0"
"23","23","23","23","5","2019-03-01","0"
"12","12","12","12","3","2019-03-15","0"
"5","5","5","5","1","2019-03-29","0"
"21","21","21","21","5","2019-04-12","0"
"25","25","25","25","5","2019-04-26","0"
"7","7","7","7","1","2019-05-10","0"
"35","16","17","16","4","2019-05-24","0"
"49","23","24","23","5","2019-06-07","0"
"53","25","26","25","5","2019-06-21","0"
"53","25","26","25","5","2019-07-05","0"
"46","21","22","21","5","2019-07-19","0"
"56","26","27","26","6","2019-08-02","0"
"42","20","21","20","4","2019-08-16","0"
"53","25","26","25","5","2019-08-30","0"
"42","20","21","20","4","2019-09-13","0"
"49","23","24","23","5","2019-09-27","0"
"49","23","24","23","5","2019-10-11","0"
"53","25","26","25","5","2019-10-25","0"
"42","20","21","20","4","2019-11-08","0"
"49","23","24","23","5","2019-11-22","0"
"53","25","26","25","5","2019-12-06","0"
"46","21","22","21","5","2019-12-20","0"
"53","25","26","25","5","2020-01-03","0"
"49","23","24","23","5","2020-01-17","0"
"46","21","22","21","5","2020-01-31","0"
"49","23","24","23","5","2020-02-14","0"
"49","23","24","23","5","2020-02-28","0"
"49","23","24","23","5","2020-03-13","0"
"49","23","24","23","5","2020-03-27","0"
"60","28","29","28","6","2020-04-10","0"
"49","23","24","23","5","2020-04-24","0"
"56","26","27","26","6","2020-05-08","0"
"46","21","22","21","5","2020-05-22","0"
"49","23","24","23","5","2020-06-05","0"
"49","23","24","23","5","2020-06-19","0"
"49","23","24","23","5","2020-07-03","0"
"49","23","24","23","5","2020-07-17","0"
"74","35","36","35","8","2020-07-31","0"
"42","20","21","20","4","2020-08-14","0"
"60","28","29","28","6","2020-08-28","0"
"70","33","34","33","7","2020-09-11","0"
"49","23","24","23","5","2020-09-25","0"
"46","21","22","21","5","2020-10-09","0"
"49","23","24","23","5","2020-10-23","0"
"49","23","24","23","5","2020-11-06","0"
"74","35","36","35","8","2020-11-20","0"
"63","30","31","30","6","2020-12-04","0"
"53","25","26","25","5","2020-12-18","0"
"56","26","27","26","6","2021-01-01","0"
"60","28","29","28","6","2021-01-15","0"
"46","21","22","21","5","2021-01-29","0"
"32","15","15","15","3","2021-02-12","0"
"53","25","26","25","5","2021-02-26","0"
"53","25","26","25","5","2021-03-12","0"
"53","25","26","25","5","2021-03-26","0"
"49","23","24","23","5","2021-04-09","0"
"49","23","24","23","5","2021-04-23","0"
"56","26","27","26","6","2021-05-07","0"
"56","26","27","26","6","2021-05-21","0"
