"113","492","597","21978","date","other"
"17","13","13","5","2018-02-01","0"
"19","14","14","6","2018-02-15","0"
"22","16","16","6","2018-03-01","0"
"24","18","18","7","2018-03-15","0"
"17","13","13","5","2018-03-29","0"
"22","16","16","6","2018-04-12","0"
"32","23","23","9","2018-04-26","0"
"36","27","27","11","2018-05-10","0"
"36","27","27","11","2018-05-24","0"
"34","25","25","10","2018-06-07","0"
"34","25","25","10","2018-06-21","0"
"34","25","25","10","2018-07-05","0"
"34","25","25","10","2018-07-19","0"
"34","25","25","10","2018-08-02","0"
"34","25","25","10","2018-08-16","0"
"34","25","25","10","2018-08-30","0"
"34","25","25","10","2018-09-13","0"
"34","25","25","11","2018-09-27","0"
"34","25","25","11","2018-10-11","0"
"34","25","25","11","2018-10-25","0"
"34","25","25","11","2018-11-08","0"
"34","25","25","11","2018-11-22","0"
"34","25","25","11","2018-12-06","0"
"34","25","25","11","2018-12-20","0"
"34","25","25","11","2019-01-03","0"
"34","25","25","11","2019-01-17","0"
"34","25","25","11","2019-01-31","0"
"34","25","25","11","2019-02-14","0"
"36","27","27","12","2019-02-28","0"
"15","11","11","5","2019-03-14","0"
"2","2","2","1","2019-03-28","0"
"32","23","23","10","2019-04-11","0"
"34","25","25","11","2019-04-25","0"
"12","9","9","4","2019-05-09","0"
"27","20","20","9","2019-05-23","0"
"34","25","25","12","2019-06-06","0"
"39","29","29","15","2019-06-20","0"
"34","25","25","13","2019-07-04","0"
"36","27","27","14","2019-07-18","0"
"32","23","23","12","2019-08-01","0"
"36","27","27","14","2019-08-15","0"
"39","29","29","15","2019-08-29","0"
"41","30","30","16","2019-09-12","0"
"34","25","25","13","2019-09-26","0"
"34","25","25","13","2019-10-10","0"
"34","25","25","13","2019-10-24","0"
"29","21","21","11","2019-11-07","0"
"32","23","23","12","2019-11-21","0"
"49","36","36","19","2019-12-05","0"
"41","30","30","16","2019-12-19","0"
"24","18","18","9","2020-01-02","0"
"44","32","32","17","2020-01-16","0"
"39","29","29","15","2020-01-30","0"
"34","25","25","13","2020-02-13","0"
"32","23","23","12","2020-02-27","0"
"34","25","25","13","2020-03-12","0"
"41","30","30","16","2020-03-26","0"
"32","23","23","12","2020-04-09","0"
"32","23","23","12","2020-04-23","0"
"34","25","25","13","2020-05-07","0"
"36","27","27","14","2020-05-21","0"
"34","25","25","13","2020-06-04","0"
"39","29","29","15","2020-06-18","0"
"36","27","27","14","2020-07-02","0"
"34","25","25","13","2020-07-16","0"
"44","32","32","17","2020-07-30","0"
"27","20","20","10","2020-08-13","0"
"34","25","25","13","2020-08-27","0"
"41","30","30","16","2020-09-10","0"
"32","23","23","12","2020-09-24","0"
"36","27","27","14","2020-10-08","0"
"39","29","29","15","2020-10-22","0"
"41","30","30","16","2020-11-05","0"
"49","36","36","19","2020-11-19","0"
"51","38","38","20","2020-12-03","0"
"39","29","29","15","2020-12-17","0"
"36","27","27","14","2020-12-31","0"
"41","30","30","16","2021-01-14","0"
"41","30","30","16","2021-01-28","0"
"19","14","14","7","2021-02-11","0"
"39","29","29","15","2021-02-25","0"
"36","27","27","14","2021-03-11","0"
"34","25","25","13","2021-03-25","0"
"36","27","27","14","2021-04-08","0"
"34","25","25","13","2021-04-22","0"
"34","25","25","13","2021-05-06","0"
"34","25","25","13","2021-05-20","0"
