"492","493","597","599","21978","date","other"
"3","4","3","3","1","2018-03-14","0"
"5","6","5","5","1","2018-03-28","0"
"9","11","9","10","2","2018-04-11","0"
"20","24","20","21","5","2018-04-25","0"
"22","26","22","23","5","2018-05-09","0"
"22","26","22","23","5","2018-05-23","0"
"22","26","22","23","5","2018-06-06","0"
"23","26","22","23","6","2018-06-20","0"
"23","26","22","23","6","2018-07-04","0"
"23","46","22","23","6","2018-07-18","0"
"23","49","22","23","6","2018-08-01","0"
"23","49","22","23","6","2018-08-15","0"
"23","49","22","23","6","2018-08-29","0"
"23","49","22","23","6","2018-09-12","0"
"23","49","22","23","6","2018-09-26","0"
"23","49","22","23","6","2018-10-10","0"
"23","49","22","23","6","2018-10-24","0"
"23","49","22","23","6","2018-11-07","0"
"23","49","22","23","6","2018-11-21","0"
"23","49","22","23","6","2018-12-05","0"
"23","49","22","23","6","2018-12-19","0"
"23","49","22","23","6","2019-01-02","0"
"23","49","22","23","6","2019-01-16","0"
"23","49","22","23","6","2019-01-30","0"
"23","49","22","23","6","2019-02-13","0"
"23","49","22","23","6","2019-02-27","0"
"13","28","13","13","3","2019-03-13","0"
"3","7","3","3","1","2019-03-27","0"
"20","42","19","20","5","2019-04-10","0"
"23","49","22","23","6","2019-04-24","0"
"12","25","11","12","4","2019-05-08","0"
"13","28","13","13","5","2019-05-22","0"
"23","49","22","23","8","2019-06-05","0"
"23","49","22","23","8","2019-06-19","0"
"20","42","19","20","7","2019-07-03","0"
"26","56","25","26","9","2019-07-17","0"
"23","49","22","23","8","2019-07-31","0"
"18","39","17","18","6","2019-08-14","0"
"25","53","24","25","9","2019-08-28","0"
"21","46","20","21","7","2019-09-11","0"
"25","53","24","25","9","2019-09-25","0"
"26","56","25","26","9","2019-10-09","0"
"25","53","24","25","9","2019-10-23","0"
"23","49","22","23","8","2019-11-06","0"
"26","56","25","26","9","2019-11-20","0"
"31","67","30","31","11","2019-12-04","0"
"25","53","24","25","9","2019-12-18","0"
"30","63","28","30","10","2020-01-01","0"
"23","49","22","23","8","2020-01-15","0"
"26","39","25","26","9","2020-01-29","0"
"23","23","22","23","8","2020-02-12","0"
"28","28","27","28","10","2020-02-26","0"
"26","26","25","26","9","2020-03-11","0"
"20","20","19","20","7","2020-03-25","0"
"21","21","20","21","7","2020-04-08","0"
"23","23","22","23","8","2020-04-22","0"
"28","28","27","28","10","2020-05-06","0"
"21","21","20","21","7","2020-05-20","0"
"25","25","24","25","9","2020-06-03","0"
"25","25","24","25","9","2020-06-17","0"
"23","23","22","23","8","2020-07-01","0"
"20","20","19","20","7","2020-07-15","0"
"26","26","25","26","9","2020-07-29","0"
"20","20","19","20","7","2020-08-12","0"
"23","23","22","23","8","2020-08-26","0"
"30","30","28","30","10","2020-09-09","0"
"21","21","20","21","7","2020-09-23","0"
"28","28","27","28","10","2020-10-07","0"
"21","21","20","21","7","2020-10-21","0"
"25","25","24","25","9","2020-11-04","0"
"33","33","31","33","11","2020-11-18","0"
"25","25","24","25","9","2020-12-02","0"
"30","30","28","30","10","2020-12-16","0"
"23","23","22","23","8","2020-12-30","0"
"30","30","28","30","10","2021-01-13","0"
"28","28","27","28","10","2021-01-27","0"
"15","15","14","15","5","2021-02-10","0"
"26","26","25","26","9","2021-02-24","0"
"23","23","22","23","8","2021-03-10","0"
"23","23","22","23","8","2021-03-24","0"
"23","23","22","23","8","2021-04-07","0"
"23","23","22","23","8","2021-04-21","0"
"28","28","27","28","10","2021-05-05","0"
"25","25","24","25","9","2021-05-19","0"
