"9","113","492","493","1664","date","other"
"11","11","11","12","1","2017-10-13","0"
"22","22","21","25","5","2017-10-27","0"
"19","20","18","22","4","2017-11-10","0"
"17","18","17","20","4","2017-11-24","0"
"18","20","18","22","4","2017-12-08","0"
"21","23","22","26","5","2017-12-22","0"
"21","23","22","26","5","2018-01-05","0"
"21","23","22","26","5","2018-01-19","0"
"21","23","22","26","5","2018-02-02","0"
"20","21","20","24","5","2018-02-16","0"
"21","23","22","26","5","2018-03-02","0"
"18","20","19","22","4","2018-03-16","0"
"21","23","22","26","5","2018-03-30","0"
"21","23","22","26","6","2018-04-13","0"
"21","23","22","26","6","2018-04-27","0"
"21","23","22","26","6","2018-05-11","0"
"21","23","22","26","7","2018-05-25","0"
"21","23","22","26","7","2018-06-08","0"
"21","23","22","26","7","2018-06-22","0"
"21","23","22","26","7","2018-07-06","0"
"21","23","22","48","8","2018-07-20","0"
"21","23","22","48","8","2018-08-03","0"
"21","23","22","48","8","2018-08-17","0"
"21","23","22","48","8","2018-08-31","0"
"21","23","22","48","8","2018-09-14","0"
"21","23","22","48","8","2018-09-28","0"
"21","23","22","48","8","2018-10-12","0"
"21","23","22","48","8","2018-10-26","0"
"21","23","22","48","8","2018-11-09","0"
"21","23","22","48","9","2018-11-23","0"
"21","23","22","48","9","2018-12-07","0"
"21","23","22","48","9","2018-12-21","0"
"21","23","22","48","9","2019-01-04","0"
"21","23","22","48","9","2019-01-18","0"
"21","23","22","48","9","2019-02-01","0"
"21","23","22","48","9","2019-02-15","0"
"21","23","22","48","9","2019-03-01","0"
"20","22","21","45","8","2019-03-15","0"
"20","22","21","46","8","2019-03-29","0"
"22","24","23","50","9","2019-04-12","0"
"22","24","23","50","9","2019-04-26","0"
"8","9","8","18","3","2019-05-10","0"
"15","17","15","34","6","2019-05-24","0"
"23","26","24","53","10","2019-06-07","0"
"23","26","24","53","10","2019-06-21","0"
"21","24","22","49","9","2019-07-05","0"
"23","26","24","53","10","2019-07-19","0"
"23","26","24","53","10","2019-08-02","0"
"21","24","22","49","9","2019-08-16","0"
"23","26","24","53","10","2019-08-30","0"
"21","24","22","49","9","2019-09-13","0"
"25","28","26","57","11","2019-09-27","0"
"25","28","26","57","11","2019-10-11","0"
"23","26","24","53","10","2019-10-25","0"
"21","24","22","49","9","2019-11-08","0"
"25","28","26","57","11","2019-11-22","0"
"23","26","24","53","10","2019-12-06","0"
"26","30","27","61","11","2019-12-20","0"
"20","22","21","45","9","2020-01-03","0"
"26","30","27","61","11","2020-01-17","0"
"23","26","24","32","10","2020-01-31","0"
"26","30","27","27","11","2020-02-14","0"
"21","24","22","22","9","2020-02-28","0"
"23","26","24","24","10","2020-03-13","0"
"23","26","24","24","10","2020-03-27","0"
"23","25","23","21","9","2020-04-10","0"
"31","33","32","22","9","2020-04-24","0"
"35","39","36","26","11","2020-05-08","0"
"31","33","32","22","9","2020-05-22","0"
"33","36","34","24","10","2020-06-05","0"
"33","36","34","24","10","2020-06-19","0"
"35","39","36","26","11","2020-07-03","0"
"33","36","34","24","11","2020-07-17","0"
"35","39","36","26","12","2020-07-31","0"
"28","31","29","21","9","2020-08-14","0"
"33","36","34","24","11","2020-08-28","0"
"33","36","34","24","11","2020-09-11","0"
"38","41","39","27","13","2020-09-25","0"
"42","46","44","31","14","2020-10-09","0"
"31","33","32","22","10","2020-10-23","0"
"35","39","36","26","12","2020-11-06","0"
"40","44","41","29","13","2020-11-20","0"
"38","41","39","27","13","2020-12-04","0"
"42","46","44","31","14","2020-12-18","0"
"42","46","44","31","14","2021-01-01","0"
"45","49","46","33","15","2021-01-15","0"
"38","41","39","27","13","2021-01-29","0"
"21","23","22","15","7","2021-02-12","0"
"35","39","36","26","12","2021-02-26","0"
"35","39","36","26","12","2021-03-12","0"
"33","36","34","24","11","2021-03-26","0"
"35","39","36","26","12","2021-04-09","0"
"33","36","34","24","11","2021-04-23","0"
"35","39","36","26","12","2021-05-07","0"
"33","36","34","24","11","2021-05-21","0"
