"19","492","597","1773","4004","date","other"
"9","9","9","","5","2017-02-03","0"
"20","20","20","2","10","2017-02-17","0"
"21","21","21","12","11","2017-03-03","0"
"20","20","20","11","10","2017-03-17","0"
"21","21","21","12","11","2017-03-31","0"
"21","21","21","12","11","2017-04-14","0"
"21","21","21","12","11","2017-04-28","0"
"21","21","21","12","11","2017-05-12","0"
"21","21","21","12","11","2017-05-26","0"
"21","21","21","12","11","2017-06-09","0"
"21","21","21","12","11","2017-06-23","0"
"21","21","21","12","11","2017-07-07","0"
"20","20","20","11","10","2017-07-21","0"
"18","18","18","10","9","2017-08-04","0"
"18","18","18","10","9","2017-08-18","0"
"11","11","11","6","6","2017-09-01","0"
"14","14","14","8","7","2017-09-15","0"
"11","11","11","6","6","2017-09-29","0"
"15","15","15","9","8","2017-10-13","0"
"12","12","12","7","6","2017-10-27","0"
"14","14","14","8","7","2017-11-10","0"
"11","11","11","6","6","2017-11-24","0"
"11","11","11","6","6","2017-12-08","0"
"14","14","14","8","7","2017-12-22","0"
"12","12","12","7","6","2018-01-05","0"
"14","13","14","8","7","2018-01-19","0"
"11","10","11","7","6","2018-02-02","0"
"13","11","12","7","6","2018-02-16","0"
"13","11","12","7","6","2018-03-02","0"
"8","7","8","5","4","2018-03-16","0"
"9","9","9","6","5","2018-03-30","0"
"13","11","12","7","6","2018-04-13","0"
"22","20","21","13","11","2018-04-27","0"
"22","20","21","13","11","2018-05-11","0"
"22","20","21","13","11","2018-05-25","0"
"20","19","20","12","10","2018-06-08","0"
"22","20","21","13","11","2018-06-22","0"
"22","20","21","13","11","2018-07-06","0"
"22","20","21","13","11","2018-07-20","0"
"22","20","21","13","11","2018-08-03","0"
"22","20","21","13","11","2018-08-17","0"
"22","20","21","13","11","2018-08-31","0"
"22","20","21","13","11","2018-09-14","0"
"22","20","21","13","11","2018-09-28","0"
"22","20","21","13","11","2018-10-12","0"
"22","20","21","13","11","2018-10-26","0"
"22","20","21","13","11","2018-11-09","0"
"22","20","21","13","11","2018-11-23","0"
"22","20","21","13","11","2018-12-07","0"
"23","21","22","14","12","2018-12-21","0"
"23","21","22","14","12","2019-01-04","0"
"23","21","22","14","12","2019-01-18","0"
"23","21","22","14","12","2019-02-01","0"
"23","21","22","14","12","2019-02-15","0"
"23","21","22","14","12","2019-03-01","0"
"12","11","11","7","6","2019-03-15","0"
"8","8","8","5","4","2019-03-29","0"
"21","20","20","13","11","2019-04-12","0"
"23","21","22","14","12","2019-04-26","0"
"7","6","6","4","3","2019-05-10","0"
"16","15","16","10","9","2019-05-24","0"
"23","21","22","14","12","2019-06-07","0"
"23","21","22","14","12","2019-06-21","0"
"23","21","22","14","12","2019-07-05","0"
"23","21","22","14","12","2019-07-19","0"
"23","21","22","14","12","2019-08-02","0"
"20","18","19","12","10","2019-08-16","0"
"23","21","22","14","12","2019-08-30","0"
"20","18","19","12","10","2019-09-13","0"
"23","21","22","14","12","2019-09-27","0"
"23","21","22","14","12","2019-10-11","0"
"25","23","24","15","13","2019-10-25","0"
"20","18","19","12","10","2019-11-08","0"
"21","20","20","13","11","2019-11-22","0"
"23","21","22","14","12","2019-12-06","0"
"25","23","24","15","13","2019-12-20","0"
"20","18","19","12","10","2020-01-03","0"
"21","20","20","13","11","2020-01-17","0"
"21","20","20","13","11","2020-01-31","0"
"21","20","20","13","11","2020-02-14","0"
"23","21","22","14","12","2020-02-28","0"
"21","20","20","13","11","2020-03-13","0"
"23","21","22","14","12","2020-03-27","0"
"23","21","22","14","12","2020-04-10","0"
"21","20","20","13","11","2020-04-24","0"
"23","21","22","14","12","2020-05-08","0"
"21","20","20","13","11","2020-05-22","0"
"25","23","24","15","13","2020-06-05","0"
"21","20","20","13","11","2020-06-19","0"
"23","21","22","14","12","2020-07-03","0"
"21","20","20","13","11","2020-07-17","0"
"25","23","24","15","13","2020-07-31","0"
"20","18","19","12","10","2020-08-14","0"
"25","23","24","15","13","2020-08-28","0"
"23","21","22","14","12","2020-09-11","0"
"28","26","27","17","15","2020-09-25","0"
"23","21","22","14","12","2020-10-09","0"
"26","24","25","16","14","2020-10-23","0"
"30","27","28","18","15","2020-11-06","0"
"28","26","27","17","15","2020-11-20","0"
"28","26","27","17","15","2020-12-04","0"
"35","32","33","21","18","2020-12-18","0"
"26","24","25","16","14","2021-01-01","0"
"28","26","27","17","15","2021-01-15","0"
"26","24","25","16","14","2021-01-29","0"
"16","15","16","10","9","2021-02-12","0"
"25","23","24","15","13","2021-02-26","0"
"23","21","22","14","12","2021-03-12","0"
"23","21","22","14","12","2021-03-26","0"
"23","21","22","14","12","2021-04-09","0"
"23","21","22","14","12","2021-04-23","0"
"23","21","22","14","12","2021-05-07","0"
"25","23","24","15","13","2021-05-21","0"
