"492","597","3799","4085","date","other"
"22","15","9","10","2017-11-10","0"
"24","17","10","11","2017-11-24","0"
"20","14","8","9","2017-12-08","0"
"22","15","9","10","2017-12-22","0"
"22","15","9","10","2018-01-05","0"
"20","14","8","9","2018-01-19","0"
"18","12","7","8","2018-02-02","0"
"18","12","7","8","2018-02-16","0"
"22","15","9","10","2018-03-02","0"
"18","12","8","7","2018-03-16","0"
"16","11","7","7","2018-03-30","0"
"20","14","9","8","2018-04-13","0"
"31","21","14","13","2018-04-27","0"
"31","21","14","13","2018-05-11","0"
"31","21","14","13","2018-05-25","0"
"31","21","14","13","2018-06-08","0"
"31","21","14","13","2018-06-22","0"
"31","21","15","14","2018-07-06","0"
"31","21","15","14","2018-07-20","0"
"31","21","15","14","2018-08-03","0"
"31","21","16","15","2018-08-17","0"
"31","21","16","15","2018-08-31","0"
"29","20","15","14","2018-09-14","0"
"31","21","16","15","2018-09-28","0"
"31","21","16","15","2018-10-12","0"
"31","21","16","15","2018-10-26","0"
"31","21","16","15","2018-11-09","0"
"31","21","16","15","2018-11-23","0"
"31","21","16","15","2018-12-07","0"
"31","21","16","15","2018-12-21","0"
"31","21","16","15","2019-01-04","0"
"31","21","16","15","2019-01-18","0"
"31","21","16","15","2019-02-01","0"
"31","21","16","15","2019-02-15","0"
"31","21","16","15","2019-03-01","0"
"18","12","9","9","2019-03-15","0"
"7","5","3","3","2019-03-29","0"
"29","20","15","14","2019-04-12","0"
"31","21","16","15","2019-04-26","0"
"11","8","6","5","2019-05-10","0"
"22","15","11","11","2019-05-24","0"
"31","21","16","15","2019-06-07","0"
"29","20","15","14","2019-06-21","0"
"31","21","16","15","2019-07-05","0"
"31","21","16","15","2019-07-19","0"
"33","23","17","16","2019-08-02","0"
"29","20","15","14","2019-08-16","0"
"35","24","18","17","2019-08-30","0"
"35","24","18","17","2019-09-13","0"
"38","26","19","18","2019-09-27","0"
"29","20","15","14","2019-10-11","0"
"33","23","17","16","2019-10-25","0"
"29","20","15","14","2019-11-08","0"
"31","25","16","15","2019-11-22","0"
"29","29","15","14","2019-12-06","0"
"29","29","15","14","2019-12-20","0"
"40","40","21","19","2020-01-03","0"
"33","33","17","16","2020-01-17","0"
"31","31","16","15","2020-01-31","0"
"33","33","17","16","2020-02-14","0"
"31","31","16","15","2020-02-28","0"
"31","31","16","15","2020-03-13","0"
"42","42","22","20","2020-03-27","0"
"38","38","19","18","2020-04-10","0"
"31","31","16","15","2020-04-24","0"
"31","31","16","15","2020-05-08","0"
"31","31","16","15","2020-05-22","0"
"35","35","18","17","2020-06-05","0"
"33","33","17","16","2020-06-19","0"
"33","33","17","16","2020-07-03","0"
"33","33","17","16","2020-07-17","0"
"31","31","17","16","2020-07-31","0"
"33","33","18","17","2020-08-14","0"
"35","35","19","18","2020-08-28","0"
"29","29","16","15","2020-09-11","0"
"31","31","17","16","2020-09-25","0"
"40","40","22","21","2020-10-09","0"
"31","31","17","16","2020-10-23","0"
"49","49","27","25","2020-11-06","0"
"35","35","19","18","2020-11-20","0"
"42","42","23","22","2020-12-04","0"
"49","49","27","25","2020-12-18","0"
"31","31","17","16","2021-01-01","0"
"44","44","24","23","2021-01-15","0"
"29","29","16","15","2021-01-29","0"
"29","29","16","15","2021-02-12","0"
"38","38","21","19","2021-02-26","0"
"31","31","17","16","2021-03-12","0"
"31","31","17","16","2021-03-26","0"
"31","31","17","16","2021-04-09","0"
"31","31","17","16","2021-04-23","0"
"31","31","17","16","2021-05-07","0"
"31","31","17","16","2021-05-21","0"
