"19","21","492","597","1625","1664","date","other"
"3","3","3","3","","","2017-11-24","0"
"17","17","17","17","","","2017-12-08","0"
"17","17","17","17","","","2017-12-22","0"
"16","14","15","15","","","2018-01-05","0"
"16","14","15","15","","","2018-01-19","0"
"15","12","13","14","","","2018-02-02","0"
"15","12","13","14","","","2018-02-16","0"
"16","14","14","16","","","2018-03-02","0"
"13","11","11","13","","","2018-03-16","0"
"16","14","14","16","","","2018-03-30","0"
"16","14","14","16","","","2018-04-13","0"
"23","19","20","22","","","2018-04-27","0"
"23","19","20","22","","","2018-05-11","0"
"23","19","20","22","","","2018-05-25","0"
"23","19","20","22","","","2018-06-08","0"
"23","19","20","22","","","2018-06-22","0"
"23","19","20","22","","","2018-07-06","0"
"23","19","20","22","","","2018-07-20","0"
"23","19","20","22","","","2018-08-03","0"
"23","19","20","22","","","2018-08-17","0"
"23","19","20","22","","","2018-08-31","0"
"23","19","20","22","","","2018-09-14","0"
"23","19","20","22","","","2018-09-28","0"
"23","19","20","22","","","2018-10-12","0"
"23","19","20","22","0","","2018-10-26","0"
"24","20","21","23","5","","2018-11-09","0"
"24","21","21","23","5","","2018-11-23","0"
"24","21","21","23","5","","2018-12-07","0"
"24","21","21","23","5","","2018-12-21","0"
"24","21","21","23","5","","2019-01-04","0"
"24","21","21","23","5","","2019-01-18","0"
"24","21","21","23","5","","2019-02-01","0"
"24","21","21","23","5","","2019-02-15","0"
"24","21","21","23","5","5","2019-03-01","0"
"10","9","9","10","2","2","2019-03-15","0"
"7","6","6","7","1","1","2019-03-29","0"
"24","21","21","23","5","5","2019-04-12","0"
"24","21","21","23","5","5","2019-04-26","0"
"9","8","8","8","2","2","2019-05-10","0"
"20","16","17","17","4","4","2019-05-24","0"
"28","22","24","24","6","6","2019-06-07","0"
"32","25","27","27","7","7","2019-06-21","0"
"36","28","31","31","8","8","2019-07-05","0"
"32","25","27","27","7","7","2019-07-19","0"
"30","24","26","26","6","6","2019-08-02","0"
"26","20","22","22","6","6","2019-08-16","0"
"28","22","24","24","6","6","2019-08-30","0"
"30","24","26","26","6","6","2019-09-13","0"
"30","24","26","26","6","6","2019-09-27","0"
"36","28","31","31","8","8","2019-10-11","0"
"28","22","24","24","6","6","2019-10-25","0"
"28","22","24","24","6","6","2019-11-08","0"
"30","24","26","26","6","6","2019-11-22","0"
"30","24","26","26","6","6","2019-12-06","0"
"34","27","29","29","7","7","2019-12-20","0"
"26","20","22","22","6","6","2020-01-03","0"
"28","22","24","24","6","6","2020-01-17","0"
"30","24","26","26","6","6","2020-01-31","0"
"28","22","24","24","6","6","2020-02-14","0"
"28","22","24","24","6","6","2020-02-28","0"
"32","25","27","27","7","7","2020-03-13","0"
"32","25","27","27","7","7","2020-03-27","0"
"28","22","24","24","6","6","2020-04-10","0"
"26","20","22","22","6","6","2020-04-24","0"
"28","22","24","24","6","6","2020-05-08","0"
"32","25","27","27","7","7","2020-05-22","0"
"30","24","26","26","6","6","2020-06-05","0"
"28","22","24","24","6","6","2020-06-19","0"
"32","25","27","27","7","7","2020-07-03","0"
"24","19","21","21","5","5","2020-07-17","0"
"28","22","24","24","6","6","2020-07-31","0"
"26","20","22","22","6","6","2020-08-14","0"
"32","25","27","27","7","7","2020-08-28","0"
"26","20","22","22","6","6","2020-09-11","0"
"30","24","26","26","6","6","2020-09-25","0"
"36","28","31","31","8","8","2020-10-09","0"
"28","22","24","24","6","6","2020-10-23","0"
"38","30","33","33","8","8","2020-11-06","0"
"38","30","33","33","8","8","2020-11-20","0"
"32","25","27","27","7","7","2020-12-04","0"
"28","22","24","24","6","6","2020-12-18","0"
"28","22","24","24","6","6","2021-01-01","0"
"32","25","27","27","7","7","2021-01-15","0"
"32","25","27","27","7","7","2021-01-29","0"
"18","14","15","15","4","4","2021-02-12","0"
"32","25","27","27","7","7","2021-02-26","0"
"30","24","26","26","6","6","2021-03-12","0"
"30","24","26","26","6","6","2021-03-26","0"
"28","22","24","24","6","6","2021-04-09","0"
"28","22","24","24","6","6","2021-04-23","0"
"28","22","24","24","6","6","2021-05-07","0"
"28","22","24","24","6","6","2021-05-21","0"
