"492","597","599","3968","date","other"
"14","14","13","4","2018-10-24","0"
"32","32","31","11","2018-11-07","0"
"32","32","31","11","2018-11-21","0"
"32","32","31","11","2018-12-05","0"
"32","32","31","11","2018-12-19","0"
"32","32","31","11","2019-01-02","0"
"30","30","29","10","2019-01-16","0"
"32","32","31","11","2019-01-30","0"
"32","32","31","11","2019-02-13","0"
"32","32","31","11","2019-02-27","0"
"18","18","18","6","2019-03-13","0"
"30","30","29","10","2019-04-10","0"
"32","32","31","11","2019-04-24","0"
"14","14","13","5","2019-05-08","0"
"16","16","16","6","2019-05-22","0"
"27","27","27","9","2019-06-05","0"
"32","32","31","11","2019-06-19","0"
"39","39","38","13","2019-07-03","0"
"32","32","31","11","2019-07-17","0"
"32","32","31","11","2019-07-31","0"
"27","27","27","9","2019-08-14","0"
"32","32","31","11","2019-08-28","0"
"30","30","29","10","2019-09-11","0"
"37","37","35","13","2019-09-25","0"
"32","32","31","11","2019-10-09","0"
"34","34","33","12","2019-10-23","0"
"30","30","29","10","2019-11-06","0"
"30","30","29","10","2019-11-20","0"
"34","34","33","12","2019-12-04","0"
"34","34","33","12","2019-12-18","0"
"37","37","35","13","2020-01-01","0"
"27","27","27","9","2020-01-15","0"
"32","32","31","11","2020-01-29","0"
"34","34","33","12","2020-02-12","0"
"32","32","31","11","2020-02-26","0"
"30","30","29","10","2020-03-11","0"
"32","32","32","11","2020-03-25","0"
"37","37","37","13","2020-04-08","0"
"27","27","27","9","2020-04-22","0"
"34","34","34","12","2020-05-06","0"
"39","39","39","13","2020-05-20","0"
"37","37","37","13","2020-06-03","0"
"37","37","37","13","2020-06-17","0"
"32","32","32","11","2020-07-01","0"
"30","30","30","10","2020-07-15","0"
"55","55","55","19","2020-07-29","0"
"27","27","27","9","2020-08-12","0"
"30","30","30","10","2020-08-26","0"
"30","30","30","10","2020-09-09","0"
"34","34","34","12","2020-09-23","0"
"37","37","37","13","2020-10-07","0"
"32","32","32","11","2020-10-21","0"
"37","37","37","13","2020-11-04","0"
"43","43","43","15","2020-11-18","0"
"41","41","41","14","2020-12-02","0"
"30","30","30","10","2020-12-16","0"
"39","39","39","13","2020-12-30","0"
"46","46","46","16","2021-01-13","0"
"57","57","57","20","2021-01-27","0"
"23","23","23","8","2021-02-10","0"
"32","32","32","11","2021-02-24","0"
"32","32","32","11","2021-03-10","0"
"32","32","32","11","2021-03-24","0"
"32","32","32","11","2021-04-07","0"
"32","32","32","11","2021-04-21","0"
"32","32","32","11","2021-05-05","0"
