"87","493","21978","date","other"
"8","9","","2018-03-14","0"
"21","24","","2018-03-28","0"
"21","24","","2018-04-11","0"
"23","26","","2018-04-25","0"
"23","26","","2018-05-09","0"
"23","26","","2018-05-23","0"
"23","26","","2018-06-06","0"
"23","26","","2018-06-20","0"
"23","26","","2018-07-04","0"
"23","45","4","2018-07-18","0"
"23","48","5","2018-08-01","0"
"23","48","5","2018-08-15","0"
"23","48","5","2018-08-29","0"
"23","48","5","2018-09-12","0"
"21","45","5","2018-09-26","0"
"23","48","5","2018-10-10","0"
"23","48","5","2018-10-24","0"
"23","48","5","2018-11-07","0"
"23","48","5","2018-11-21","0"
"23","48","5","2018-12-05","0"
"23","48","5","2018-12-19","0"
"23","48","5","2019-01-02","0"
"23","48","5","2019-01-16","0"
"23","48","5","2019-01-30","0"
"23","48","5","2019-02-13","0"
"23","48","5","2019-02-27","0"
"23","48","5","2019-03-13","0"
"18","38","4","2019-03-27","0"
"23","48","5","2019-04-10","0"
"23","48","5","2019-04-24","0"
"12","24","3","2019-05-08","0"
"13","27","3","2019-05-22","0"
"23","48","6","2019-06-05","0"
"23","48","6","2019-06-19","0"
"23","48","6","2019-07-03","0"
"23","48","6","2019-07-17","0"
"26","55","7","2019-07-31","0"
"21","45","6","2019-08-14","0"
"21","45","6","2019-08-28","0"
"21","45","6","2019-09-11","0"
"25","51","6","2019-09-25","0"
"25","51","6","2019-10-09","0"
"21","45","6","2019-10-23","0"
"22","45","6","2019-11-06","0"
"22","46","7","2019-11-20","0"
"24","49","7","2019-12-04","0"
"31","63","9","2019-12-18","0"
"21","42","6","2020-01-01","0"
"27","56","8","2020-01-15","0"
"24","34","7","2020-01-29","0"
"33","30","10","2020-02-12","0"
"22","20","7","2020-02-26","0"
"26","24","8","2020-03-11","0"
"24","22","7","2020-03-25","0"
"24","22","7","2020-04-08","0"
"22","20","7","2020-04-22","0"
"26","24","9","2020-05-06","0"
"24","22","8","2020-05-20","0"
"24","22","8","2020-06-03","0"
"26","24","9","2020-06-17","0"
"26","24","9","2020-07-01","0"
"21","19","7","2020-07-15","0"
"31","28","10","2020-07-29","0"
"22","20","7","2020-08-12","0"
"26","24","9","2020-08-26","0"
"27","25","9","2020-09-09","0"
"29","27","10","2020-09-23","0"
"29","27","10","2020-10-07","0"
"19","17","6","2020-10-21","0"
"27","25","9","2020-11-04","0"
"26","24","9","2020-11-18","0"
"33","30","11","2020-12-02","0"
"29","27","10","2020-12-16","0"
"31","28","10","2020-12-30","0"
"24","22","8","2021-01-13","0"
"26","24","9","2021-01-27","0"
"21","19","7","2021-02-10","0"
"27","25","9","2021-02-24","0"
"26","24","9","2021-03-10","0"
"26","24","9","2021-03-24","0"
"24","22","8","2021-04-07","0"
"24","22","8","2021-04-21","0"
"24","22","8","2021-05-05","0"
"24","22","8","2021-05-19","0"
