"9","492","493","597","1643","1662","1677","1741","3810","4026","4325","4711","5851","8945","date","other"
"2","2","2","","","","","","","","","","","","2017-04-27","0"
"23","23","26","","","","","","","","","","","","2017-05-11","0"
"23","23","26","","","","","","","","","","","","2017-05-25","0"
"23","23","26","","","","","","","","","","","","2017-06-08","0"
"23","24","27","","","","","","","","","","","","2017-06-22","0"
"23","24","27","","","","","","","","","","","","2017-07-06","0"
"22","23","26","","","","","","","","","","","","2017-07-20","0"
"21","21","24","","","9","","","","10","","","10","9","2017-08-03","0"
"28","21","32","","8","9","10","10","8","10","9","8","10","9","2017-08-17","0"
"15","11","16","","4","5","6","6","4","5","5","4","5","5","2017-08-31","0"
"27","20","30","","8","9","10","10","8","9","9","8","9","9","2017-09-14","0"
"27","20","30","","8","9","10","10","8","9","9","8","9","9","2017-09-28","0"
"27","20","30","","8","9","10","10","8","9","9","8","9","9","2017-10-12","0"
"22","16","24","","6","7","8","8","6","8","7","6","8","7","2017-10-26","0"
"22","16","24","","6","7","8","8","6","8","7","6","8","7","2017-11-09","0"
"19","14","22","","6","6","7","7","6","7","6","6","7","6","2017-11-23","0"
"22","16","24","","6","7","8","8","6","8","7","6","8","7","2017-12-07","0"
"27","20","30","","8","9","10","10","8","9","9","8","9","9","2017-12-21","0"
"27","20","30","","8","9","10","10","8","9","9","8","9","9","2018-01-04","0"
"29","21","33","","9","9","11","11","9","10","9","9","10","9","2018-01-18","0"
"19","14","22","","6","6","7","7","6","7","6","6","7","6","2018-02-01","0"
"24","18","27","","7","8","9","9","7","9","8","7","9","8","2018-02-15","0"
"22","16","24","","6","7","8","8","6","8","7","7","8","7","2018-03-01","0"
"24","18","27","","7","8","9","9","7","9","8","8","9","8","2018-03-15","0"
"24","18","27","","7","8","9","9","7","9","8","8","9","8","2018-03-29","0"
"27","20","30","","8","9","10","10","8","9","9","9","9","9","2018-04-12","0"
"34","26","38","1","10","11","13","13","10","12","11","11","12","11","2018-04-26","0"
"34","35","39","10","10","11","13","13","10","12","11","11","12","11","2018-05-10","0"
"34","35","39","10","10","11","13","13","10","12","11","11","12","11","2018-05-24","0"
"34","35","39","10","10","11","13","13","10","12","11","11","12","11","2018-06-07","0"
"34","35","39","10","10","11","13","13","10","12","11","11","12","11","2018-06-21","0"
"34","35","39","10","10","11","13","13","10","12","11","11","12","11","2018-07-05","0"
"34","35","61","10","10","11","13","13","10","12","11","11","12","11","2018-07-19","0"
"34","35","63","10","10","11","13","13","10","12","11","11","12","11","2018-08-02","0"
"34","35","63","10","10","11","13","13","10","12","11","11","12","11","2018-08-16","0"
"34","36","64","10","11","12","14","14","10","13","11","12","13","12","2018-08-30","0"
"34","36","64","10","11","12","14","14","10","13","11","12","13","12","2018-09-13","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2018-09-27","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2018-10-11","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2018-10-25","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2018-11-08","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2018-11-22","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2018-12-06","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2018-12-20","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2019-01-03","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2019-01-17","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2019-01-31","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2019-02-14","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2019-02-28","0"
"23","23","41","6","8","8","9","10","6","8","7","8","8","8","2019-03-14","0"
"10","10","18","3","3","4","4","4","3","4","3","3","4","4","2019-03-28","0"
"33","33","59","9","11","12","13","14","9","12","10","11","12","12","2019-04-11","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2019-04-25","0"
"13","13","23","4","4","5","5","5","4","5","4","4","5","5","2019-05-09","0"
"23","23","41","6","8","8","9","10","6","8","7","8","8","8","2019-05-23","0"
"38","39","69","11","13","14","15","16","11","14","12","13","14","14","2019-06-06","0"
"38","39","69","11","13","14","15","16","11","14","12","13","14","14","2019-06-20","0"
"38","39","69","11","13","14","15","16","11","14","12","13","14","14","2019-07-04","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2019-07-18","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2019-08-01","0"
"30","31","55","9","10","11","12","13","9","11","9","10","11","11","2019-08-15","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2019-08-29","0"
"33","33","59","9","11","12","13","14","9","12","10","11","12","12","2019-09-12","0"
"38","39","69","11","13","14","15","16","11","14","12","13","14","14","2019-09-26","0"
"43","44","78","12","15","16","17","18","12","16","13","15","16","16","2019-10-10","0"
"38","39","69","11","13","14","15","16","11","14","12","13","14","14","2019-10-24","0"
"28","28","50","8","9","10","11","12","8","10","9","9","10","10","2019-11-07","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2019-11-21","0"
"40","41","73","11","14","15","16","17","11","15","13","14","15","15","2019-12-05","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2019-12-19","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2020-01-02","0"
"35","36","64","10","12","13","14","15","10","13","11","12","13","13","2020-01-16","0"
"35","36","38","10","12","13","14","15","10","13","11","12","13","13","2020-01-30","0"
"35","36","24","10","12","13","14","15","10","13","11","12","13","13","2020-02-13","0"
"35","36","24","10","12","13","14","15","10","13","11","12","13","13","2020-02-27","0"
"33","33","22","9","11","12","13","14","9","12","10","11","12","12","2020-03-12","0"
"40","41","27","11","14","15","16","17","11","15","13","14","15","15","2020-03-26","0"
"35","36","24","10","12","13","14","15","10","13","11","12","13","13","2020-04-09","0"
"38","39","26","11","13","14","15","16","11","14","12","13","14","14","2020-04-23","0"
"38","39","26","11","13","14","15","16","11","14","12","13","14","14","2020-05-07","0"
"33","33","22","9","11","12","13","14","9","12","10","11","12","12","2020-05-21","0"
"35","36","24","10","12","13","14","15","10","13","11","12","13","13","2020-06-04","0"
"33","33","22","9","11","12","13","14","9","12","10","11","12","12","2020-06-18","0"
"35","36","24","10","12","13","14","15","10","13","11","12","13","13","2020-07-02","0"
"33","33","22","9","11","12","13","14","9","12","10","11","12","12","2020-07-16","0"
"55","57","38","16","19","20","22","24","16","20","17","19","20","20","2020-07-30","0"
"28","28","19","8","9","10","11","12","8","10","9","9","10","10","2020-08-13","0"
"38","39","26","11","13","14","15","16","11","14","12","13","14","14","2020-08-27","0"
"38","39","26","11","13","14","15","16","11","14","12","13","14","14","2020-09-10","0"
"35","36","24","10","12","13","14","15","10","13","11","12","13","13","2020-09-24","0"
"33","33","22","9","11","12","13","14","9","12","10","11","12","12","2020-10-08","0"
"33","33","22","9","11","12","13","14","9","12","10","11","12","12","2020-10-22","0"
"40","41","27","11","14","15","16","17","11","15","13","14","15","15","2020-11-05","0"
"40","41","27","11","14","15","16","17","11","15","13","14","15","15","2020-11-19","0"
"40","41","27","11","14","15","16","17","11","15","13","14","15","15","2020-12-03","0"
"38","39","26","11","13","14","15","16","11","14","12","13","14","14","2020-12-17","0"
"33","33","22","9","11","12","13","14","9","12","10","11","12","12","2020-12-31","0"
"53","54","36","15","18","20","21","23","15","20","17","18","20","20","2021-01-14","0"
"33","33","22","9","11","12","13","14","9","12","10","11","12","12","2021-01-28","0"
"28","28","19","8","9","10","11","12","8","10","9","9","10","10","2021-02-11","0"
"48","49","33","14","16","18","19","20","14","18","15","16","18","18","2021-02-25","0"
"35","36","24","10","12","13","14","15","10","13","11","12","13","13","2021-03-11","0"
"35","36","24","10","12","13","14","15","10","13","11","12","13","13","2021-03-25","0"
"38","39","26","11","13","14","16","17","11","14","12","13","14","14","2021-04-08","0"
"36","37","24","10","13","13","15","16","10","13","11","12","13","13","2021-04-22","0"
"36","37","24","10","13","13","15","16","10","13","11","12","13","13","2021-05-06","0"
"36","37","24","10","13","13","15","16","10","13","11","12","13","13","2021-05-20","0"
