"19","492","1625","3871","4026","4094","date","other"
"4","4","2","2","2","2","2018-03-15","0"
"16","16","6","6","6","6","2018-03-29","0"
"24","24","9","9","9","9","2018-04-12","0"
"31","31","11","11","11","11","2018-04-26","0"
"27","31","11","11","11","11","2018-05-10","0"
"21","31","11","11","11","11","2018-05-24","0"
"21","31","11","11","11","11","2018-06-07","0"
"21","31","11","11","11","11","2018-06-21","0"
"21","31","11","11","11","11","2018-07-05","0"
"21","31","11","11","11","11","2018-07-19","0"
"21","32","12","12","11","12","2018-08-02","0"
"21","32","12","12","11","12","2018-08-16","0"
"21","32","12","12","11","12","2018-08-30","0"
"21","32","12","12","11","12","2018-09-13","0"
"21","32","12","12","11","12","2018-09-27","0"
"21","32","12","12","11","12","2018-10-11","0"
"21","32","12","12","11","12","2018-10-25","0"
"21","32","12","12","11","12","2018-11-08","0"
"21","32","12","12","11","12","2018-11-22","0"
"21","32","12","12","11","12","2018-12-06","0"
"21","32","12","12","11","12","2018-12-20","0"
"21","32","12","12","11","12","2019-01-03","0"
"21","32","12","12","11","12","2019-01-17","0"
"21","32","12","12","11","12","2019-01-31","0"
"21","32","12","12","11","12","2019-02-14","0"
"21","32","12","12","11","12","2019-02-28","0"
"11","16","6","6","6","6","2019-03-14","0"
"5","7","3","3","2","3","2019-03-28","0"
"20","30","11","11","10","11","2019-04-11","0"
"21","32","12","12","11","12","2019-04-25","0"
"9","14","5","5","5","5","2019-05-09","0"
"14","21","8","8","7","8","2019-05-23","0"
"21","32","12","12","11","12","2019-06-06","0"
"23","34","13","13","12","13","2019-06-20","0"
"20","30","11","11","10","11","2019-07-04","0"
"26","39","15","15","13","15","2019-07-18","0"
"23","34","13","13","12","13","2019-08-01","0"
"17","25","9","9","9","9","2019-08-15","0"
"23","34","13","13","12","13","2019-08-29","0"
"23","34","13","13","12","13","2019-09-12","0"
"23","34","13","13","12","13","2019-09-26","0"
"24","37","14","14","13","14","2019-10-10","0"
"24","37","14","14","13","14","2019-10-24","0"
"21","32","12","12","11","12","2019-11-07","0"
"21","32","12","12","11","12","2019-11-21","0"
"24","37","14","14","13","14","2019-12-05","0"
"24","37","14","14","13","14","2019-12-19","0"
"21","32","12","12","11","12","2020-01-02","0"
"21","32","12","12","11","12","2020-01-16","0"
"24","37","14","14","13","14","2020-01-30","0"
"21","32","12","12","11","12","2020-02-13","0"
"24","37","14","14","13","14","2020-02-27","0"
"29","43","16","16","15","16","2020-03-12","0"
"38","39","15","15","13","15","2020-03-26","0"
"33","34","13","13","12","13","2020-04-09","0"
"33","34","13","13","12","13","2020-04-23","0"
"31","32","12","12","11","12","2020-05-07","0"
"29","30","11","11","10","11","2020-05-21","0"
"38","39","15","15","13","15","2020-06-04","0"
"31","32","12","12","11","12","2020-06-18","0"
"31","32","12","12","11","12","2020-07-02","0"
"29","30","11","11","10","11","2020-07-16","0"
"31","32","12","12","11","12","2020-07-30","0"
"24","25","9","9","9","9","2020-08-13","0"
"31","32","12","12","11","12","2020-08-27","0"
"31","32","12","12","11","12","2020-09-10","0"
"29","30","11","11","10","11","2020-09-24","0"
"29","30","11","11","10","11","2020-10-08","0"
"38","39","15","15","13","15","2020-10-22","0"
"38","39","15","15","13","15","2020-11-05","0"
"33","34","13","13","12","13","2020-11-19","0"
"38","39","15","15","13","15","2020-12-03","0"
"35","37","14","14","13","14","2020-12-17","0"
"42","43","16","16","15","16","2020-12-31","0"
"15","43","16","16","15","16","2021-01-14","0"
"18","53","20","20","18","20","2021-01-28","0"
"9","25","9","9","9","9","2021-02-11","0"
"12","34","13","13","12","13","2021-02-25","0"
"11","32","12","12","11","12","2021-03-11","0"
"12","34","13","13","12","13","2021-03-25","0"
"11","32","12","12","11","12","2021-04-08","0"
"25","34","13","13","12","13","2021-04-22","0"
"31","32","12","12","11","12","2021-05-06","0"
"31","32","12","12","11","12","2021-05-20","0"
