"492","597","3871","4094","4182","4234","date","other"
"1","2","1","1","1","1","2017-06-08","0"
"10","21","10","10","10","10","2017-06-22","0"
"11","22","11","11","10","10","2017-07-06","0"
"10","20","10","10","9","9","2017-07-20","0"
"9","19","9","9","9","9","2017-08-03","0"
"10","20","10","10","9","9","2017-08-17","0"
"5","9","5","5","4","4","2017-08-31","0"
"9","19","9","9","9","9","2017-09-14","0"
"9","17","9","9","8","8","2017-09-28","0"
"9","19","9","9","9","9","2017-10-12","0"
"10","20","10","10","9","9","2017-10-26","0"
"7","14","7","7","6","6","2017-11-09","0"
"9","19","9","9","9","9","2017-11-23","0"
"8","16","8","8","7","7","2017-12-07","0"
"6","13","6","6","6","6","2017-12-21","0"
"6","13","6","6","6","6","2018-01-04","0"
"6","13","6","6","6","6","2018-01-18","0"
"6","13","6","6","6","6","2018-02-01","0"
"7","14","7","7","6","6","2018-02-15","0"
"8","16","8","8","7","7","2018-03-01","0"
"6","13","6","6","6","6","2018-03-15","0"
"5","10","5","5","5","5","2018-03-29","0"
"8","15","8","8","7","7","2018-04-12","0"
"12","23","12","12","11","11","2018-04-26","0"
"12","23","12","12","11","11","2018-05-10","0"
"12","23","12","12","11","11","2018-05-24","0"
"12","23","12","12","11","11","2018-06-07","0"
"12","23","12","12","11","11","2018-06-21","0"
"12","23","12","12","11","11","2018-07-05","0"
"12","23","12","12","11","11","2018-07-19","0"
"12","23","12","12","11","11","2018-08-02","0"
"12","23","12","12","11","11","2018-08-16","0"
"12","23","12","12","11","11","2018-08-30","0"
"12","23","12","12","11","11","2018-09-13","0"
"12","23","12","12","11","11","2018-09-27","0"
"12","23","12","12","11","11","2018-10-11","0"
"12","23","12","12","11","11","2018-10-25","0"
"12","23","12","12","11","11","2018-11-08","0"
"12","23","12","12","11","11","2018-11-22","0"
"12","23","12","12","11","11","2018-12-06","0"
"12","23","12","12","11","11","2018-12-20","0"
"12","23","12","12","11","11","2019-01-03","0"
"12","23","12","12","11","11","2019-01-17","0"
"12","23","12","12","11","11","2019-01-31","0"
"12","23","12","12","11","11","2019-02-14","0"
"12","23","12","12","11","11","2019-02-28","0"
"6","12","6","6","6","6","2019-03-14","0"
"3","5","3","3","2","2","2019-03-28","0"
"11","21","11","11","10","10","2019-04-11","0"
"12","23","12","12","11","11","2019-04-25","0"
"4","8","4","4","4","4","2019-05-09","0"
"9","17","9","9","9","9","2019-05-23","0"
"13","24","13","13","12","12","2019-06-06","0"
"14","26","14","14","13","13","2019-06-20","0"
"13","24","13","13","12","12","2019-07-04","0"
"13","24","13","13","12","12","2019-07-18","0"
"14","26","14","14","13","13","2019-08-01","0"
"15","27","15","15","14","14","2019-08-15","0"
"14","26","14","14","13","13","2019-08-29","0"
"13","24","13","13","12","12","2019-09-12","0"
"12","22","12","12","11","11","2019-09-26","0"
"14","26","14","14","13","13","2019-10-10","0"
"13","24","13","13","12","12","2019-10-24","0"
"13","24","13","13","12","12","2019-11-07","0"
"14","26","14","14","13","13","2019-11-21","0"
"14","26","14","14","13","13","2019-12-05","0"
"19","34","19","19","17","17","2019-12-19","0"
"14","26","14","14","13","13","2020-01-02","0"
"15","27","15","15","14","14","2020-01-16","0"
"15","27","15","15","14","14","2020-01-30","0"
"14","26","14","14","13","13","2020-02-13","0"
"16","29","16","16","15","15","2020-02-27","0"
"14","26","14","14","13","13","2020-03-12","0"
"13","24","13","13","12","12","2020-03-26","0"
"12","22","12","12","11","11","2020-04-09","0"
"12","22","12","12","11","11","2020-04-23","0"
"13","24","13","13","12","12","2020-05-07","0"
"13","24","13","13","12","12","2020-05-21","0"
"13","24","13","13","12","12","2020-06-04","0"
"27","50","27","27","25","25","2020-06-18","0"
"14","26","14","14","13","13","2020-07-02","0"
"11","21","11","11","10","10","2020-07-16","0"
"13","24","13","13","12","12","2020-07-30","0"
"11","21","11","11","10","10","2020-08-13","0"
"13","24","13","13","12","12","2020-08-27","0"
"13","24","13","13","12","12","2020-09-10","0"
"13","24","13","13","12","12","2020-09-24","0"
"15","27","15","15","14","14","2020-10-08","0"
"16","29","16","16","15","15","2020-10-22","0"
"16","29","16","16","15","15","2020-11-05","0"
"15","27","15","15","14","14","2020-11-19","0"
"16","29","16","16","15","15","2020-12-03","0"
"18","33","18","18","16","16","2020-12-17","0"
"17","32","17","17","15","15","2020-12-31","0"
"17","32","17","17","15","15","2021-01-14","0"
"13","25","13","13","12","12","2021-01-28","0"
"12","23","12","12","11","11","2021-02-11","0"
"16","30","16","16","15","15","2021-02-25","0"
"13","25","13","13","12","12","2021-03-11","0"
"13","25","13","13","12","12","2021-03-25","0"
"13","25","13","13","12","12","2021-04-08","0"
"13","25","13","13","12","12","2021-04-22","0"
"14","27","14","14","13","13","2021-05-06","0"
"14","27","14","14","13","13","2021-05-20","0"
