"9","492","1755","date","other"
"5","5","1","2017-06-08","0"
"22","23","5","2017-06-22","0"
"22","23","5","2017-07-06","0"
"20","21","5","2017-07-20","0"
"19","20","4","2017-08-03","0"
"20","21","5","2017-08-17","0"
"9","10","2","2017-08-31","0"
"16","16","4","2017-09-14","0"
"17","18","4","2017-09-28","0"
"17","18","4","2017-10-12","0"
"20","21","5","2017-10-26","0"
"19","20","4","2017-11-09","0"
"20","21","5","2017-11-23","0"
"17","18","4","2017-12-07","0"
"19","20","4","2017-12-21","0"
"20","21","5","2018-01-04","0"
"17","18","4","2018-01-18","0"
"14","15","3","2018-02-01","0"
"22","23","5","2018-02-15","0"
"19","20","4","2018-03-01","0"
"16","16","4","2018-03-15","0"
"20","21","5","2018-03-29","0"
"17","18","4","2018-04-12","0"
"22","23","5","2018-04-26","0"
"22","23","5","2018-05-10","0"
"22","23","5","2018-05-24","0"
"22","23","5","2018-06-07","0"
"22","23","5","2018-06-21","0"
"22","23","5","2018-07-05","0"
"22","23","5","2018-07-19","0"
"22","23","5","2018-08-02","0"
"22","23","5","2018-08-16","0"
"22","23","5","2018-08-30","0"
"22","23","5","2018-09-13","0"
"22","23","5","2018-09-27","0"
"22","23","5","2018-10-11","0"
"22","23","5","2018-10-25","0"
"22","23","5","2018-11-08","0"
"22","23","5","2018-11-22","0"
"22","23","5","2018-12-06","0"
"22","23","5","2018-12-20","0"
"22","23","5","2019-01-03","0"
"20","21","5","2019-01-17","0"
"22","23","5","2019-01-31","0"
"22","23","5","2019-02-14","0"
"22","23","5","2019-02-28","0"
"11","12","3","2019-03-14","0"
"5","5","1","2019-03-28","0"
"20","21","5","2019-04-11","0"
"22","23","5","2019-04-25","0"
"8","8","2","2019-05-09","0"
"17","18","4","2019-05-23","0"
"24","25","5","2019-06-06","0"
"24","25","5","2019-06-20","0"
"22","23","5","2019-07-04","0"
"28","30","6","2019-07-18","0"
"22","23","5","2019-08-01","0"
"20","21","5","2019-08-15","0"
"22","23","5","2019-08-29","0"
"20","21","5","2019-09-12","0"
"20","21","5","2019-09-26","0"
"24","25","5","2019-10-10","0"
"22","23","5","2019-10-24","0"
"19","20","4","2019-11-07","0"
"25","26","6","2019-11-21","0"
"20","21","5","2019-12-05","0"
"25","26","6","2019-12-19","0"
"24","25","5","2020-01-02","0"
"31","33","7","2020-01-16","0"
"24","25","6","2020-01-30","0"
"22","23","6","2020-02-13","0"
"22","23","6","2020-02-27","0"
"20","21","6","2020-03-12","0"
"25","26","7","2020-03-26","0"
"20","21","6","2020-04-09","0"
"22","23","6","2020-04-23","0"
"22","23","6","2020-05-07","0"
"20","21","6","2020-05-21","0"
"22","23","6","2020-06-04","0"
"22","23","6","2020-06-18","0"
"22","23","6","2020-07-02","0"
"19","20","5","2020-07-16","0"
"22","23","6","2020-07-30","0"
"19","20","5","2020-08-13","0"
"22","23","6","2020-08-27","0"
"22","23","6","2020-09-10","0"
"22","23","6","2020-09-24","0"
"30","31","8","2020-10-08","0"
"31","33","9","2020-10-22","0"
"27","28","7","2020-11-05","0"
"24","25","6","2020-11-19","0"
"22","23","6","2020-12-03","0"
"24","25","6","2020-12-17","0"
"27","28","7","2020-12-31","0"
"25","26","7","2021-01-14","0"
"25","26","7","2021-01-28","0"
"20","21","6","2021-02-11","0"
"25","26","7","2021-02-25","0"
"22","23","6","2021-03-11","0"
"26","26","8","2021-03-25","0"
"25","25","8","2021-04-08","0"
"23","23","7","2021-04-22","0"
"23","23","7","2021-05-06","0"
"23","23","7","2021-05-20","0"
