"19","122","493","date","other"
"15","15","17","2017-05-11","0"
"21","21","24","2017-05-25","0"
"21","20","24","2017-06-08","0"
"20","19","22","2017-06-22","0"
"21","20","24","2017-07-06","0"
"20","19","22","2017-07-20","0"
"18","17","21","2017-08-03","0"
"20","19","22","2017-08-17","0"
"9","9","10","2017-08-31","0"
"14","13","15","2017-09-14","0"
"14","13","15","2017-09-28","0"
"15","14","17","2017-10-12","0"
"11","10","12","2017-10-26","0"
"15","14","17","2017-11-09","0"
"14","13","15","2017-11-23","0"
"12","11","14","2017-12-07","0"
"14","13","15","2017-12-21","0"
"14","13","15","2018-01-04","0"
"11","10","12","2018-01-18","0"
"11","10","12","2018-02-01","0"
"14","13","15","2018-02-15","0"
"12","11","14","2018-03-01","0"
"11","10","12","2018-03-15","0"
"5","4","5","2018-03-29","0"
"11","10","12","2018-04-12","0"
"21","20","24","2018-04-26","0"
"21","20","24","2018-05-10","0"
"21","20","24","2018-05-24","0"
"20","19","22","2018-06-07","0"
"21","20","24","2018-06-21","0"
"21","20","24","2018-07-05","0"
"21","20","44","2018-07-19","0"
"21","20","45","2018-08-02","0"
"21","20","45","2018-08-16","0"
"21","20","45","2018-08-30","0"
"21","20","45","2018-09-13","0"
"21","20","45","2018-09-27","0"
"21","20","45","2018-10-11","0"
"21","20","45","2018-10-25","0"
"21","20","45","2018-11-08","0"
"21","20","45","2018-11-22","0"
"21","20","45","2018-12-06","0"
"21","20","45","2018-12-20","0"
"21","20","45","2019-01-03","0"
"21","20","45","2019-01-17","0"
"21","20","45","2019-01-31","0"
"21","20","45","2019-02-14","0"
"21","20","45","2019-02-28","0"
"12","11","26","2019-03-14","0"
"5","4","10","2019-03-28","0"
"20","19","42","2019-04-11","0"
"21","20","45","2019-04-25","0"
"8","7","16","2019-05-09","0"
"15","14","32","2019-05-23","0"
"21","20","45","2019-06-06","0"
"20","19","42","2019-06-20","0"
"21","20","45","2019-07-04","0"
"23","21","48","2019-07-18","0"
"21","20","45","2019-08-01","0"
"20","19","42","2019-08-15","0"
"21","20","45","2019-08-29","0"
"21","20","45","2019-09-12","0"
"21","20","45","2019-09-26","0"
"21","20","45","2019-10-10","0"
"21","20","45","2019-10-24","0"
"18","17","39","2019-11-07","0"
"26","24","55","2019-11-21","0"
"30","29","54","2019-12-05","0"
"35","34","64","2019-12-19","0"
"38","36","68","2020-01-02","0"
"31","30","56","2020-01-16","0"
"31","30","34","2020-01-30","0"
"27","26","18","2020-02-13","0"
"33","32","23","2020-02-27","0"
"27","26","18","2020-03-12","0"
"40","39","23","2020-03-26","0"
"47","46","24","2020-04-09","0"
"47","46","24","2020-04-23","0"
"41","40","21","2020-05-07","0"
"41","40","21","2020-05-21","0"
"44","43","23","2020-06-04","0"
"41","40","21","2020-06-18","0"
"41","40","21","2020-07-02","0"
"38","37","20","2020-07-16","0"
"44","43","23","2020-07-30","0"
"38","37","20","2020-08-13","0"
"44","43","23","2020-08-27","0"
"44","43","23","2020-09-10","0"
"35","34","18","2020-09-24","0"
"47","46","24","2020-10-08","0"
"53","51","27","2020-10-22","0"
"47","46","24","2020-11-05","0"
"44","43","23","2020-11-19","0"
"41","40","21","2020-12-03","0"
"51","49","26","2020-12-17","0"
"39","37","20","2020-12-31","0"
"57","54","29","2021-01-14","0"
"45","43","23","2021-01-28","0"
"36","34","18","2021-02-11","0"
"48","46","24","2021-02-25","0"
"42","40","21","2021-03-11","0"
"42","40","21","2021-03-25","0"
"42","40","21","2021-04-08","0"
"48","46","24","2021-04-22","0"
"42","40","21","2021-05-06","0"
"45","43","23","2021-05-20","0"
