"492","599","1036","21978","date","other"
"6","6","","2","2017-05-26","0"
"22","21","","8","2017-06-09","0"
"22","21","","8","2017-06-23","0"
"24","22","","9","2017-07-07","0"
"22","21","","8","2017-07-21","0"
"21","20","","8","2017-08-04","0"
"21","20","","8","2017-08-18","0"
"12","12","","5","2017-09-01","0"
"19","18","","7","2017-09-15","0"
"21","20","","8","2017-09-29","0"
"19","18","","7","2017-10-13","0"
"15","15","","6","2017-10-27","0"
"19","18","","7","2017-11-10","0"
"14","13","","5","2017-11-24","0"
"16","15","","6","2017-12-08","0"
"13","12","","5","2017-12-22","0"
"18","18","","8","2018-01-05","0"
"16","16","","7","2018-01-19","0"
"13","13","","6","2018-02-02","0"
"18","18","","8","2018-02-16","0"
"20","20","","9","2018-03-02","0"
"16","16","","7","2018-03-16","0"
"18","18","","8","2018-03-30","0"
"18","18","","8","2018-04-13","0"
"25","25","","11","2018-04-27","0"
"25","25","","11","2018-05-11","0"
"26","26","","12","2018-05-25","0"
"26","26","","12","2018-06-08","0"
"26","26","","12","2018-06-22","0"
"26","26","","12","2018-07-06","0"
"26","26","2","12","2018-07-20","0"
"26","26","5","12","2018-08-03","0"
"26","26","5","12","2018-08-17","0"
"27","27","6","13","2018-08-31","0"
"27","27","6","13","2018-09-14","0"
"27","27","6","13","2018-09-28","0"
"27","27","6","13","2018-10-12","0"
"27","27","6","13","2018-10-26","0"
"27","27","6","13","2018-11-09","0"
"27","27","6","13","2018-11-23","0"
"27","27","6","13","2018-12-07","0"
"27","27","6","13","2018-12-21","0"
"27","27","6","13","2019-01-04","0"
"27","27","6","13","2019-01-18","0"
"27","27","6","13","2019-02-01","0"
"27","27","7","13","2019-02-15","0"
"27","27","7","13","2019-03-01","0"
"14","14","4","7","2019-03-15","0"
"10","10","3","5","2019-03-29","0"
"25","26","7","13","2019-04-12","0"
"27","28","8","15","2019-04-26","0"
"8","8","2","5","2019-05-10","0"
"20","21","6","11","2019-05-24","0"
"28","29","9","16","2019-06-07","0"
"30","31","10","17","2019-06-21","0"
"12","12","4","7","2019-07-05","0"
"2","2","1","1","2019-07-19","0"
"2","2","1","1","2019-08-02","0"
"6","6","2","3","2019-08-16","0"
"4","4","1","2","2019-08-30","0"
"14","14","4","7","2020-12-04","0"
"36","37","9","18","2020-12-18","0"
"50","51","13","24","2021-01-01","0"
"53","54","14","26","2021-01-15","0"
"53","54","14","26","2021-01-29","0"
"28","29","7","14","2021-02-12","0"
"42","43","11","20","2021-02-26","0"
"39","40","10","19","2021-03-12","0"
"39","40","10","19","2021-03-26","0"
"39","40","10","19","2021-04-09","0"
"39","40","10","19","2021-04-23","0"
"39","40","10","19","2021-05-07","0"
"39","40","10","19","2021-05-21","0"
