"492","597","599","701","date","other"
"7","7","7","7","2021-02-10","0"
"33","34","33","33","2021-02-24","0"
"31","32","31","31","2021-03-10","0"
"31","32","31","31","2021-03-24","0"
"33","34","33","33","2021-04-07","0"
"31","32","31","31","2021-04-21","0"
"31","32","31","31","2021-05-05","0"
