"21","492","597","10397","date","other"
"3","3","3","1","2017-11-10","0"
"17","16","17","4","2017-11-24","0"
"11","10","11","3","2017-12-08","0"
"14","13","14","3","2017-12-22","0"
"12","11","12","3","2018-01-05","0"
"12","11","12","3","2018-01-19","0"
"15","14","15","4","2018-02-02","0"
"14","13","14","4","2018-02-16","0"
"12","11","12","3","2018-03-02","0"
"15","14","15","4","2018-03-16","0"
"11","10","11","3","2018-03-30","0"
"14","13","14","4","2018-04-13","0"
"21","20","21","6","2018-04-27","0"
"21","20","21","6","2018-05-11","0"
"21","20","21","6","2018-05-25","0"
"21","20","21","6","2018-06-08","0"
"21","20","21","6","2018-06-22","0"
"21","20","21","6","2018-07-06","0"
"21","20","21","6","2018-07-20","0"
"21","20","21","6","2018-08-03","0"
"21","20","21","6","2018-08-17","0"
"21","20","21","6","2018-08-31","0"
"21","20","21","6","2018-09-14","0"
"21","20","21","6","2018-09-28","0"
"21","20","21","6","2018-10-12","0"
"21","20","21","6","2018-10-26","0"
"21","20","21","6","2018-11-09","0"
"21","20","21","6","2018-11-23","0"
"21","20","21","6","2018-12-07","0"
"21","20","21","6","2018-12-21","0"
"21","20","21","6","2019-01-04","0"
"21","20","21","6","2019-01-18","0"
"21","20","21","6","2019-02-01","0"
"21","20","21","6","2019-02-15","0"
"21","20","21","6","2019-03-01","0"
"11","10","11","3","2019-03-15","0"
"5","4","5","1","2019-03-29","0"
"20","19","20","6","2019-04-12","0"
"21","20","21","6","2019-04-26","0"
"8","7","8","2","2019-05-10","0"
"15","14","15","4","2019-05-24","0"
"21","20","21","6","2019-06-07","0"
"23","21","23","6","2019-06-21","0"
"21","20","21","6","2019-07-05","0"
"21","20","21","6","2019-07-19","0"
"23","21","23","6","2019-08-02","0"
"23","21","23","6","2019-08-16","0"
"21","20","21","6","2019-08-30","0"
"26","24","26","7","2019-09-13","0"
"24","23","24","7","2019-09-27","0"
"26","24","26","7","2019-10-11","0"
"21","20","21","6","2019-10-25","0"
"20","19","20","6","2019-11-08","0"
"23","21","23","6","2019-11-22","0"
"21","20","21","6","2019-12-06","0"
"27","26","27","8","2019-12-20","0"
"20","19","20","6","2020-01-03","0"
"21","20","21","7","2020-01-17","0"
"23","21","23","8","2020-01-31","0"
"26","24","26","9","2020-02-14","0"
"23","21","23","8","2020-02-28","0"
"23","21","23","8","2020-03-13","0"
"21","20","21","7","2020-03-27","0"
"21","20","21","7","2020-04-10","0"
"21","20","21","7","2020-04-24","0"
"22","20","21","7","2020-05-08","0"
"20","19","20","7","2020-05-22","0"
"25","23","24","8","2020-06-05","0"
"25","23","24","8","2020-06-19","0"
"27","24","26","9","2020-07-03","0"
"20","19","20","7","2020-07-17","0"
"22","20","21","7","2020-07-31","0"
"19","17","18","6","2020-08-14","0"
"20","19","20","7","2020-08-28","0"
"24","21","23","8","2020-09-11","0"
"24","21","23","8","2020-09-25","0"
"24","21","23","8","2020-10-09","0"
"31","29","30","10","2020-10-23","0"
"28","26","27","9","2020-11-06","0"
"27","24","26","9","2020-11-20","0"
"24","21","23","8","2020-12-04","0"
"22","20","21","7","2020-12-18","0"
"24","21","23","8","2021-01-01","0"
"22","20","21","7","2021-01-15","0"
"27","24","26","9","2021-01-29","0"
"16","14","15","5","2021-02-12","0"
"24","21","23","8","2021-02-26","0"
"22","20","21","7","2021-03-12","0"
"24","21","23","8","2021-03-26","0"
"22","20","21","7","2021-04-09","0"
"22","20","21","7","2021-04-23","0"
"24","21","23","9","2021-05-07","0"
"24","21","23","9","2021-05-21","0"
