"9","492","1664","1721","4026","6129","date","other"
"","13","7","","7","","2017-12-22","0"
"","22","12","","12","","2018-01-05","0"
"","19","10","","10","","2018-01-19","0"
"","20","11","","11","","2018-02-02","0"
"","20","11","","11","","2018-02-16","0"
"","20","11","","11","","2018-03-02","0"
"","20","11","","11","","2018-03-16","0"
"","20","11","","11","","2018-03-30","0"
"","22","12","","12","","2018-04-13","0"
"","22","12","","12","","2018-04-27","0"
"","22","12","","12","","2018-05-11","0"
"","22","12","","12","","2018-05-25","0"
"","22","12","","12","","2018-06-08","0"
"","22","12","","12","","2018-06-22","0"
"","22","12","","12","","2018-07-06","0"
"","22","12","","12","","2018-07-20","0"
"","22","12","","12","","2018-08-03","0"
"","22","12","","12","","2018-08-17","0"
"","22","12","","12","","2018-08-31","0"
"","22","12","","12","","2018-09-14","0"
"","22","12","","12","","2018-09-28","0"
"","22","12","","12","","2018-10-12","0"
"","22","12","","12","","2018-10-26","0"
"","22","12","","12","","2018-11-09","0"
"","22","12","","12","","2018-11-23","0"
"","22","12","","12","","2018-12-07","0"
"","23","13","","13","","2018-12-21","0"
"","23","13","","13","","2019-01-04","0"
"","23","13","","13","","2019-01-18","0"
"","23","13","","13","","2019-02-01","0"
"","23","13","","13","","2019-02-15","0"
"","23","13","","13","","2019-03-01","0"
"","21","12","","12","","2019-03-15","0"
"","23","13","","13","","2019-03-29","0"
"","24","14","","14","","2019-04-12","0"
"","24","14","","14","","2019-04-26","0"
"","9","5","","5","","2019-05-10","0"
"4","16","13","","10","","2019-05-24","0"
"6","25","20","","15","","2019-06-07","0"
"6","23","19","","14","","2019-06-21","0"
"6","24","19","","14","","2019-07-05","0"
"6","26","21","","15","","2019-07-19","0"
"6","26","21","","15","","2019-08-02","0"
"6","24","20","","14","","2019-08-16","0"
"6","28","23","","16","","2019-08-30","0"
"6","26","21","","15","","2019-09-13","0"
"6","28","23","","16","","2019-09-27","0"
"6","26","21","","15","","2019-10-11","0"
"6","26","21","","15","","2019-10-25","0"
"6","24","20","","14","","2019-11-08","0"
"6","26","21","","15","","2019-11-22","0"
"6","26","21","","15","","2019-12-06","0"
"9","37","30","","21","","2019-12-20","0"
"5","22","18","","13","","2020-01-03","0"
"7","32","26","","18","","2020-01-17","0"
"6","26","21","","15","","2020-01-31","0"
"6","28","23","","16","","2020-02-14","0"
"6","32","20","","14","","2020-02-28","0"
"6","33","20","","14","","2020-03-13","0"
"6","36","21","","15","","2020-03-27","0"
"6","36","21","","15","","2020-04-10","0"
"6","33","20","","14","","2020-04-24","0"
"6","36","21","","15","","2020-05-08","0"
"6","36","22","","15","","2020-05-22","0"
"6","39","24","","16","","2020-06-05","0"
"6","36","22","","15","","2020-06-19","0"
"6","36","22","","15","","2020-07-03","0"
"5","31","20","","14","","2020-07-17","0"
"6","36","23","","16","","2020-07-31","0"
"6","32","21","","15","","2020-08-14","0"
"7","37","24","","17","","2020-08-28","0"
"8","40","26","","18","","2020-09-11","0"
"8","42","27","","19","4","2020-09-25","0"
"8","42","28","1","20","7","2020-10-09","0"
"6","33","22","9","15","5","2020-10-23","0"
"8","39","27","9","19","7","2020-11-06","0"
"10","47","33","11","23","9","2020-11-20","0"
"11","56","39","12","27","10","2020-12-04","0"
"9","42","29","8","20","8","2020-12-18","0"
"10","50","35","8","24","9","2021-01-01","0"
"7","36","25","6","18","7","2021-01-15","0"
"9","42","29","6","20","8","2021-01-29","0"
"7","33","24","5","17","7","2021-02-12","0"
"9","45","32","7","24","9","2021-02-26","0"
"8","39","28","6","21","8","2021-03-12","0"
"8","39","28","6","21","8","2021-03-26","0"
"9","42","30","6","23","9","2021-04-09","0"
"8","39","28","6","21","8","2021-04-23","0"
"9","42","30","5","23","9","2021-05-07","0"
"9","42","30","5","23","9","2021-05-21","0"
