"21","1698","1719","5613","6052","date","other"
"13","9","7","","8","2018-05-24","0"
"24","17","14","","15","2018-06-07","0"
"24","17","14","","15","2018-06-21","0"
"25","18","15","","16","2018-07-05","0"
"25","18","15","","16","2018-07-19","0"
"25","18","15","","16","2018-08-02","0"
"14","10","9","","9","2018-08-16","0"
"13","9","8","","8","2018-08-30","0"
"23","17","14","","15","2018-09-13","0"
"25","18","15","","16","2018-09-27","0"
"25","18","15","","16","2018-10-11","0"
"25","18","15","","16","2018-10-25","0"
"25","18","15","","16","2018-11-08","0"
"21","15","13","","14","2018-11-22","0"
"18","13","11","","11","2018-12-20","0"
"25","18","15","","16","2019-01-03","0"
"25","18","15","","16","2019-01-17","0"
"25","18","15","","16","2019-01-31","0"
"25","18","15","","16","2019-02-14","0"
"23","17","14","","15","2019-02-28","0"
"25","18","15","","16","2019-03-14","0"
"21","15","13","","14","2019-03-28","0"
"14","10","9","","9","2019-04-11","0"
"9","6","5","","6","2019-04-25","0"
"4","3","2","","2","2019-05-09","0"
"6","4","4","","4","2019-05-23","0"
"10","7","6","","6","2019-06-06","0"
"4","3","2","","3","2019-06-20","0"
"10","7","6","","6","2019-07-04","0"
"2","1","1","","","2019-07-18","0"
"4","3","2","","","2019-08-01","0"
"18","10","8","3","","2020-09-24","0"
"41","23","18","7","","2020-10-08","0"
"31","17","14","5","","2020-10-22","0"
"39","22","17","6","","2020-11-05","0"
"41","24","18","7","","2020-11-19","0"
"54","32","24","9","","2020-12-03","0"
"36","21","16","6","","2020-12-17","0"
"41","24","18","7","","2020-12-31","0"
"39","23","17","6","","2021-01-14","0"
"44","26","19","7","","2021-01-28","0"
"26","15","11","4","","2021-02-11","0"
"39","23","17","6","","2021-02-25","0"
"36","21","16","6","","2021-03-11","0"
"36","21","16","6","","2021-03-25","0"
"36","21","16","6","","2021-04-08","0"
"36","21","16","6","","2021-04-22","0"
