"122","599","4085","date","other"
"2","2","1","2018-01-04","0"
"23","23","10","2018-01-18","0"
"25","25","11","2018-02-01","0"
"23","23","10","2018-02-15","0"
"25","25","11","2018-03-01","0"
"23","23","10","2018-03-15","0"
"23","23","10","2018-03-29","0"
"23","23","10","2018-04-12","0"
"25","25","11","2018-04-26","0"
"25","25","11","2018-05-10","0"
"25","25","11","2018-05-24","0"
"25","25","11","2018-06-07","0"
"25","25","11","2018-06-21","0"
"25","25","11","2018-07-05","0"
"25","25","11","2018-07-19","0"
"25","25","11","2018-08-02","0"
"25","25","11","2018-08-16","0"
"25","25","11","2018-08-30","0"
"25","25","11","2018-09-13","0"
"25","25","11","2018-09-27","0"
"25","25","11","2018-10-11","0"
"25","25","11","2018-10-25","0"
"25","25","11","2018-11-08","0"
"25","25","11","2018-11-22","0"
"25","25","11","2018-12-06","0"
"25","25","11","2018-12-20","0"
"25","25","11","2019-01-03","0"
"25","25","11","2019-01-17","0"
"25","25","11","2019-01-31","0"
"25","25","11","2019-02-14","0"
"25","25","11","2019-02-28","0"
"25","25","11","2019-03-14","0"
"25","25","11","2019-03-28","0"
"25","25","11","2019-04-11","0"
"25","25","11","2019-04-25","0"
"11","11","5","2019-05-09","0"
"16","17","7","2019-05-23","0"
"25","26","11","2019-06-06","0"
"25","26","11","2019-06-20","0"
"27","28","12","2019-07-04","0"
"25","26","11","2019-07-18","0"
"27","28","12","2019-08-01","0"
"23","24","10","2019-08-15","0"
"13","13","6","2019-08-29","0"
"25","26","11","2019-09-12","0"
"25","26","11","2019-09-26","0"
"32","33","14","2019-10-10","0"
"25","26","11","2019-10-24","0"
"27","28","12","2019-11-07","0"
"25","26","11","2019-11-21","0"
"25","26","11","2019-12-05","0"
"25","26","11","2019-12-19","0"
"27","28","12","2020-01-02","0"
"25","26","11","2020-01-16","0"
"26","27","11","2020-01-30","0"
"35","36","11","2020-02-13","0"
"35","36","11","2020-02-27","0"
"35","36","11","2020-03-12","0"
"38","39","12","2020-03-26","0"
"33","33","10","2020-04-09","0"
"35","36","11","2020-04-23","0"
"35","36","11","2020-05-07","0"
"93","95","29","2020-05-21","0"
"38","39","12","2020-06-04","0"
"35","36","11","2020-06-18","0"
"35","36","11","2020-07-02","0"
"35","36","11","2020-07-16","0"
"38","39","12","2020-07-30","0"
"35","36","11","2020-08-13","0"
"38","39","12","2020-08-27","0"
"35","36","11","2020-09-10","0"
"35","36","11","2020-09-24","0"
"38","39","12","2020-10-08","0"
"33","33","10","2020-10-22","0"
"48","49","15","2020-11-05","0"
"53","54","17","2020-11-19","0"
"48","49","15","2020-12-03","0"
"45","46","14","2020-12-17","0"
"35","36","11","2020-12-31","0"
"38","39","12","2021-01-14","0"
"40","41","13","2021-01-28","0"
"20","21","6","2021-02-11","0"
"43","44","13","2021-02-25","0"
"35","36","11","2021-03-11","0"
"35","36","11","2021-03-25","0"
"35","36","11","2021-04-08","0"
"35","36","11","2021-04-22","0"
"35","36","11","2021-05-06","0"
"35","36","11","2021-05-20","0"
