"9","492","597","599","379975","date","other"
"13","13","15","13","4","2017-03-31","0"
"20","21","24","20","7","2017-04-14","0"
"21","21","25","21","8","2017-04-28","0"
"21","21","25","21","8","2017-05-12","0"
"21","21","25","21","8","2017-05-26","0"
"20","20","23","20","7","2017-06-09","0"
"21","21","25","21","8","2017-06-23","0"
"21","21","25","21","8","2017-07-07","0"
"21","22","25","21","9","2017-07-21","0"
"18","19","21","18","9","2017-08-04","0"
"18","19","21","18","9","2017-08-18","0"
"11","11","13","11","5","2017-09-01","0"
"14","14","16","14","6","2017-09-15","0"
"17","17","20","17","8","2017-09-29","0"
"14","14","16","14","7","2017-10-13","0"
"15","16","18","15","8","2017-10-27","0"
"17","17","20","17","9","2017-11-10","0"
"14","14","16","14","7","2017-11-24","0"
"17","17","20","17","9","2017-12-08","0"
"14","14","16","14","7","2017-12-22","0"
"14","14","16","14","7","2018-01-05","0"
"12","13","14","12","6","2018-01-19","0"
"12","13","14","12","6","2018-02-02","0"
"11","11","13","11","6","2018-02-16","0"
"17","17","20","17","9","2018-03-02","0"
"15","16","18","15","8","2018-03-16","0"
"14","15","17","14","8","2018-03-30","0"
"15","16","19","16","9","2018-04-13","0"
"21","23","26","22","13","2018-04-27","0"
"21","23","26","22","13","2018-05-11","0"
"21","23","26","22","13","2018-05-25","0"
"21","23","26","22","13","2018-06-08","0"
"21","23","26","22","13","2018-06-22","0"
"21","23","26","22","13","2018-07-06","0"
"21","23","26","22","13","2018-07-20","0"
"21","23","26","22","13","2018-08-03","0"
"21","23","26","22","13","2018-08-17","0"
"22","23","26","22","14","2018-08-31","0"
"22","23","26","22","14","2018-09-14","0"
"25","25","28","24","16","2018-09-28","0"
"23","23","26","22","15","2018-10-12","0"
"23","23","26","22","15","2018-10-26","0"
"23","23","26","22","15","2018-11-09","0"
"23","23","26","22","15","2018-11-23","0"
"23","23","26","22","15","2018-12-07","0"
"23","23","26","22","15","2018-12-21","0"
"23","23","26","22","15","2019-01-04","0"
"23","23","26","22","15","2019-01-18","0"
"23","23","26","22","15","2019-02-01","0"
"23","23","26","22","15","2019-02-15","0"
"23","23","26","22","15","2019-03-01","0"
"8","8","9","8","5","2019-03-15","0"
"5","5","6","5","3","2019-03-29","0"
"21","21","24","20","14","2019-04-12","0"
"23","23","26","22","15","2019-04-26","0"
"7","7","7","6","4","2019-05-10","0"
"16","16","19","16","11","2019-05-24","0"
"23","23","26","22","15","2019-06-07","0"
"23","23","26","22","15","2019-06-21","0"
"21","21","24","20","14","2019-07-05","0"
"20","20","22","19","13","2019-07-19","0"
"25","25","28","24","16","2019-08-02","0"
"20","20","22","19","13","2019-08-16","0"
"23","23","26","22","15","2019-08-30","0"
"21","21","24","20","14","2019-09-13","0"
"23","23","26","22","15","2019-09-27","0"
"21","21","24","20","13","2019-10-11","0"
"25","25","28","24","15","2019-10-25","0"
"18","18","20","17","11","2019-11-08","0"
"27","27","30","26","13","2019-11-22","0"
"38","38","41","37","16","2019-12-06","0"
"31","31","33","30","13","2019-12-20","0"
"31","31","33","30","13","2020-01-03","0"
"31","31","33","30","13","2020-01-17","0"
"33","33","36","32","14","2020-01-31","0"
"33","33","36","32","14","2020-02-14","0"
"35","35","39","34","15","2020-02-28","0"
"31","31","33","30","13","2020-03-13","0"
"33","33","36","32","14","2020-03-27","0"
"35","35","39","34","15","2020-04-10","0"
"31","31","33","30","13","2020-04-24","0"
"35","35","39","34","15","2020-05-08","0"
"33","33","36","32","14","2020-05-22","0"
"33","33","36","32","15","2020-06-05","0"
"61","61","67","59","28","2020-06-19","0"
"33","33","36","32","15","2020-07-03","0"
"28","28","31","27","13","2020-07-17","0"
"47","47","51","46","21","2020-07-31","0"
"28","28","31","27","13","2020-08-14","0"
"38","38","41","37","17","2020-08-28","0"
"35","35","39","34","16","2020-09-11","0"
"28","28","31","27","13","2020-09-25","0"
"35","35","39","34","16","2020-10-09","0"
"35","35","39","34","16","2020-10-23","0"
"42","42","46","41","19","2020-11-06","0"
"42","42","46","41","19","2020-11-20","0"
"38","38","41","37","17","2020-12-04","0"
"38","38","41","37","17","2020-12-18","0"
"40","40","44","39","18","2021-01-01","0"
"42","42","46","41","19","2021-01-15","0"
"40","40","44","39","18","2021-01-29","0"
"19","19","21","18","9","2021-02-12","0"
"38","38","41","37","17","2021-02-26","0"
"35","35","39","34","16","2021-03-12","0"
"33","33","36","32","15","2021-03-26","0"
"35","35","39","34","16","2021-04-09","0"
"33","33","36","32","15","2021-04-23","0"
"33","33","36","32","15","2021-05-07","0"
"33","33","36","32","15","2021-05-21","0"
