"19","492","493","4758","date","other"
"8","8","9","4","2018-03-29","0"
"15","15","17","9","2018-04-12","0"
"21","21","24","12","2018-04-26","0"
"23","23","26","13","2018-05-10","0"
"21","21","24","12","2018-05-24","0"
"20","20","22","11","2018-06-07","0"
"21","21","24","12","2018-06-21","0"
"21","21","24","12","2018-07-05","0"
"21","21","43","12","2018-07-19","0"
"21","21","44","12","2018-08-02","0"
"21","21","44","12","2018-08-16","0"
"21","21","44","12","2018-08-30","0"
"21","21","44","12","2018-09-13","0"
"21","21","44","12","2018-09-27","0"
"21","21","44","12","2018-10-11","0"
"21","21","44","12","2018-10-25","0"
"21","21","44","12","2018-11-08","0"
"21","21","44","12","2018-11-22","0"
"21","21","44","12","2018-12-06","0"
"21","21","44","12","2018-12-20","0"
"21","21","44","12","2019-01-03","0"
"21","21","44","12","2019-01-17","0"
"21","21","44","12","2019-01-31","0"
"21","21","44","12","2019-02-14","0"
"21","21","44","12","2019-02-28","0"
"9","9","19","5","2019-03-14","0"
"3","3","6","2","2019-03-28","0"
"20","20","41","11","2019-04-11","0"
"21","21","44","12","2019-04-25","0"
"9","9","19","5","2019-05-09","0"
"14","14","28","8","2019-05-23","0"
"21","21","44","12","2019-06-06","0"
"21","21","44","12","2019-06-20","0"
"21","21","44","12","2019-07-04","0"
"21","21","44","12","2019-07-18","0"
"24","24","50","14","2019-08-01","0"
"21","21","44","12","2019-08-15","0"
"23","23","47","13","2019-08-29","0"
"20","20","41","11","2019-09-12","0"
"23","23","47","13","2019-09-26","0"
"23","23","47","13","2019-10-10","0"
"24","24","48","15","2019-10-24","0"
"22","22","45","14","2019-11-07","0"
"24","24","48","15","2019-11-21","0"
"22","22","45","14","2019-12-05","0"
"22","22","45","14","2019-12-19","0"
"19","19","39","12","2020-01-02","0"
"22","22","45","14","2020-01-16","0"
"22","22","29","14","2020-01-30","0"
"22","22","20","14","2020-02-13","0"
"24","24","21","15","2020-02-27","0"
"22","22","20","14","2020-03-12","0"
"20","20","19","13","2020-03-26","0"
"34","34","21","15","2020-04-09","0"
"32","32","20","14","2020-04-23","0"
"43","43","29","19","2020-05-07","0"
"32","32","21","14","2020-05-21","0"
"32","32","21","14","2020-06-04","0"
"32","32","21","14","2020-06-18","0"
"37","37","24","16","2020-07-02","0"
"27","27","18","12","2020-07-16","0"
"34","34","23","15","2020-07-30","0"
"27","27","18","12","2020-08-13","0"
"39","39","26","17","2020-08-27","0"
"30","30","20","13","2020-09-10","0"
"32","32","21","14","2020-09-24","0"
"32","32","21","14","2020-10-08","0"
"32","32","21","14","2020-10-22","0"
"37","37","24","16","2020-11-05","0"
"50","50","33","22","2020-11-19","0"
"34","34","23","15","2020-12-03","0"
"32","32","21","14","2020-12-17","0"
"35","37","24","16","2020-12-31","0"
"14","37","24","16","2021-01-14","0"
"13","34","23","15","2021-01-28","0"
"7","18","12","8","2021-02-11","0"
"13","34","23","15","2021-02-25","0"
"12","32","21","14","2021-03-11","0"
"13","34","23","15","2021-03-25","0"
"12","32","21","14","2021-04-08","0"
"25","32","21","14","2021-04-22","0"
"32","32","21","14","2021-05-06","0"
"34","34","23","15","2021-05-20","0"
