"21","597","1738","date","other"
"15","15","4","2020-07-29","0"
"15","15","4","2020-08-12","0"
"20","20","5","2020-08-26","0"
"21","21","5","2020-09-09","0"
"23","23","5","2020-09-23","0"
"30","30","7","2020-10-07","0"
"21","21","5","2020-10-21","0"
"21","21","5","2020-11-04","0"
"32","32","8","2020-11-18","0"
"27","27","6","2020-12-02","0"
"21","21","5","2020-12-16","0"
"23","23","5","2020-12-30","0"
"21","21","5","2021-01-13","0"
"24","24","6","2021-01-27","0"
"15","15","4","2021-02-10","0"
"26","26","6","2021-02-24","0"
"21","21","5","2021-03-10","0"
"21","21","5","2021-03-24","0"
"23","23","5","2021-04-07","0"
"23","23","5","2021-04-21","0"
"23","23","5","2021-05-05","0"
