"19","21","113","122","492","493","date","other"
"15","16","16","14","15","18","2017-05-11","0"
"21","22","22","20","21","25","2017-05-25","0"
"21","22","23","20","21","26","2017-06-08","0"
"20","21","23","19","20","25","2017-06-22","0"
"21","23","25","20","21","28","2017-07-06","0"
"20","21","23","19","20","26","2017-07-20","0"
"18","20","21","17","18","24","2017-08-03","0"
"20","21","23","19","20","26","2017-08-17","0"
"9","10","11","9","9","12","2017-08-31","0"
"12","13","14","11","12","16","2017-09-14","0"
"14","15","17","13","14","18","2017-09-28","0"
"15","16","19","15","15","21","2017-10-12","0"
"15","16","19","15","15","21","2017-10-26","0"
"14","15","17","14","14","19","2017-11-09","0"
"12","13","15","12","12","17","2017-11-23","0"
"11","12","13","11","11","15","2017-12-07","0"
"12","13","15","12","12","17","2017-12-21","0"
"14","15","17","14","14","19","2018-01-04","0"
"15","16","19","15","15","21","2018-01-18","0"
"11","12","13","11","11","15","2018-02-01","0"
"11","12","13","11","11","15","2018-02-15","0"
"14","15","17","14","14","19","2018-03-01","0"
"15","16","19","15","15","21","2018-03-15","0"
"12","13","15","12","12","17","2018-03-29","0"
"11","12","13","11","11","15","2018-04-12","0"
"21","23","26","21","21","29","2018-04-26","0"
"21","23","26","21","21","29","2018-05-10","0"
"21","23","26","21","21","29","2018-05-24","0"
"20","21","24","20","20","27","2018-06-07","0"
"21","23","26","21","21","29","2018-06-21","0"
"21","23","26","21","21","29","2018-07-05","0"
"21","23","26","21","21","49","2018-07-19","0"
"21","23","26","21","21","50","2018-08-02","0"
"21","23","26","21","21","50","2018-08-16","0"
"21","23","26","21","21","50","2018-08-30","0"
"21","23","26","21","21","50","2018-09-13","0"
"21","23","26","21","21","50","2018-09-27","0"
"21","23","26","21","21","50","2018-10-11","0"
"21","23","26","21","21","50","2018-10-25","0"
"21","23","26","21","21","50","2018-11-08","0"
"21","23","26","21","21","50","2018-11-22","0"
"21","23","26","21","21","50","2018-12-06","0"
"21","23","26","21","21","50","2018-12-20","0"
"21","23","26","21","21","50","2019-01-03","0"
"20","21","24","20","20","46","2019-01-17","0"
"21","23","26","21","21","50","2019-01-31","0"
"21","23","26","21","21","50","2019-02-14","0"
"21","23","26","21","21","50","2019-02-28","0"
"11","12","13","11","11","25","2019-03-14","0"
"5","5","6","5","5","11","2019-03-28","0"
"20","21","24","20","20","46","2019-04-11","0"
"21","23","26","21","21","50","2019-04-25","0"
"8","8","9","8","8","18","2019-05-09","0"
"14","15","17","14","14","32","2019-05-23","0"
"21","23","26","21","21","50","2019-06-06","0"
"21","23","26","21","21","50","2019-06-20","0"
"21","23","26","21","21","50","2019-07-04","0"
"18","20","22","18","18","43","2019-07-18","0"
"21","23","26","21","21","50","2019-08-01","0"
"20","21","24","20","20","46","2019-08-15","0"
"21","23","26","21","21","50","2019-08-29","0"
"21","23","26","21","21","50","2019-09-12","0"
"21","23","26","21","21","50","2019-09-26","0"
"20","21","24","20","20","46","2019-10-10","0"
"21","23","26","21","21","50","2019-10-24","0"
"18","20","22","18","18","43","2019-11-07","0"
"21","23","26","21","21","50","2019-11-21","0"
"29","31","34","29","29","61","2019-12-05","0"
"29","31","33","29","29","57","2019-12-19","0"
"33","35","39","33","33","65","2020-01-02","0"
"29","31","33","29","29","57","2020-01-16","0"
"31","33","36","31","31","35","2020-01-30","0"
"33","35","39","33","33","23","2020-02-13","0"
"35","38","41","35","35","24","2020-02-27","0"
"29","31","33","29","29","20","2020-03-12","0"
"31","33","36","31","31","21","2020-03-26","0"
"31","33","36","31","31","21","2020-04-09","0"
"29","31","33","29","29","20","2020-04-23","0"
"31","33","36","31","31","21","2020-05-07","0"
"29","31","33","29","29","20","2020-05-21","0"
"31","33","36","31","31","21","2020-06-04","0"
"51","54","59","51","51","35","2020-06-18","0"
"33","35","39","33","33","23","2020-07-02","0"
"29","31","33","29","29","20","2020-07-16","0"
"33","35","39","33","33","23","2020-07-30","0"
"27","28","31","27","27","18","2020-08-13","0"
"31","33","36","31","31","21","2020-08-27","0"
"31","33","36","31","31","21","2020-09-10","0"
"29","31","33","29","29","20","2020-09-24","0"
"35","38","41","35","35","24","2020-10-08","0"
"31","33","36","31","31","21","2020-10-22","0"
"33","35","39","33","33","23","2020-11-05","0"
"33","35","39","33","33","23","2020-11-19","0"
"51","54","59","51","51","35","2020-12-03","0"
"38","40","44","38","38","26","2020-12-17","0"
"40","42","46","40","40","27","2020-12-31","0"
"38","40","44","38","38","26","2021-01-14","0"
"40","42","46","40","40","27","2021-01-28","0"
"16","17","18","16","16","11","2021-02-11","0"
"33","35","39","33","33","23","2021-02-25","0"
"31","33","36","31","31","21","2021-03-11","0"
"31","33","36","31","31","21","2021-03-25","0"
"31","33","36","31","31","21","2021-04-08","0"
"31","33","36","31","31","21","2021-04-22","0"
"33","35","39","33","33","23","2021-05-06","0"
"35","38","41","35","35","24","2021-05-20","0"
