"21","492","1667","5900","date","other"
"13","14","","","2019-09-26","0"
"19","20","","","2019-10-10","0"
"19","20","","","2019-10-24","0"
"20","21","","","2019-11-07","0"
"20","21","","","2019-11-21","0"
"21","23","","","2019-12-05","0"
"24","26","","","2019-12-19","0"
"16","17","","","2020-01-02","0"
"21","23","","","2020-01-16","0"
"20","21","","","2020-01-30","0"
"20","21","","","2020-02-13","0"
"20","21","","","2020-02-27","0"
"23","24","","4","2020-03-12","0"
"33","34","","5","2020-03-26","0"
"38","39","","6","2020-04-09","0"
"31","32","","5","2020-04-23","0"
"27","27","","4","2020-05-07","0"
"35","37","","6","2020-05-21","0"
"31","32","","5","2020-06-04","0"
"27","27","","4","2020-06-18","0"
"31","32","5","5","2020-07-02","0"
"31","32","5","5","2020-07-16","0"
"31","32","5","5","2020-07-30","0"
"27","27","4","4","2020-08-13","0"
"31","32","5","5","2020-08-27","0"
"29","30","5","5","2020-09-10","0"
"31","32","5","5","2020-09-24","0"
"27","27","4","4","2020-10-08","0"
"33","34","5","5","2020-10-22","0"
"27","27","4","4","2020-11-05","0"
"33","34","5","5","2020-11-19","0"
"31","32","5","5","2020-12-03","0"
"42","43","7","7","2020-12-17","0"
"38","39","6","6","2020-12-31","0"
"42","43","7","7","2021-01-14","0"
"33","34","5","5","2021-01-28","0"
"27","27","4","4","2021-02-11","0"
"31","32","5","5","2021-02-25","0"
"31","32","5","5","2021-03-11","0"
"31","32","5","5","2021-03-25","0"
"31","32","5","5","2021-04-08","0"
"31","32","5","5","2021-04-22","0"
"31","32","5","5","2021-05-06","0"
"33","34","5","5","2021-05-20","0"
