"87","784","21978","999999","date","other"
"6","","","0","2017-03-02","0"
"18","6","7","1","2017-03-16","0"
"21","10","13","1","2017-03-30","0"
"21","10","13","1","2017-04-13","0"
"21","10","13","1","2017-04-27","0"
"21","10","13","1","2017-05-11","0"
"21","10","13","1","2017-05-25","0"
"21","10","13","1","2017-06-08","0"
"20","9","12","1","2017-06-22","0"
"21","10","13","1","2017-07-06","0"
"20","9","12","1","2017-07-20","0"
"18","9","11","1","2017-08-03","0"
"20","9","12","1","2017-08-17","0"
"11","5","7","1","2017-08-31","0"
"15","7","9","1","2017-09-14","0"
"12","6","7","1","2017-09-28","0"
"15","7","9","1","2017-10-12","0"
"12","6","7","1","2017-10-26","0"
"15","7","9","1","2017-11-09","0"
"12","6","7","1","2017-11-23","0"
"12","6","7","0","2017-12-07","0"
"12","6","7","","2017-12-21","0"
"12","6","7","","2018-01-04","0"
"11","5","7","","2018-01-18","0"
"12","6","7","","2018-02-01","0"
"14","6","8","","2018-02-15","0"
"14","6","8","","2018-03-01","0"
"15","7","9","","2018-03-15","0"
"11","5","7","","2018-03-29","0"
"9","4","6","","2018-04-12","0"
"21","10","13","","2018-04-26","0"
"21","10","13","","2018-05-10","0"
"21","10","13","","2018-05-24","0"
"20","9","12","","2018-06-07","0"
"21","10","13","","2018-06-21","0"
"21","10","13","","2018-07-05","0"
"21","10","13","","2018-07-19","0"
"21","10","13","","2018-08-02","0"
"21","10","13","","2018-08-16","0"
"21","10","13","","2018-08-30","0"
"21","10","13","","2018-09-13","0"
"21","10","13","","2018-09-27","0"
"21","10","13","","2018-10-11","0"
"21","10","13","","2018-10-25","0"
"21","10","13","","2018-11-08","0"
"21","10","13","","2018-11-22","0"
"21","10","13","","2018-12-06","0"
"21","10","13","","2018-12-20","0"
"21","10","13","","2019-01-03","0"
"21","10","13","","2019-01-17","0"
"21","10","13","","2019-01-31","0"
"21","10","13","","2019-02-14","0"
"21","10","13","","2019-02-28","0"
"11","5","7","","2019-03-14","0"
"6","3","4","","2019-03-28","0"
"21","10","13","","2019-04-11","0"
"21","10","13","","2019-04-25","0"
"8","4","5","","2019-05-09","0"
"14","6","8","","2019-05-23","0"
"23","11","14","","2019-06-06","0"
"20","9","12","","2019-06-20","0"
"23","11","14","","2019-07-04","0"
"21","10","13","","2019-07-18","0"
"23","11","14","","2019-08-01","0"
"23","11","14","","2019-08-15","0"
"21","10","13","","2019-08-29","0"
"20","9","12","","2019-09-12","0"
"23","11","14","","2019-09-26","0"
"23","11","14","","2019-10-10","0"
"23","11","14","","2019-10-24","0"
"20","9","12","","2019-11-07","0"
"24","11","15","","2019-11-21","0"
"21","10","13","","2019-12-05","0"
"27","13","17","","2019-12-19","0"
"29","14","18","","2020-01-02","0"
"21","10","13","","2020-01-16","0"
"23","11","14","","2020-01-30","0"
"20","9","13","","2020-02-13","0"
"24","11","15","","2020-02-27","0"
"24","11","15","","2020-03-12","0"
"22","10","14","","2020-03-26","0"
"27","12","17","","2020-04-09","0"
"20","9","13","","2020-04-23","0"
"24","11","15","","2020-05-07","0"
"20","9","13","","2020-05-21","0"
"22","10","14","","2020-06-04","0"
"24","11","15","","2020-06-18","0"
"24","11","15","","2020-07-02","0"
"19","9","12","","2020-07-16","0"
"25","11","16","","2020-07-30","0"
"20","9","13","","2020-08-13","0"
"22","10","14","","2020-08-27","0"
"22","10","14","","2020-09-10","0"
"20","9","13","","2020-09-24","0"
"22","10","14","","2020-10-08","0"
"27","12","17","","2020-10-22","0"
"27","12","17","","2020-11-05","0"
"25","11","16","","2020-11-19","0"
"24","11","15","","2020-12-03","0"
"24","11","15","","2020-12-17","0"
"27","12","17","","2020-12-31","0"
"22","10","14","","2021-01-14","0"
"27","12","17","","2021-01-28","0"
"14","6","9","","2021-02-11","0"
"20","9","13","","2021-02-25","0"
"22","10","14","","2021-03-11","0"
"24","11","15","","2021-03-25","0"
"22","10","14","","2021-04-08","0"
"24","11","15","","2021-04-22","0"
"22","10","14","","2021-05-06","0"
"22","10","14","","2021-05-20","0"
