"9","19","599","4667","5179","date","other"
"2","2","2","1","","2017-03-03","0"
"18","17","18","16","","2017-03-17","0"
"23","22","23","20","","2017-03-31","0"
"23","22","23","20","","2017-04-14","0"
"23","22","23","20","","2017-04-28","0"
"23","22","23","20","","2017-05-12","0"
"23","22","23","20","","2017-05-26","0"
"21","20","21","19","","2017-06-09","0"
"23","22","23","20","","2017-06-23","0"
"23","22","23","20","","2017-07-07","0"
"23","22","23","20","","2017-07-21","0"
"20","19","20","17","","2017-08-04","0"
"20","19","20","17","","2017-08-18","0"
"13","13","13","11","","2017-09-01","0"
"13","13","13","11","","2017-09-15","0"
"16","16","16","14","","2017-09-29","0"
"16","16","16","14","","2017-10-13","0"
"16","16","16","14","","2017-10-27","0"
"20","19","20","17","","2017-11-10","0"
"16","16","16","14","","2017-11-24","0"
"16","16","16","14","","2017-12-08","0"
"18","17","18","16","","2017-12-22","0"
"15","14","15","13","","2018-01-05","0"
"13","13","13","11","","2018-01-19","0"
"15","14","15","13","","2018-02-02","0"
"15","14","15","13","","2018-02-16","0"
"16","16","16","14","","2018-03-02","0"
"12","11","12","10","","2018-03-16","0"
"13","13","13","11","","2018-03-30","0"
"15","14","15","13","","2018-04-13","0"
"23","22","23","20","","2018-04-27","0"
"23","22","23","20","","2018-05-11","0"
"25","24","25","21","","2018-05-25","0"
"21","20","22","19","","2018-06-08","0"
"23","22","24","21","","2018-06-22","0"
"23","22","24","21","","2018-07-06","0"
"23","22","24","21","","2018-07-20","0"
"23","22","24","21","","2018-08-03","0"
"23","22","24","21","","2018-08-17","0"
"23","22","24","21","","2018-08-31","0"
"23","22","24","21","","2018-09-14","0"
"23","22","24","21","","2018-09-28","0"
"23","22","24","21","","2018-10-12","0"
"23","22","24","21","","2018-10-26","0"
"23","22","24","21","","2018-11-09","0"
"23","22","24","21","","2018-11-23","0"
"23","22","24","21","","2018-12-07","0"
"23","22","24","21","","2018-12-21","0"
"23","22","24","21","","2019-01-04","0"
"23","22","24","21","","2019-01-18","0"
"23","22","24","21","","2019-02-01","0"
"23","22","24","21","","2019-02-15","0"
"23","22","24","21","","2019-03-01","0"
"12","11","12","11","","2019-03-15","0"
"10","9","10","9","","2019-03-29","0"
"21","20","22","20","","2019-04-12","0"
"23","22","24","21","","2019-04-26","0"
"7","6","7","6","","2019-05-10","0"
"16","16","17","15","","2019-05-24","0"
"23","23","24","21","","2019-06-07","0"
"23","23","24","21","","2019-06-21","0"
"25","25","26","23","","2019-07-05","0"
"23","23","24","21","","2019-07-19","0"
"23","23","24","21","","2019-08-02","0"
"25","25","26","23","","2019-08-16","0"
"26","27","27","24","","2019-08-30","0"
"21","22","22","20","","2019-09-13","0"
"23","24","24","21","","2019-09-27","0"
"23","24","24","21","","2019-10-11","0"
"26","27","27","24","","2019-10-25","0"
"21","22","22","20","","2019-11-08","0"
"23","24","24","21","","2019-11-22","0"
"26","27","27","24","","2019-12-06","0"
"21","22","22","20","","2019-12-20","0"
"30","31","31","27","","2020-01-03","0"
"23","24","24","21","","2020-01-17","0"
"25","26","26","23","","2020-01-31","0"
"31","32","32","21","","2020-02-14","0"
"33","34","34","21","","2020-02-28","0"
"31","32","32","20","","2020-03-13","0"
"40","41","41","26","","2020-03-27","0"
"33","34","34","21","","2020-04-10","0"
"31","32","32","20","1","2020-04-24","0"
"33","34","34","21","5","2020-05-08","0"
"33","34","34","21","5","2020-05-22","0"
"38","39","39","24","6","2020-06-05","0"
"35","36","36","23","5","2020-06-19","0"
"33","34","34","21","5","2020-07-03","0"
"33","34","34","21","5","2020-07-17","0"
"33","34","34","21","5","2020-07-31","0"
"28","29","29","18","4","2020-08-14","0"
"33","34","34","21","5","2020-08-28","0"
"31","32","32","20","5","2020-09-11","0"
"28","29","29","18","4","2020-09-25","0"
"31","32","32","20","5","2020-10-09","0"
"38","39","39","24","6","2020-10-23","0"
"45","46","46","29","7","2020-11-06","0"
"40","41","41","26","6","2020-11-20","0"
"33","34","34","21","5","2020-12-04","0"
"38","39","39","24","6","2020-12-18","0"
"42","44","44","27","6","2021-01-01","0"
"35","36","36","23","5","2021-01-15","0"
"33","34","34","21","5","2021-01-29","0"
"31","32","32","20","5","2021-02-12","0"
"35","36","36","23","5","2021-02-26","0"
"33","34","34","21","5","2021-03-12","0"
"33","34","34","21","5","2021-03-26","0"
"33","34","34","21","5","2021-04-09","0"
"33","34","34","21","5","2021-04-23","0"
"33","34","34","21","5","2021-05-07","0"
"33","34","34","21","5","2021-05-21","0"
