"19","21","492","597","1645","4758","date","other"
"2","2","1","2","1","1","2018-03-14","0"
"10","9","9","9","4","5","2018-03-28","0"
"16","15","14","16","7","8","2018-04-11","0"
"21","20","19","20","9","10","2018-04-25","0"
"23","21","20","22","10","11","2018-05-09","0"
"23","21","20","22","10","11","2018-05-23","0"
"23","21","20","22","10","11","2018-06-06","0"
"23","21","20","22","10","11","2018-06-20","0"
"23","21","20","22","10","11","2018-07-04","0"
"23","21","20","22","11","11","2018-07-18","0"
"23","21","20","22","11","11","2018-08-01","0"
"23","21","20","22","11","11","2018-08-15","0"
"23","21","20","22","11","11","2018-08-29","0"
"23","21","20","22","11","11","2018-09-12","0"
"23","21","20","22","11","11","2018-09-26","0"
"23","21","20","22","11","11","2018-10-10","0"
"23","21","20","22","11","11","2018-10-24","0"
"23","21","20","22","11","11","2018-11-07","0"
"23","21","20","22","11","11","2018-11-21","0"
"23","21","20","22","11","11","2018-12-05","0"
"23","21","20","22","11","11","2018-12-19","0"
"23","21","20","22","11","11","2019-01-02","0"
"23","21","20","22","11","11","2019-01-16","0"
"23","21","20","22","11","11","2019-01-30","0"
"23","21","20","22","11","11","2019-02-13","0"
"23","21","20","22","11","11","2019-02-27","0"
"12","11","10","11","6","6","2019-03-13","0"
"2","2","1","2","1","1","2019-03-27","0"
"20","18","17","19","9","9","2019-04-10","0"
"23","21","20","22","11","11","2019-04-24","0"
"10","9","9","9","5","5","2019-05-08","0"
"19","12","11","13","6","6","2019-05-22","0"
"33","21","20","22","11","11","2019-06-05","0"
"31","20","19","20","10","10","2019-06-19","0"
"35","23","21","24","12","12","2019-07-03","0"
"33","21","20","22","11","11","2019-07-17","0"
"33","21","20","22","11","11","2019-07-31","0"
"28","18","17","19","9","9","2019-08-14","0"
"33","21","20","22","11","11","2019-08-28","0"
"31","20","19","20","10","10","2019-09-11","0"
"35","23","21","24","12","12","2019-09-25","0"
"33","21","20","22","11","11","2019-10-09","0"
"35","23","21","24","12","12","2019-10-23","0"
"31","20","19","20","10","10","2019-11-06","0"
"33","21","20","22","11","11","2019-11-20","0"
"38","24","23","25","13","13","2019-12-04","0"
"35","23","21","24","12","12","2019-12-18","0"
"28","18","17","19","9","9","2020-01-01","0"
"31","20","19","20","10","10","2020-01-15","0"
"33","21","20","22","11","11","2020-01-29","0"
"35","23","21","24","12","12","2020-02-12","0"
"31","20","19","20","10","10","2020-02-26","0"
"42","27","26","28","14","14","2020-03-11","0"
"38","24","23","25","13","13","2020-03-25","0"
"33","21","20","22","11","11","2020-04-08","0"
"33","21","20","22","11","11","2020-04-22","0"
"33","21","20","22","11","11","2020-05-06","0"
"31","20","19","20","10","10","2020-05-20","0"
"35","23","21","24","12","12","2020-06-03","0"
"38","24","23","25","13","13","2020-06-17","0"
"38","24","23","25","13","13","2020-07-01","0"
"31","20","19","20","10","10","2020-07-15","0"
"35","23","21","24","12","12","2020-07-29","0"
"26","17","16","17","9","9","2020-08-12","0"
"35","23","21","24","12","12","2020-08-26","0"
"31","20","19","20","10","10","2020-09-09","0"
"33","21","20","22","11","11","2020-09-23","0"
"35","23","21","24","12","12","2020-10-07","0"
"38","24","23","25","13","13","2020-10-21","0"
"40","26","24","27","13","13","2020-11-04","0"
"35","23","21","24","12","12","2020-11-18","0"
"38","24","23","25","13","13","2020-12-02","0"
"45","29","27","30","15","15","2020-12-16","0"
"40","26","24","27","13","13","2020-12-30","0"
"33","21","20","22","11","11","2021-01-13","0"
"42","27","26","28","14","14","2021-01-27","0"
"24","15","14","16","8","8","2021-02-10","0"
"45","29","27","30","15","15","2021-02-24","0"
"35","23","21","24","12","12","2021-03-10","0"
"33","21","20","22","11","11","2021-03-24","0"
"33","21","20","22","11","11","2021-04-07","0"
"33","21","20","22","11","11","2021-04-21","0"
"33","21","20","22","11","11","2021-05-05","0"
"33","21","20","22","11","11","2021-05-19","0"
