"19","21","492","493","599","1721","4145","4166","4182","4342","5716","21978","999999","date","other"
"19","12","19","21","15","4","4","4","4","4","5","13","0","2017-06-22","0"
"46","28","46","51","37","10","10","10","10","10","11","30","1","2017-07-06","0"
"54","33","54","60","43","12","12","12","12","12","13","36","1","2017-07-20","0"
"46","28","46","51","37","10","10","10","10","10","11","31","1","2017-08-03","0"
"50","31","50","56","40","11","11","11","11","11","12","34","1","2017-08-17","0"
"27","17","27","30","22","6","6","6","6","6","7","19","1","2017-08-31","0"
"31","19","31","34","25","7","7","7","7","7","7","21","1","2017-09-14","0"
"39","24","39","43","31","9","9","9","9","9","9","26","1","2017-09-28","0"
"42","26","42","47","34","9","9","9","9","9","10","29","1","2017-10-12","0"
"35","21","35","39","28","8","8","8","8","8","8","24","1","2017-10-26","0"
"39","24","39","43","31","9","9","9","9","9","9","26","1","2017-11-09","0"
"39","24","39","43","31","9","9","9","9","9","9","26","1","2017-11-23","0"
"35","21","35","39","28","8","8","8","8","8","8","24","0","2017-12-07","0"
"35","21","35","39","28","8","8","8","8","8","8","24","","2017-12-21","0"
"35","21","35","39","28","8","8","8","8","8","8","24","","2018-01-04","0"
"31","19","31","34","25","7","7","7","7","7","7","22","","2018-01-18","0"
"31","19","31","34","25","7","7","7","7","7","7","22","","2018-02-01","0"
"35","21","35","39","28","8","8","8","8","8","8","24","","2018-02-15","0"
"35","21","35","39","28","8","8","8","8","8","8","24","","2018-03-01","0"
"35","21","35","39","28","8","8","8","8","8","8","24","","2018-03-15","0"
"31","19","31","34","25","7","7","7","7","7","7","22","","2018-03-29","0"
"39","24","39","43","31","9","9","9","9","9","9","27","","2018-04-12","0"
"54","33","54","60","43","12","12","12","13","12","13","38","","2018-04-26","0"
"54","33","54","60","43","12","12","12","13","12","13","38","","2018-05-10","0"
"54","33","54","60","43","12","12","12","13","12","13","38","","2018-05-24","0"
"54","33","54","60","43","12","12","12","13","12","13","38","","2018-06-07","0"
"54","33","54","60","43","12","12","12","13","12","13","38","","2018-06-21","0"
"54","33","54","60","43","12","12","12","13","12","13","38","","2018-07-05","0"
"54","33","54","110","43","12","12","12","13","12","13","38","","2018-07-19","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2018-08-02","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2018-08-16","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2018-08-30","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2018-09-13","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2018-09-27","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2018-10-11","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2018-10-25","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2018-11-08","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2018-11-22","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2018-12-06","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2018-12-20","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2019-01-03","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2019-01-17","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2019-01-31","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2019-02-14","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2019-02-28","0"
"23","14","23","49","18","5","5","5","6","5","6","16","","2019-03-14","0"
"12","7","12","24","9","3","3","3","3","3","3","8","","2019-03-28","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2019-04-11","0"
"54","33","54","114","43","12","12","12","13","12","13","38","","2019-04-25","0"
