"492","597","1664","4085","date","other"
"17","17","2","","2017-08-04","0"
"18","18","5","","2017-08-18","0"
"13","13","4","","2017-09-01","0"
"22","22","7","","2017-09-15","0"
"22","22","7","","2017-09-29","0"
"24","24","8","","2017-10-13","0"
"19","19","6","","2017-10-27","0"
"19","19","6","","2017-11-10","0"
"19","19","6","","2017-11-24","0"
"21","21","7","","2017-12-08","0"
"20","20","7","","2017-12-22","0"
"18","18","6","","2018-01-05","0"
"18","18","6","","2018-01-19","0"
"14","14","5","","2018-02-02","0"
"17","16","6","","2018-02-16","0"
"20","20","8","","2018-03-02","0"
"16","16","6","","2018-03-16","0"
"18","18","7","","2018-03-30","0"
"20","20","8","","2018-04-13","0"
"25","25","10","","2018-04-27","0"
"25","25","10","","2018-05-11","0"
"25","25","10","","2018-05-25","0"
"25","25","10","","2018-06-08","0"
"25","25","10","","2018-06-22","0"
"25","25","10","3","2018-07-06","0"
"25","25","10","5","2018-07-20","0"
"27","27","11","5","2018-08-03","0"
"25","25","10","5","2018-08-17","0"
"25","25","10","5","2018-08-31","0"
"25","25","10","5","2018-09-14","0"
"25","25","10","5","2018-09-28","0"
"25","25","10","5","2018-10-12","0"
"25","25","10","5","2018-10-26","0"
"25","25","10","5","2018-11-09","0"
"25","25","10","5","2018-11-23","0"
"25","25","10","5","2018-12-07","0"
"25","25","10","5","2018-12-21","0"
"25","25","10","6","2019-01-04","0"
"24","25","9","6","2019-01-18","0"
"24","25","9","6","2019-02-01","0"
"24","25","9","6","2019-02-15","0"
"24","25","9","6","2019-03-01","0"
"17","18","6","4","2019-03-15","0"
"3","4","1","1","2019-03-29","0"
"22","23","8","6","2019-04-12","0"
"24","25","9","6","2019-04-26","0"
"9","9","3","2","2019-05-10","0"
"21","25","11","6","2019-05-24","0"
"31","37","16","9","2019-06-07","0"
"27","32","14","8","2019-06-21","0"
"27","32","14","8","2019-07-05","0"
"31","37","16","9","2019-07-19","0"
"27","32","14","8","2019-08-02","0"
"25","30","13","7","2019-08-16","0"
"27","32","14","8","2019-08-30","0"
"25","30","13","7","2019-09-13","0"
"27","32","14","8","2019-09-27","0"
"29","34","15","9","2019-10-11","0"
"27","32","14","8","2019-10-25","0"
"25","30","13","7","2019-11-08","0"
"27","32","14","8","2019-11-22","0"
"29","34","15","9","2019-12-06","0"
"31","37","16","9","2019-12-20","0"
"21","25","11","6","2020-01-03","0"
"29","34","15","9","2020-01-17","0"
"27","32","14","8","2020-01-31","0"
"31","37","16","9","2020-02-14","0"
"29","34","15","9","2020-02-28","0"
"31","37","16","9","2020-03-13","0"
"29","34","15","9","2020-03-27","0"
"25","30","13","7","2020-04-10","0"
"27","32","14","8","2020-04-24","0"
"27","32","14","8","2020-05-08","0"
"27","32","14","8","2020-05-22","0"
"27","32","14","8","2020-06-05","0"
"29","34","15","9","2020-06-19","0"
"27","32","14","8","2020-07-03","0"
"23","27","12","7","2020-07-17","0"
"29","34","15","9","2020-07-31","0"
"23","27","12","7","2020-08-14","0"
"29","34","15","9","2020-08-28","0"
"27","32","14","8","2020-09-11","0"
"29","34","15","9","2020-09-25","0"
"29","34","15","9","2020-10-09","0"
"27","33","14","8","2020-10-23","0"
"37","45","19","11","2020-11-06","0"
"41","50","22","12","2020-11-20","0"
"27","33","15","8","2020-12-04","0"
"27","33","15","8","2020-12-18","0"
"29","35","16","9","2021-01-01","0"
"37","45","20","11","2021-01-15","0"
"31","38","17","9","2021-01-29","0"
"19","24","11","6","2021-02-12","0"
"27","33","15","8","2021-02-26","0"
"27","33","15","8","2021-03-12","0"
"27","33","15","8","2021-03-26","0"
"27","33","15","8","2021-04-09","0"
"27","33","15","8","2021-04-23","0"
"27","33","15","8","2021-05-07","0"
"29","35","16","9","2021-05-21","0"
