"492","1773","3942","3964","4004","4182","date","other"
"10","6","6","6","7","","2018-03-16","0"
"19","11","11","11","12","","2018-03-30","0"
"20","12","12","12","13","","2018-04-13","0"
"20","12","12","12","13","","2018-04-27","0"
"20","12","12","12","13","","2018-05-11","0"
"20","12","12","12","13","","2018-05-25","0"
"20","12","12","12","13","","2018-06-08","0"
"20","12","12","12","13","","2018-06-22","0"
"20","12","12","12","13","","2018-07-06","0"
"20","12","12","12","13","","2018-07-20","0"
"20","12","12","12","13","","2018-08-03","0"
"20","12","12","12","13","","2018-08-17","0"
"20","12","12","12","13","","2018-08-31","0"
"20","12","12","12","13","","2018-09-14","0"
"20","12","12","12","13","","2018-09-28","0"
"20","12","12","12","13","","2018-10-12","0"
"20","12","12","12","13","","2018-10-26","0"
"20","12","12","12","13","","2018-11-09","0"
"20","12","12","12","13","","2018-11-23","0"
"20","12","12","12","13","","2018-12-07","0"
"20","12","12","12","13","","2018-12-21","0"
"20","12","12","12","13","","2019-01-04","0"
"20","12","12","12","13","","2019-01-18","0"
"20","12","12","12","13","","2019-02-01","0"
"20","12","12","12","13","","2019-02-15","0"
"20","12","12","12","13","","2019-03-01","0"
"20","12","12","12","13","","2019-03-15","0"
"20","12","12","12","13","","2019-03-29","0"
"19","11","11","11","12","","2019-04-12","0"
"20","12","12","12","13","","2019-04-26","0"
"7","4","4","4","5","","2019-05-10","0"
"14","9","9","9","9","","2019-05-24","0"
"20","12","12","12","13","","2019-06-07","0"
"20","12","12","12","13","","2019-06-21","0"
"24","15","15","15","16","","2019-07-05","0"
"21","13","13","13","14","","2019-07-19","0"
"20","12","12","12","13","","2019-08-02","0"
"19","11","11","11","12","","2019-08-16","0"
"19","11","11","11","12","","2019-08-30","0"
"20","12","12","12","13","","2019-09-13","0"
"20","12","12","12","13","","2019-09-27","0"
"19","11","11","11","12","","2019-10-11","0"
"21","13","13","13","14","","2019-10-25","0"
"19","11","11","11","12","","2019-11-08","0"
"20","12","12","12","13","","2019-11-22","0"
"24","15","15","15","16","","2019-12-06","0"
"21","13","13","13","14","","2019-12-20","0"
"19","11","11","11","12","","2020-01-03","0"
"21","13","13","13","14","","2020-01-17","0"
"20","12","12","12","13","","2020-01-31","0"
"20","12","12","12","13","","2020-02-14","0"
"20","12","12","12","13","","2020-02-28","0"
"20","12","12","12","13","","2020-03-13","0"
"20","12","12","12","13","","2020-03-27","0"
"31","17","17","15","16","","2020-04-10","0"
"36","20","20","17","19","","2020-04-24","0"
"43","24","24","21","23","6","2020-05-08","0"
"38","21","21","18","20","5","2020-05-22","0"
"38","21","21","18","20","5","2020-06-05","0"
"41","23","23","19","21","5","2020-06-19","0"
"38","21","21","18","20","6","2020-07-03","0"
"33","19","18","15","17","5","2020-07-17","0"
"43","25","24","21","23","7","2020-07-31","0"
"33","19","18","15","17","5","2020-08-14","0"
"38","22","21","18","20","6","2020-08-28","0"
"35","21","20","18","19","6","2020-09-11","0"
"57","35","32","29","30","9","2020-09-25","0"
"46","28","26","23","24","7","2020-10-09","0"
"52","31","29","26","27","8","2020-10-23","0"
"43","26","24","22","23","7","2020-11-06","0"
"46","28","26","23","24","7","2020-11-20","0"
"54","33","30","27","29","9","2020-12-04","0"
"38","23","21","19","20","6","2020-12-18","0"
"43","26","24","22","23","7","2021-01-01","0"
"41","25","23","20","21","6","2021-01-15","0"
"52","31","29","26","27","8","2021-01-29","0"
"28","17","16","14","15","5","2021-02-12","0"
"56","34","31","29","30","10","2021-02-26","0"
"39","24","22","20","21","7","2021-03-12","0"
"42","26","24","21","23","8","2021-03-26","0"
"42","26","24","21","23","8","2021-04-09","0"
"42","26","24","21","23","8","2021-04-23","0"
"39","24","22","20","21","7","2021-05-07","0"
"39","24","22","20","21","7","2021-05-21","0"
