"19","21","1625","1685","date","other"
"3","3","","","2017-12-21","0"
"22","23","","","2018-01-04","0"
"22","23","","","2018-01-18","0"
"22","23","","","2018-02-01","0"
"22","23","","","2018-02-15","0"
"22","23","","","2018-03-01","0"
"20","21","","","2018-03-15","0"
"22","23","","","2018-03-29","0"
"20","21","","","2018-04-12","0"
"22","23","","","2018-04-26","0"
"22","23","","","2018-05-10","0"
"22","23","","","2018-05-24","0"
"22","23","","","2018-06-07","0"
"22","23","","","2018-06-21","0"
"22","23","","","2018-07-05","0"
"22","23","","","2018-07-19","0"
"22","23","","","2018-08-02","0"
"22","23","","","2018-08-16","0"
"22","23","","","2018-08-30","0"
"22","23","","","2018-09-13","0"
"22","23","","","2018-09-27","0"
"23","23","","","2018-10-11","0"
"23","23","","","2018-10-25","0"
"23","23","","","2018-11-08","0"
"23","23","","","2018-11-22","0"
"23","23","","","2018-12-06","0"
"23","23","","","2018-12-20","0"
"23","23","","","2019-01-03","0"
"23","23","5","","2019-01-17","0"
"23","23","5","","2019-01-31","0"
"23","23","5","","2019-02-14","0"
"23","23","5","","2019-02-28","0"
"23","23","5","","2019-03-14","0"
"20","20","4","","2019-03-28","0"
"23","23","5","","2019-04-11","0"
"23","23","5","","2019-04-25","0"
"10","10","2","","2019-05-09","0"
"14","13","3","","2019-05-23","0"
"24","23","6","","2019-06-06","0"
"24","23","6","","2019-06-20","0"
"22","21","6","","2019-07-04","0"
"24","23","6","","2019-07-18","0"
"26","25","6","","2019-08-01","0"
"22","21","6","","2019-08-15","0"
"22","21","6","","2019-08-29","0"
"22","21","6","","2019-09-12","0"
"26","25","6","","2019-09-26","0"
"26","25","6","","2019-10-10","0"
"22","21","6","","2019-10-24","0"
"22","21","6","","2019-11-07","0"
"29","28","6","","2019-11-21","0"
"34","33","6","","2019-12-05","0"
"44","42","8","","2019-12-19","0"
"39","38","7","","2020-01-02","0"
"34","33","6","","2020-01-16","0"
"34","33","6","","2020-01-30","0"
"35","34","7","","2020-02-13","0"
"33","32","7","","2020-02-27","0"
"38","37","7","","2020-03-12","0"
"55","54","7","","2020-03-26","0"
"51","50","7","","2020-04-09","0"
"51","50","7","","2020-04-23","0"
"55","54","7","","2020-05-07","0"
"51","50","7","","2020-05-21","0"
"55","54","7","","2020-06-04","0"
"55","54","7","","2020-06-18","0"
"55","54","7","","2020-07-02","0"
"52","51","8","","2020-07-16","0"
"57","56","9","","2020-07-30","0"
"53","52","8","","2020-08-13","0"
"73","72","12","","2020-08-27","0"
"53","52","8","","2020-09-10","0"
"62","61","10","3","2020-09-24","0"
"62","61","11","5","2020-10-08","0"
"79","77","14","7","2020-10-22","0"
"62","61","11","5","2020-11-05","0"
"62","61","11","5","2020-11-19","0"
"70","69","12","6","2020-12-03","0"
"66","65","11","6","2020-12-17","0"
"58","57","10","5","2020-12-31","0"
"62","61","11","5","2021-01-14","0"
"87","86","15","8","2021-01-28","0"
"62","61","11","5","2021-02-11","0"
"58","57","10","5","2021-02-25","0"
"62","61","11","5","2021-03-11","0"
"58","57","10","5","2021-03-25","0"
"58","57","10","5","2021-04-08","0"
"58","57","10","5","2021-04-22","0"
"58","57","10","5","2021-05-06","0"
"58","57","10","5","2021-05-20","0"
