"113","128","1659","1662","date","other"
"21","18","6","6","2018-01-19","0"
"28","22","8","8","2018-02-02","0"
"25","19","7","6","2018-02-16","0"
"20","15","5","5","2018-03-02","0"
"18","13","5","5","2018-03-16","0"
"29","21","8","8","2018-03-30","0"
"27","20","7","7","2018-04-13","0"
"38","28","11","11","2018-04-27","0"
"38","28","11","11","2018-05-11","0"
"38","28","11","11","2018-05-25","0"
"38","28","11","11","2018-06-08","0"
"38","28","11","11","2018-06-22","0"
"38","28","11","11","2018-07-06","0"
"38","28","11","11","2018-07-20","0"
"38","28","11","11","2018-08-03","0"
"38","28","11","11","2018-08-17","0"
"38","28","11","11","2018-08-31","0"
"38","28","11","11","2018-09-14","0"
"38","28","11","11","2018-09-28","0"
"38","28","11","11","2018-10-12","0"
"38","28","11","11","2018-10-26","0"
"38","28","11","11","2018-11-09","0"
"38","28","11","11","2018-11-23","0"
"38","28","11","11","2018-12-07","0"
"38","28","11","11","2018-12-21","0"
"38","28","11","11","2019-01-04","0"
"38","28","11","11","2019-01-18","0"
"41","30","12","12","2019-02-01","0"
"38","28","11","11","2019-02-15","0"
"38","28","11","11","2019-03-01","0"
"16","12","5","5","2019-03-15","0"
"5","4","2","2","2019-03-29","0"
"38","28","11","11","2019-04-12","0"
"38","28","11","11","2019-04-26","0"
"14","10","4","4","2019-05-10","0"
"27","20","8","9","2019-05-24","0"
"38","28","11","12","2019-06-07","0"
"35","26","10","11","2019-06-21","0"
"38","28","11","12","2019-07-05","0"
"41","30","12","13","2019-07-19","0"
"38","28","11","12","2019-08-02","0"
"33","24","9","10","2019-08-16","0"
"41","30","12","13","2019-08-30","0"
"41","30","12","13","2019-09-13","0"
"41","30","12","13","2019-09-27","0"
"38","28","11","12","2019-10-11","0"
"41","30","12","13","2019-10-25","0"
"41","30","12","13","2019-11-08","0"
"43","32","13","14","2019-11-22","0"
"41","30","12","13","2019-12-06","0"
"43","32","13","14","2019-12-20","0"
"41","30","12","13","2020-01-03","0"
"46","34","13","15","2020-01-17","0"
"38","28","11","12","2020-01-31","0"
"43","32","13","14","2020-02-14","0"
"46","34","13","15","2020-02-28","0"
"40","30","12","14","2020-03-13","0"
"46","34","14","16","2020-03-27","0"
"40","30","12","14","2020-04-10","0"
"40","30","12","14","2020-04-24","0"
"43","32","13","15","2020-05-08","0"
"37","28","11","13","2020-05-22","0"
"40","30","12","14","2020-06-05","0"
"46","34","14","16","2020-06-19","0"
"40","30","12","14","2020-07-03","0"
"43","32","13","15","2020-07-17","0"
"46","34","14","16","2020-07-31","0"
"40","30","12","14","2020-08-14","0"
"43","32","13","15","2020-08-28","0"
"60","45","18","21","2020-09-11","0"
"49","36","15","17","2020-09-25","0"
"46","34","14","16","2020-10-09","0"
"49","36","15","17","2020-10-23","0"
"54","41","16","19","2020-11-06","0"
"51","39","15","18","2020-11-20","0"
"49","36","15","17","2020-12-04","0"
"77","58","23","27","2020-12-18","0"
"49","36","15","17","2021-01-01","0"
"46","34","14","16","2021-01-15","0"
"46","34","14","16","2021-01-29","0"
"31","24","9","11","2021-02-12","0"
"40","30","12","14","2021-02-26","0"
"40","30","12","14","2021-03-12","0"
"40","30","12","14","2021-03-26","0"
"40","30","12","14","2021-04-09","0"
"43","32","13","15","2021-04-23","0"
"40","30","12","14","2021-05-07","0"
"40","30","12","14","2021-05-21","0"
