"122","492","597","date","other"
"10","10","11","2019-05-22","0"
"19","20","22","2019-06-05","0"
"19","20","22","2019-06-19","0"
"22","23","25","2019-07-03","0"
"19","20","22","2019-07-17","0"
"22","23","25","2019-07-31","0"
"20","21","24","2019-08-14","0"
"22","23","25","2019-08-28","0"
"20","21","24","2019-09-11","0"
"20","21","24","2019-09-25","0"
"22","23","25","2019-10-09","0"
"20","21","24","2019-10-23","0"
"18","19","20","2019-11-06","0"
"18","19","20","2019-11-20","0"
"19","20","22","2019-12-04","0"
"23","24","27","2019-12-18","0"
"23","24","27","2020-01-01","0"
"19","20","22","2020-01-15","0"
"20","21","24","2020-01-29","0"
"19","20","22","2020-02-12","0"
"20","21","24","2020-02-26","0"
"19","20","22","2020-03-11","0"
"20","21","24","2020-03-25","0"
"20","21","24","2020-04-08","0"
"22","23","25","2020-04-22","0"
"19","20","22","2020-05-06","0"
"23","24","27","2020-05-20","0"
"23","24","27","2020-06-03","0"
"20","21","24","2020-06-17","0"
"22","23","25","2020-07-01","0"
"16","17","19","2020-07-15","0"
"20","21","24","2020-07-29","0"
"19","20","22","2020-08-12","0"
"19","20","22","2020-08-26","0"
"19","20","22","2020-09-09","0"
"23","24","27","2020-09-23","0"
"23","24","27","2020-10-07","0"
"20","21","24","2020-10-21","0"
"22","23","25","2020-11-04","0"
"20","21","24","2020-11-18","0"
"31","33","36","2020-12-02","0"
"22","23","25","2020-12-16","0"
"19","20","22","2020-12-30","0"
"20","21","24","2021-01-13","0"
"29","30","33","2021-01-27","0"
"11","11","13","2021-02-10","0"
"20","21","24","2021-02-24","0"
"20","21","24","2021-03-10","0"
"19","20","22","2021-03-24","0"
"19","20","22","2021-04-07","0"
"19","20","22","2021-04-21","0"
"19","20","22","2021-05-05","0"
