"492","597","1664","4400","21978","date","other"
"5","5","3","2","3","2018-03-14","0"
"12","12","7","6","7","2018-03-28","0"
"14","14","8","6","8","2018-04-11","0"
"21","21","12","10","13","2018-04-25","0"
"21","21","12","10","13","2018-05-09","0"
"21","21","12","10","13","2018-05-23","0"
"21","21","12","10","13","2018-06-06","0"
"21","21","12","10","13","2018-06-20","0"
"21","21","12","10","13","2018-07-04","0"
"21","21","12","10","13","2018-07-18","0"
"21","21","12","10","13","2018-08-01","0"
"21","21","12","10","13","2018-08-15","0"
"21","21","12","10","13","2018-08-29","0"
"21","21","12","10","13","2018-09-12","0"
"21","21","12","10","13","2018-09-26","0"
"21","21","12","10","13","2018-10-10","0"
"21","21","12","10","13","2018-10-24","0"
"21","21","12","10","13","2018-11-07","0"
"21","21","12","10","13","2018-11-21","0"
"21","21","12","10","13","2018-12-05","0"
"21","21","12","10","13","2018-12-19","0"
"21","21","12","10","13","2019-01-02","0"
"21","21","12","10","13","2019-01-16","0"
"21","21","12","10","13","2019-01-30","0"
"21","21","12","10","13","2019-02-13","0"
"21","21","12","10","13","2019-02-27","0"
"11","11","6","5","7","2019-03-13","0"
"2","2","1","1","1","2019-03-27","0"
"18","18","10","9","11","2019-04-10","0"
"21","21","12","10","13","2019-04-24","0"
"9","9","5","4","6","2019-05-08","0"
"12","12","7","6","8","2019-05-22","0"
"21","21","12","10","14","2019-06-05","0"
"23","23","13","11","15","2019-06-19","0"
"20","20","11","9","13","2019-07-03","0"
"24","24","14","11","16","2019-07-17","0"
"21","21","12","10","14","2019-07-31","0"
"21","21","12","10","14","2019-08-14","0"
"21","21","12","10","14","2019-08-28","0"
"20","20","11","9","13","2019-09-11","0"
"26","26","15","12","17","2019-09-25","0"
"23","23","13","11","15","2019-10-09","0"
"21","21","12","10","14","2019-10-23","0"
"17","17","9","8","11","2019-11-06","0"
"25","25","11","9","13","2019-11-20","0"
"31","31","12","10","15","2019-12-04","0"
"33","33","13","11","16","2019-12-18","0"
"29","29","11","9","14","2020-01-01","0"
"35","35","14","11","17","2020-01-15","0"
"27","27","10","9","13","2020-01-29","0"
"31","31","12","10","15","2020-02-12","0"
"33","33","13","11","16","2020-02-26","0"
"38","38","15","12","18","2020-03-11","0"
"35","35","14","11","17","2020-03-25","0"
"33","33","13","11","16","2020-04-08","0"
"31","31","12","10","15","2020-04-22","0"
"33","33","13","11","16","2020-05-06","0"
"29","29","11","9","14","2020-05-20","0"
"31","31","12","10","15","2020-06-03","0"
"29","29","11","9","14","2020-06-17","0"
"33","33","13","11","16","2020-07-01","0"
"27","27","10","9","13","2020-07-15","0"
"33","33","13","11","16","2020-07-29","0"
"29","29","11","9","14","2020-08-12","0"
"33","33","13","11","16","2020-08-26","0"
"33","33","13","11","16","2020-09-09","0"
"42","42","16","14","20","2020-09-23","0"
"33","33","13","11","16","2020-10-07","0"
"38","38","15","12","18","2020-10-21","0"
"38","38","15","12","18","2020-11-04","0"
"35","35","14","11","17","2020-11-18","0"
"33","33","13","11","16","2020-12-02","0"
"42","42","16","14","20","2020-12-16","0"
"38","38","15","12","18","2020-12-30","0"
"33","33","13","11","16","2021-01-13","0"
"35","35","14","11","17","2021-01-27","0"
"22","22","9","7","11","2021-02-10","0"
"35","35","14","11","17","2021-02-24","0"
"31","31","12","10","15","2021-03-10","0"
"31","31","12","10","15","2021-03-24","0"
"33","33","13","11","16","2021-04-07","0"
"35","35","14","11","17","2021-04-21","0"
"31","31","12","10","15","2021-05-05","0"
"31","31","12","10","15","2021-05-19","0"
