"21","492","1698","1719","date","other"
"18","18","7","7","2017-07-06","0"
"30","29","12","11","2017-07-20","0"
"28","27","12","11","2017-08-03","0"
"31","30","13","11","2017-08-17","0"
"17","16","7","6","2017-08-31","0"
"21","21","9","8","2017-09-14","0"
"24","23","10","9","2017-09-28","0"
"28","27","12","10","2017-10-12","0"
"17","16","7","6","2017-10-26","0"
"24","23","10","9","2017-11-09","0"
"21","21","9","8","2017-11-23","0"
"21","21","9","8","2017-12-07","0"
"19","18","8","7","2017-12-21","0"
"19","18","8","7","2018-01-04","0"
"19","18","8","7","2018-01-18","0"
"19","18","8","7","2018-02-01","0"
"21","21","9","8","2018-02-15","0"
"21","21","9","8","2018-03-01","0"
"21","21","9","8","2018-03-15","0"
"17","16","7","6","2018-03-29","0"
"21","21","9","8","2018-04-12","0"
"31","30","13","11","2018-04-26","0"
"33","32","14","12","2018-05-10","0"
"33","32","14","12","2018-05-24","0"
"33","32","14","12","2018-06-07","0"
"33","32","14","12","2018-06-21","0"
"33","32","14","12","2018-07-05","0"
"33","32","14","12","2018-07-19","0"
"33","32","14","12","2018-08-02","0"
"33","32","14","12","2018-08-16","0"
"33","32","14","12","2018-08-30","0"
"33","32","14","12","2018-09-13","0"
"33","32","14","12","2018-09-27","0"
"33","32","14","12","2018-10-11","0"
"33","32","14","12","2018-10-25","0"
"33","32","14","12","2018-11-08","0"
"33","32","14","12","2018-11-22","0"
"33","32","14","12","2018-12-06","0"
"33","32","14","12","2018-12-20","0"
"33","32","14","12","2019-01-03","0"
"33","32","14","12","2019-01-17","0"
"33","32","14","12","2019-01-31","0"
"33","32","14","12","2019-02-14","0"
"33","32","14","12","2019-02-28","0"
"17","16","7","6","2019-03-14","0"
"7","7","3","3","2019-03-28","0"
"31","30","13","11","2019-04-11","0"
"33","32","14","12","2019-04-25","0"
"12","11","5","4","2019-05-09","0"
"21","21","9","8","2019-05-23","0"
"35","34","15","13","2019-06-06","0"
"34","33","15","13","2019-06-20","0"
"34","33","15","13","2019-07-04","0"
"34","33","15","13","2019-07-18","0"
"36","35","16","14","2019-08-01","0"
"32","31","14","12","2019-08-15","0"
"32","31","14","12","2019-08-29","0"
"32","31","14","12","2019-09-12","0"
"32","31","14","12","2019-09-26","0"
"36","35","16","14","2019-10-10","0"
"34","33","15","13","2019-10-24","0"
"32","31","14","12","2019-11-07","0"
"32","31","14","12","2019-11-21","0"
"34","33","15","13","2019-12-05","0"
"34","33","15","13","2019-12-19","0"
"29","28","13","11","2020-01-02","0"
"34","33","15","13","2020-01-16","0"
"34","33","15","13","2020-01-30","0"
"36","35","16","14","2020-02-13","0"
"32","31","14","12","2020-02-27","0"
"36","35","16","14","2020-03-12","0"
"34","33","15","13","2020-03-26","0"
"32","31","14","12","2020-04-09","0"
"32","31","14","12","2020-04-23","0"
"34","33","15","13","2020-05-07","0"
"32","31","14","12","2020-05-21","0"
"34","33","15","13","2020-06-04","0"
"36","35","16","14","2020-06-18","0"
"36","35","16","14","2020-07-02","0"
"27","26","12","10","2020-07-16","0"
"39","38","17","15","2020-07-30","0"
"29","28","13","11","2020-08-13","0"
"39","38","17","15","2020-08-27","0"
"34","33","15","13","2020-09-10","0"
"39","38","17","15","2020-09-24","0"
"34","33","15","13","2020-10-08","0"
"32","31","14","12","2020-10-22","0"
"39","38","17","15","2020-11-05","0"
"39","38","17","15","2020-11-19","0"
"44","42","19","17","2020-12-03","0"
"34","33","15","13","2020-12-17","0"
"39","38","17","15","2020-12-31","0"
"44","42","19","17","2021-01-14","0"
"41","40","18","16","2021-01-28","0"
"22","21","10","8","2021-02-11","0"
"36","35","16","14","2021-02-25","0"
"36","35","16","14","2021-03-11","0"
"34","33","15","13","2021-03-25","0"
"34","33","15","13","2021-04-08","0"
"34","33","15","13","2021-04-22","0"
"36","35","16","14","2021-05-06","0"
"34","33","15","13","2021-05-20","0"
