"19","21","492","1667","4637","4758","date","other"
"9","8","9","3","3","3","2018-10-24","0"
"31","29","31","11","12","11","2018-11-07","0"
"31","29","31","11","12","11","2018-11-21","0"
"31","29","31","11","12","11","2018-12-05","0"
"31","29","31","11","12","11","2018-12-19","0"
"31","29","31","11","12","11","2019-01-02","0"
"29","27","29","10","11","10","2019-01-16","0"
"27","25","27","9","10","9","2019-01-30","0"
"27","25","27","9","10","9","2019-02-13","0"
"27","25","27","9","10","9","2019-02-27","0"
"29","27","29","10","11","10","2019-03-13","0"
"27","25","27","9","10","9","2019-03-27","0"
"22","21","22","8","9","8","2019-04-10","0"
"11","10","11","4","4","4","2019-04-24","0"
"7","6","7","2","3","2","2019-05-22","0"
"2","2","2","1","1","1","2019-06-05","0"
"7","6","7","2","3","2","2019-06-19","0"
"4","4","4","2","2","2","2019-07-03","0"
"2","2","2","1","1","1","2019-07-17","0"
"18","17","18","5","6","5","2020-09-23","0"
"41","39","42","11","13","12","2020-10-07","0"
"38","36","39","10","12","11","2020-10-21","0"
"41","39","42","11","13","12","2020-11-04","0"
"56","53","57","15","18","16","2020-11-18","0"
"56","53","57","15","18","16","2020-12-02","0"
"47","45","48","13","15","14","2020-12-16","0"
"50","47","51","13","16","15","2020-12-30","0"
"44","42","45","12","14","13","2021-01-13","0"
"47","45","48","13","15","14","2021-01-27","0"
"29","28","30","8","9","9","2021-02-10","0"
"44","42","45","12","14","13","2021-02-24","0"
"41","39","42","11","13","12","2021-03-10","0"
"41","39","42","11","13","12","2021-03-24","0"
"41","39","42","11","13","12","2021-04-07","0"
"41","39","42","11","13","12","2021-04-21","0"
"41","39","42","11","13","12","2021-05-05","0"
