"19","492","493","599","1697","1755","1773","1774","3814","3942","7743","16598","21978","999999","date","other"
"23","23","26","","","2","1","1","","2","1","","6","","2016-08-18","0"
"32","32","36","9","9","12","10","10","9","12","10","9","16","0","2016-09-01","0"
"32","32","36","10","10","12","10","10","10","12","10","10","16","1","2016-09-15","0"
"33","32","37","10","10","13","10","11","10","12","10","11","16","1","2016-09-29","0"
"33","32","37","10","10","13","10","11","10","12","10","11","16","1","2016-10-13","0"
"33","32","37","10","10","13","10","11","10","12","10","11","17","1","2016-10-27","0"
"33","32","37","10","10","13","10","11","10","12","10","11","17","1","2016-11-10","0"
"33","32","37","10","10","13","10","11","10","12","10","11","17","1","2016-11-24","0"
"33","32","37","10","10","13","10","11","10","12","10","11","18","1","2016-12-08","0"
"33","32","37","10","10","13","10","11","10","12","10","11","18","1","2016-12-22","0"
"33","32","37","10","10","13","10","11","10","12","10","11","18","1","2017-01-05","0"
"33","32","37","10","10","14","10","11","10","12","10","11","18","1","2017-01-19","0"
"33","32","37","10","10","14","10","11","10","12","10","11","18","1","2017-02-02","0"
"33","32","37","10","10","14","10","11","10","12","10","11","18","1","2017-02-16","0"
"33","32","16","10","10","14","10","11","10","12","10","11","18","1","2017-03-02","0"
"31","30","","9","9","13","9","10","9","11","9","10","17","1","2017-03-16","0"
"33","32","","10","10","14","10","11","10","12","10","11","18","1","2017-03-30","0"
"33","32","","10","10","14","10","11","10","12","10","11","18","1","2017-04-13","0"
"33","32","","10","10","14","10","11","10","12","10","11","18","1","2017-04-27","0"
"33","32","","10","10","14","10","11","10","12","10","11","18","1","2017-05-11","0"
"33","32","","10","10","14","10","11","10","12","10","11","18","1","2017-05-25","0"
"33","32","","10","10","14","10","11","10","12","10","11","18","1","2017-06-08","0"
"33","32","","10","10","14","10","11","10","12","10","11","18","1","2017-06-22","0"
"33","32","","10","10","14","10","11","10","12","10","11","18","1","2017-07-06","0"
"31","30","","9","9","13","9","10","9","11","9","10","17","1","2017-07-20","0"
"26","25","","8","8","11","8","9","8","9","8","9","14","1","2017-08-03","0"
"31","30","","9","9","13","9","10","9","11","9","10","17","1","2017-08-17","0"
"17","16","","5","5","7","5","6","5","6","5","6","9","1","2017-08-31","0"
"17","16","","5","5","7","5","6","5","6","5","6","9","1","2017-09-14","0"
"21","21","","6","6","9","6","7","6","8","6","7","12","1","2017-09-28","0"
"24","23","","7","7","10","7","8","7","9","7","8","13","1","2017-10-12","0"
"19","18","","6","6","8","6","6","6","7","6","6","11","1","2017-10-26","0"
"26","25","","8","8","11","8","9","8","9","8","9","15","1","2017-11-09","0"
"24","23","","7","7","10","7","8","7","9","7","8","14","1","2017-11-23","0"
"21","21","","6","6","9","6","7","6","8","6","7","12","0","2017-12-07","0"
"24","23","","7","7","10","7","8","7","9","7","8","14","","2017-12-21","0"
"24","23","","7","7","10","7","8","7","9","7","8","14","","2018-01-04","0"
"24","23","","7","7","10","7","8","6","9","6","7","14","","2018-01-18","0"
"24","23","","7","7","10","7","8","6","9","6","7","14","","2018-02-01","0"
"24","23","","7","7","10","7","8","6","9","6","7","14","","2018-02-15","0"
"31","30","","9","9","13","9","10","8","11","8","9","18","","2018-03-01","0"
"19","18","","6","6","8","6","6","5","7","5","6","11","","2018-03-15","0"
"17","16","","5","5","7","5","6","5","6","5","5","10","","2018-03-29","0"
"26","25","","8","8","11","8","9","7","9","7","8","15","","2018-04-12","0"
"35","34","","11","11","15","11","12","10","13","10","11","20","","2018-04-26","0"
"38","37","","11","11","16","11","13","10","14","10","11","22","","2018-05-10","0"
"33","32","","10","10","14","10","11","9","12","9","10","19","","2018-05-24","0"
"31","30","","9","9","13","9","10","8","11","8","9","18","","2018-06-07","0"
"33","32","","10","10","14","10","11","9","12","9","10","19","","2018-06-21","0"
"33","32","","10","10","15","10","11","9","12","9","10","20","","2018-07-05","0"
"33","32","10","10","10","15","10","11","9","12","9","10","20","","2018-07-19","0"
"33","32","11","10","10","15","10","11","9","12","9","10","20","","2018-08-02","0"
"33","32","11","10","10","15","10","11","9","12","9","10","20","","2018-08-16","0"
"33","32","11","10","10","15","10","11","9","12","9","10","20","","2018-08-30","0"
"33","32","11","10","10","15","10","11","9","12","9","10","20","","2018-09-13","0"
"33","32","11","10","10","15","10","11","9","12","9","10","20","","2018-09-27","0"
"33","32","11","10","10","15","10","11","9","12","9","10","20","","2018-10-11","0"
"33","32","11","10","10","15","10","11","9","12","9","10","20","","2018-10-25","0"
"33","32","11","10","10","15","10","12","9","13","9","10","20","","2018-11-08","0"
"33","32","11","10","10","15","10","12","9","13","9","10","20","","2018-11-22","0"
"33","32","11","10","10","15","10","12","9","13","9","10","20","","2018-12-06","0"
"33","32","11","10","10","15","10","12","9","13","9","10","20","","2018-12-20","0"
"33","32","11","10","10","15","10","12","9","13","9","10","20","","2019-01-03","0"
"33","32","11","10","10","15","10","12","9","13","9","10","20","","2019-01-17","0"
"33","32","11","10","10","15","10","12","9","13","9","10","20","","2019-01-31","0"
"33","32","11","10","10","15","10","12","9","13","9","10","20","","2019-02-14","0"
"33","32","11","10","10","15","10","12","9","13","9","10","20","","2019-02-28","0"
"17","16","6","5","5","8","5","6","5","7","5","5","10","","2019-03-14","0"
"7","7","2","2","2","3","2","3","2","3","2","2","4","","2019-03-28","0"
"33","32","11","10","10","15","10","12","9","13","9","10","20","","2019-04-11","0"
"33","32","11","10","10","15","10","12","9","13","9","10","20","","2019-04-25","0"
"12","11","4","4","4","5","4","4","3","5","3","4","8","","2019-05-09","0"
"21","21","7","6","6","10","6","8","6","8","6","6","14","","2019-05-23","0"
"40","39","13","12","12","18","12","15","11","16","11","12","26","","2019-06-06","0"
"33","32","11","10","10","15","10","12","9","13","9","10","21","","2019-06-20","0"
"33","32","11","10","10","15","10","12","9","13","9","10","21","","2019-07-04","0"
"33","32","11","10","10","15","10","12","9","13","9","10","21","","2019-07-18","0"
"33","32","11","10","10","15","10","12","9","13","9","10","21","","2019-08-01","0"
"31","30","10","9","9","14","9","11","8","12","8","9","20","","2019-08-15","0"
"33","32","11","10","10","15","10","12","9","13","9","10","21","","2019-08-29","0"
"35","34","12","11","11","16","11","13","10","14","10","11","23","","2019-09-12","0"
"33","32","11","10","10","15","10","12","9","13","9","10","21","","2019-09-26","0"
"33","32","11","10","10","15","10","12","9","13","9","10","21","","2019-10-10","0"
"35","34","12","11","11","16","11","13","10","14","10","11","23","","2019-10-24","0"
"33","32","11","10","10","15","10","12","9","13","9","10","21","","2019-11-07","0"
"33","32","11","10","10","15","10","12","9","13","9","10","21","","2019-11-21","0"
