"9","21","492","597","1665","date","other"
"","12","","14","","2018-07-19","0"
"","20","","21","","2018-08-02","0"
"","20","","21","","2018-08-16","0"
"","20","","21","","2018-08-30","0"
"","20","","21","","2018-09-13","0"
"","20","","21","","2018-09-27","0"
"","20","","21","","2018-10-11","0"
"","20","","21","","2018-10-25","0"
"","20","","21","","2018-11-08","0"
"","20","","21","","2018-11-22","0"
"","20","","21","","2018-12-06","0"
"","20","","21","4","2018-12-20","0"
"","20","","21","5","2019-01-03","0"
"","20","","21","5","2019-01-17","0"
"","20","","21","5","2019-01-31","0"
"","20","","21","5","2019-02-14","0"
"","20","","21","5","2019-02-28","0"
"","11","","12","3","2019-03-14","0"
"","3","","3","1","2019-03-28","0"
"","20","","21","5","2019-04-11","0"
"","20","","21","5","2019-04-25","0"
"","9","","9","2","2019-05-09","0"
"","11","","12","3","2019-05-23","0"
"","21","","23","5","2019-06-06","0"
"","21","","23","5","2019-06-20","0"
"","19","","20","5","2019-07-04","0"
"","19","","20","5","2019-07-18","0"
"","20","","21","5","2019-08-01","0"
"13","7","13","21","5","2019-08-15","0"
"20","","20","21","5","2019-08-29","0"
"21","","21","23","5","2019-09-12","0"
"23","","23","24","6","2019-09-26","0"
"24","","24","26","6","2019-10-10","0"
"21","","21","23","5","2019-10-24","0"
"20","","20","21","5","2019-11-07","0"
"24","","24","25","5","2019-11-21","0"
"34","","34","35","6","2019-12-05","0"
"34","","34","35","6","2019-12-19","0"
"32","","32","33","5","2020-01-02","0"
"34","","34","35","6","2020-01-16","0"
"28","","28","29","5","2020-01-30","0"
"34","","34","35","6","2020-02-13","0"
"43","","43","44","7","2020-02-27","0"
"30","","30","31","5","2020-03-12","0"
"30","","30","31","5","2020-03-26","0"
"34","","34","35","6","2020-04-09","0"
"32","","32","33","5","2020-04-23","0"
"34","","34","35","6","2020-05-07","0"
"30","","30","31","5","2020-05-21","0"
"32","","32","33","5","2020-06-04","0"
"30","","30","31","5","2020-06-18","0"
"36","","36","38","6","2020-07-02","0"
"30","","30","31","5","2020-07-16","0"
"30","","30","31","5","2020-07-30","0"
"24","","24","24","4","2020-08-13","0"
"28","","28","29","5","2020-08-27","0"
"36","","36","38","6","2020-09-10","0"
"30","","30","31","5","2020-09-24","0"
"34","","34","35","6","2020-10-08","0"
"41","","41","42","7","2020-10-22","0"
"39","","39","40","6","2020-11-05","0"
"41","","41","42","7","2020-11-19","0"
"49","","49","51","8","2020-12-03","0"
"34","","34","35","6","2020-12-17","0"
"39","","39","40","6","2020-12-31","0"
"34","","34","35","6","2021-01-14","0"
"34","","34","35","6","2021-01-28","0"
"24","","24","24","4","2021-02-11","0"
"32","","32","33","5","2021-02-25","0"
"32","","32","33","5","2021-03-11","0"
"32","","32","33","5","2021-03-25","0"
"30","","30","31","5","2021-04-08","0"
"32","","32","33","5","2021-04-22","0"
"30","","30","31","5","2021-05-06","0"
