"21","492","21978","999999","date","other"
"6","6","1","0","2017-03-02","0"
"5","5","1","0","2017-10-26","0"
"17","17","4","1","2017-11-09","0"
"15","15","4","1","2017-11-23","0"
"14","14","3","0","2017-12-07","0"
"15","15","4","","2017-12-21","0"
"14","14","3","","2018-01-04","0"
"12","12","3","","2018-01-18","0"
"12","12","3","","2018-02-01","0"
"14","14","4","","2018-02-15","0"
"15","15","4","","2018-03-01","0"
"12","12","3","","2018-03-15","0"
"12","12","3","","2018-03-29","0"
"14","14","4","","2018-04-12","0"
"21","21","6","","2018-04-26","0"
"21","21","6","","2018-05-10","0"
"21","21","6","","2018-05-24","0"
"20","20","6","","2018-06-07","0"
"21","21","6","","2018-06-21","0"
"21","21","6","","2018-07-05","0"
"21","21","6","","2018-07-19","0"
"21","21","6","","2018-08-02","0"
"21","21","6","","2018-08-16","0"
"21","21","6","","2018-08-30","0"
"21","21","6","","2018-09-13","0"
"21","21","6","","2018-09-27","0"
"21","21","6","","2018-10-11","0"
"21","21","6","","2018-10-25","0"
"23","23","6","","2018-11-08","0"
"21","21","6","","2018-11-22","0"
"23","23","8","","2018-12-06","0"
"21","21","7","","2018-12-20","0"
"22","22","8","","2019-01-03","0"
"22","22","8","","2019-01-17","0"
"22","22","8","","2019-01-31","0"
"22","22","8","","2019-02-14","0"
"22","22","8","","2019-02-28","0"
"11","11","4","","2019-03-14","0"
"2","2","1","","2019-03-28","0"
"20","20","7","","2019-04-11","0"
"22","22","9","","2019-04-25","0"
"8","8","4","","2019-05-09","0"
"17","14","6","","2019-05-23","0"
"27","22","10","","2019-06-06","0"
"27","22","10","","2019-06-20","0"
"29","24","11","","2019-07-04","0"
"25","20","10","","2019-07-18","0"
"27","22","11","","2019-08-01","0"
"25","20","10","","2019-08-15","0"
"27","22","11","","2019-08-29","0"
"27","22","11","","2019-09-12","0"
"27","22","11","","2019-09-26","0"
"29","24","12","","2019-10-10","0"
"32","26","15","","2019-10-24","0"
"32","27","15","","2019-11-07","0"
"30","25","14","","2019-11-21","0"
"32","27","15","","2019-12-05","0"
"37","31","18","","2019-12-19","0"
"33","28","16","","2020-01-02","0"
"34","28","16","","2020-01-16","0"
"32","27","16","","2020-01-30","0"
"27","23","14","","2020-02-13","0"
"34","29","17","","2020-02-27","0"
"32","27","16","","2020-03-12","0"
"34","29","17","","2020-03-26","0"
"32","27","16","","2020-04-09","0"
"30","26","16","","2020-04-23","0"
"33","28","17","","2020-05-07","0"
"35","30","19","","2020-05-21","0"
"36","31","20","","2020-06-04","0"
"36","31","20","","2020-06-18","0"
"36","31","20","","2020-07-02","0"
"31","27","17","","2020-07-16","0"
"36","31","20","","2020-07-30","0"
"33","29","19","","2020-08-13","0"
"41","35","23","","2020-08-27","0"
"46","40","26","","2020-09-10","0"
"39","33","21","","2020-09-24","0"
"36","31","20","","2020-10-08","0"
"41","35","23","","2020-10-22","0"
"44","38","24","","2020-11-05","0"
"46","40","26","","2020-11-19","0"
"44","38","24","","2020-12-03","0"
"36","31","20","","2020-12-17","0"
"42","37","24","","2020-12-31","0"
"37","32","21","","2021-01-14","0"
"50","43","29","","2021-01-28","0"
"24","21","14","","2021-02-11","0"
"43","37","25","","2021-02-25","0"
"43","38","26","","2021-03-11","0"
"40","35","24","","2021-03-25","0"
"41","36","25","","2021-04-08","0"
"41","36","25","","2021-04-22","0"
"41","36","25","","2021-05-06","0"
"41","36","25","","2021-05-20","0"
