"492","597","7702","15172","date","other"
"9","9","","4","2017-11-10","0"
"21","21","","10","2017-11-24","0"
"20","20","","9","2017-12-08","0"
"15","15","","8","2017-12-22","0"
"17","17","","9","2018-01-05","0"
"20","20","","10","2018-01-19","0"
"18","18","","9","2018-02-02","0"
"17","17","","9","2018-02-16","0"
"14","14","","7","2018-03-02","0"
"14","14","","7","2018-03-16","0"
"15","15","","8","2018-03-30","0"
"15","15","","8","2018-04-13","0"
"21","21","","11","2018-04-27","0"
"21","21","","11","2018-05-11","0"
"21","21","","11","2018-05-25","0"
"21","21","","11","2018-06-08","0"
"21","21","","12","2018-06-22","0"
"21","21","","12","2018-07-06","0"
"21","21","","12","2018-07-20","0"
"21","21","","12","2018-08-03","0"
"21","21","","12","2018-08-17","0"
"21","21","","12","2018-08-31","0"
"21","21","","12","2018-09-14","0"
"21","21","","12","2018-09-28","0"
"21","21","","12","2018-10-12","0"
"21","21","","12","2018-10-26","0"
"21","21","","12","2018-11-09","0"
"22","21","","13","2018-11-23","0"
"22","21","","13","2018-12-07","0"
"22","21","","13","2018-12-21","0"
"22","21","","13","2019-01-04","0"
"20","20","","12","2019-01-18","0"
"22","21","","13","2019-02-01","0"
"22","21","","13","2019-02-15","0"
"22","21","","13","2019-03-01","0"
"9","9","","6","2019-03-15","0"
"8","8","","5","2019-03-29","0"
"20","20","","12","2019-04-12","0"
"22","21","","13","2019-04-26","0"
"8","8","","5","2019-05-10","0"
"16","15","","9","2019-05-24","0"
"22","21","","13","2019-06-07","0"
"22","21","","13","2019-06-21","0"
"22","21","","13","2019-07-05","0"
"22","21","","13","2019-07-19","0"
"22","21","","13","2019-08-02","0"
"25","24","","14","2019-08-16","0"
"22","21","","12","2019-08-30","0"
"22","21","","12","2019-09-13","0"
"24","23","","13","2019-09-27","0"
"24","23","","13","2019-10-11","0"
"22","21","","12","2019-10-25","0"
"20","20","","11","2019-11-08","0"
"20","20","","11","2019-11-22","0"
"22","21","","12","2019-12-06","0"
"25","24","","14","2019-12-20","0"
"22","21","","12","2020-01-03","0"
"25","24","","14","2020-01-17","0"
"22","21","","12","2020-01-31","0"
"20","20","","11","2020-02-14","0"
"24","23","","13","2020-02-28","0"
"24","23","","13","2020-03-13","0"
"22","21","","12","2020-03-27","0"
"24","23","","13","2020-04-10","0"
"20","20","","11","2020-04-24","0"
"22","21","","12","2020-05-08","0"
"20","20","","11","2020-05-22","0"
"22","21","","12","2020-06-05","0"
"23","21","5","12","2020-06-19","0"
"23","21","10","12","2020-07-03","0"
"20","18","9","10","2020-07-17","0"
"28","26","12","15","2020-07-31","0"
"23","21","10","12","2020-08-14","0"
"21","20","9","11","2020-08-28","0"
"25","23","11","13","2020-09-11","0"
"23","21","10","12","2020-09-25","0"
"25","23","11","13","2020-10-09","0"
"26","24","11","14","2020-10-23","0"
"33","30","14","17","2020-11-06","0"
"26","24","11","14","2020-11-20","0"
"25","23","11","13","2020-12-04","0"
"25","23","11","13","2020-12-18","0"
"23","21","10","12","2021-01-01","0"
"23","21","10","12","2021-01-15","0"
"25","23","11","13","2021-01-29","0"
"18","17","8","9","2021-02-12","0"
"25","23","11","13","2021-02-26","0"
"23","21","10","12","2021-03-12","0"
"23","21","10","12","2021-03-26","0"
"23","21","10","12","2021-04-09","0"
"23","21","10","12","2021-04-23","0"
"23","21","10","12","2021-05-07","0"
"23","21","10","12","2021-05-21","0"
