"19","21","492","493","597","1625","1773","1774","3798","3871","4136","5537","date","other"
"29","20","29","33","20","10","","","","","","10","2017-06-22","0"
"31","23","31","35","23","11","2","2","2","2","2","11","2017-07-06","0"
"29","29","29","33","29","10","9","9","9","9","9","10","2017-07-20","0"
"27","27","27","10","27","9","9","9","9","9","9","9","2017-08-03","0"
"29","29","29","","29","10","9","9","9","10","9","10","2017-08-17","0"
"16","16","16","","16","6","5","5","5","6","5","6","2017-08-31","0"
"22","22","22","","22","8","7","7","7","8","7","8","2017-09-14","0"
"22","22","22","","22","8","8","8","8","9","8","8","2017-09-28","0"
"24","24","24","","24","9","9","9","9","9","9","9","2017-10-12","0"
"27","27","27","","27","9","9","9","9","10","9","9","2017-10-26","0"
"20","20","20","","20","7","7","7","7","8","7","7","2017-11-09","0"
"22","22","22","","22","8","8","8","8","9","8","8","2017-11-23","0"
"24","24","24","","24","9","9","9","9","9","9","9","2017-12-07","0"
"18","18","18","","18","6","6","6","6","7","6","6","2017-12-21","0"
"18","18","18","","18","6","6","6","6","7","6","6","2018-01-04","0"
"22","22","22","","22","8","8","8","8","9","8","8","2018-01-18","0"
"20","20","20","","20","7","7","7","7","8","7","7","2018-02-01","0"
"20","20","20","","20","7","7","7","7","8","7","7","2018-02-15","0"
"18","18","18","","18","6","6","6","6","7","6","6","2018-03-01","0"
"20","20","20","","20","7","7","7","7","8","7","7","2018-03-15","0"
"13","13","13","","13","5","5","5","5","5","5","5","2018-03-29","0"
"22","22","22","","22","8","8","8","8","9","8","8","2018-04-12","0"
"29","29","29","","29","10","10","10","10","11","10","10","2018-04-26","0"
"31","31","31","","31","11","11","11","11","12","11","11","2018-05-10","0"
"31","31","31","","31","11","11","11","11","12","11","11","2018-05-24","0"
"31","31","31","","31","11","11","11","11","12","11","11","2018-06-07","0"
"31","31","31","","31","11","11","11","11","12","11","11","2018-06-21","0"
"31","31","31","","31","11","11","11","11","12","11","11","2018-07-05","0"
"31","31","31","10","31","11","11","11","11","12","11","11","2018-07-19","0"
"31","31","31","11","31","11","11","11","11","12","11","11","2018-08-02","0"
"31","31","31","11","31","11","11","11","11","12","11","11","2018-08-16","0"
"31","31","31","11","31","11","11","11","11","12","11","11","2018-08-30","0"
"31","31","31","11","31","11","11","11","11","12","11","11","2018-09-13","0"
"31","31","31","11","31","11","11","11","11","12","11","11","2018-09-27","0"
"31","31","31","11","31","11","11","11","11","12","11","11","2018-10-11","0"
"31","31","31","11","31","11","11","11","11","12","11","11","2018-10-25","0"
"31","31","31","11","31","11","11","11","11","12","11","11","2018-11-08","0"
"31","31","31","11","31","11","11","11","11","12","11","11","2018-11-22","0"
"31","31","31","11","31","11","11","11","11","12","11","11","2018-12-06","0"
"32","31","31","11","31","11","11","11","11","12","11","11","2018-12-20","0"
"32","31","31","11","31","11","11","11","11","12","11","11","2019-01-03","0"
"32","31","31","11","31","11","11","11","11","12","11","11","2019-01-17","0"
"32","31","31","11","31","11","11","11","11","12","11","11","2019-01-31","0"
"32","31","31","11","31","11","11","11","11","12","11","11","2019-02-14","0"
"32","31","31","11","31","11","11","11","11","12","11","11","2019-02-28","0"
"18","18","18","6","18","6","6","6","6","7","6","6","2019-03-14","0"
"7","7","7","2","7","2","2","2","2","3","2","2","2019-03-28","0"
"30","29","29","10","29","10","10","10","10","11","10","10","2019-04-11","0"
"32","31","31","11","31","11","11","11","11","12","11","11","2019-04-25","0"
"14","13","13","5","13","5","5","5","5","5","5","5","2019-05-09","0"
"23","20","20","7","20","7","7","7","7","8","7","7","2019-05-23","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2019-06-06","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2019-06-20","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2019-07-04","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2019-07-18","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2019-08-01","0"
"31","27","27","9","27","9","9","9","9","10","9","9","2019-08-15","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2019-08-29","0"
"33","29","29","10","29","10","10","10","10","11","10","10","2019-09-12","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2019-09-26","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2019-10-10","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2019-10-24","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2019-11-07","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2019-11-21","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2019-12-05","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2019-12-19","0"
"33","29","29","10","29","10","10","10","10","11","10","10","2020-01-02","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2020-01-16","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2020-01-30","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2020-02-13","0"
"33","29","29","10","29","10","10","10","10","11","10","10","2020-02-27","0"
"33","29","29","10","29","10","10","10","10","11","10","10","2020-03-12","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2020-03-26","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2020-04-09","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2020-04-23","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2020-05-07","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2020-05-21","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2020-06-04","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2020-06-18","0"
"41","35","35","13","35","13","13","13","13","14","13","13","2020-07-02","0"
"33","29","29","10","29","10","10","10","10","11","10","10","2020-07-16","0"
"41","35","35","13","35","13","13","13","13","14","13","13","2020-07-30","0"
"31","27","27","9","27","9","9","9","9","10","9","9","2020-08-13","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2020-08-27","0"
"39","33","33","12","33","12","12","12","12","13","12","12","2020-09-10","0"
"44","38","38","13","38","13","13","13","13","15","13","13","2020-09-24","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2020-10-08","0"
"31","27","27","9","27","9","9","9","9","10","9","9","2020-10-22","0"
"44","38","38","13","38","13","13","13","13","15","13","13","2020-11-05","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2020-11-19","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2020-12-03","0"
"41","35","35","13","35","13","13","13","13","14","13","13","2020-12-17","0"
"33","29","29","10","29","10","10","10","10","11","10","10","2020-12-31","0"
"21","40","40","14","40","14","14","14","14","15","14","14","2021-01-14","0"
"21","40","40","14","40","14","14","14","14","15","14","14","2021-01-28","0"
"13","24","24","9","24","9","9","9","9","9","9","9","2021-02-11","0"
"17","33","33","12","33","12","12","12","12","13","12","12","2021-02-25","0"
"16","31","31","11","31","11","11","11","11","12","11","11","2021-03-11","0"
"16","31","31","11","31","11","11","11","11","12","11","11","2021-03-25","0"
"16","31","31","11","31","11","11","11","11","12","11","11","2021-04-08","0"
"29","31","31","11","31","11","11","11","11","12","11","11","2021-04-22","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2021-05-06","0"
"36","31","31","11","31","11","11","11","11","12","11","11","2021-05-20","0"
