"492","493","1643","1755","3810","3871","date","other"
"3","3","2","2","2","","2017-07-07","0"
"22","25","14","15","15","","2017-07-21","0"
"19","21","12","13","13","","2017-08-04","0"
"20","22","13","14","14","","2017-08-18","0"
"12","13","8","8","8","","2017-09-01","0"
"20","22","14","15","15","","2017-09-15","0"
"18","20","13","13","13","","2017-09-29","0"
"20","22","14","15","15","","2017-10-13","0"
"16","19","12","13","13","","2017-10-27","0"
"18","20","13","14","14","4","2017-11-10","0"
"16","19","12","13","13","4","2017-11-24","0"
"21","24","16","17","17","5","2017-12-08","0"
"20","22","15","16","15","4","2017-12-22","0"
"18","20","14","15","14","4","2018-01-05","0"
"18","20","14","16","10","4","2018-01-19","0"
"15","17","12","13","6","3","2018-02-02","0"
"18","20","14","16","7","4","2018-02-16","0"
"18","20","14","16","7","4","2018-03-02","0"
"13","15","10","11","5","3","2018-03-16","0"
"15","17","12","13","6","3","2018-03-30","0"
"16","19","13","14","6","4","2018-04-13","0"
"23","26","18","20","9","5","2018-04-27","0"
"23","26","18","20","9","5","2018-05-11","0"
"23","26","18","20","9","5","2018-05-25","0"
"23","26","18","20","9","5","2018-06-08","0"
"23","26","19","21","10","5","2018-06-22","0"
"23","26","19","21","10","5","2018-07-06","0"
"21","46","18","20","9","5","2018-07-20","0"
"23","49","19","21","10","5","2018-08-03","0"
"23","49","19","21","10","5","2018-08-17","0"
"23","49","19","21","10","5","2018-08-31","0"
"23","49","19","21","10","5","2018-09-14","0"
"23","49","19","21","10","5","2018-09-28","0"
"23","49","20","22","11","5","2018-10-12","0"
"23","49","20","22","11","5","2018-10-26","0"
"23","49","20","22","11","5","2018-11-09","0"
"23","49","20","22","11","5","2018-11-23","0"
"23","49","20","22","11","5","2018-12-07","0"
"23","49","20","22","11","5","2018-12-21","0"
"24","50","21","23","12","6","2019-01-04","0"
"24","50","21","23","12","6","2019-01-18","0"
"24","50","21","23","12","6","2019-02-01","0"
"24","50","21","23","12","6","2019-02-15","0"
"24","50","21","23","12","6","2019-03-01","0"
"21","43","18","20","10","5","2019-03-15","0"
"10","21","9","10","5","3","2019-03-29","0"
"22","46","20","21","11","6","2019-04-12","0"
"24","50","21","23","12","6","2019-04-26","0"
"7","14","6","7","3","2","2019-05-10","0"
"17","36","16","16","9","4","2019-05-24","0"
"24","50","22","23","12","6","2019-06-07","0"
"24","50","22","23","12","6","2019-06-21","0"
"24","50","23","24","13","7","2019-07-05","0"
"24","50","23","24","13","7","2019-07-19","0"
"24","50","23","24","13","7","2019-08-02","0"
"21","43","20","21","11","6","2019-08-16","0"
"22","46","21","22","12","7","2019-08-30","0"
"22","46","21","22","12","7","2019-09-13","0"
"26","54","25","26","14","8","2019-09-27","0"
"26","54","25","26","14","8","2019-10-11","0"
"26","54","25","26","14","8","2019-10-25","0"
"21","43","20","21","11","6","2019-11-08","0"
"22","46","21","22","12","7","2019-11-22","0"
"24","50","23","24","13","7","2019-12-06","0"
"24","50","23","24","13","7","2019-12-20","0"
"19","39","18","19","10","6","2020-01-03","0"
"34","61","23","24","13","7","2020-01-17","0"
"34","34","23","24","13","8","2020-01-31","0"
"34","23","23","24","13","8","2020-02-14","0"
"29","20","20","21","11","7","2020-02-28","0"
"34","23","23","24","13","8","2020-03-13","0"
"39","26","26","27","15","9","2020-03-27","0"
"34","23","23","24","13","8","2020-04-10","0"
"32","21","21","22","12","7","2020-04-24","0"
"36","25","25","26","14","9","2020-05-08","0"
"32","21","21","22","12","7","2020-05-22","0"
"34","23","23","24","13","8","2020-06-05","0"
"39","26","26","27","15","9","2020-06-19","0"
"36","25","25","26","14","9","2020-07-03","0"
"29","20","20","21","11","7","2020-07-17","0"
"36","25","25","26","14","9","2020-07-31","0"
"32","21","21","22","12","7","2020-08-14","0"
"34","23","23","24","13","8","2020-08-28","0"
"34","23","23","24","13","8","2020-09-11","0"
"44","30","30","31","17","10","2020-09-25","0"
"32","21","21","22","12","7","2020-10-09","0"
"36","25","25","26","14","9","2020-10-23","0"
"46","31","31","33","18","11","2020-11-06","0"
"34","23","23","25","14","8","2020-11-20","0"
"36","25","25","28","15","9","2020-12-04","0"
"34","23","24","26","14","8","2020-12-18","0"
"36","25","26","28","15","9","2021-01-01","0"
"44","30","31","33","18","10","2021-01-15","0"
"36","25","26","28","15","9","2021-01-29","0"
"32","21","22","24","13","7","2021-02-12","0"
"36","25","26","28","15","9","2021-02-26","0"
"34","23","24","26","14","8","2021-03-12","0"
"34","23","24","26","14","8","2021-03-26","0"
"34","23","24","26","14","8","2021-04-09","0"
"34","23","24","26","14","8","2021-04-23","0"
"36","25","26","28","16","9","2021-05-07","0"
"34","23","24","26","15","9","2021-05-21","0"
