"9","19","122","492","493","597","date","other"
"18","18","17","18","20","13","2016-11-09","0"
"41","42","40","41","47","31","2016-11-23","0"
"41","42","40","41","47","31","2016-12-07","0"
"38","39","37","38","44","29","2016-12-21","0"
"41","42","40","41","47","31","2017-01-04","0"
"41","42","40","41","47","31","2017-01-18","0"
"41","42","41","41","47","31","2017-02-01","0"
"38","39","38","38","44","29","2017-02-15","0"
"41","42","41","41","47","31","2017-03-01","0"
"3","3","3","3","3","2","2017-03-15","0"
"3","3","3","3","","2","2018-03-14","0"
"15","15","15","15","","11","2018-03-28","0"
"23","24","24","23","","18","2018-04-11","0"
"41","42","42","41","","31","2018-04-25","0"
"41","42","42","41","","31","2018-05-09","0"
"44","45","45","44","","33","2018-05-23","0"
"41","42","42","41","","31","2018-06-06","0"
"41","42","42","41","","31","2018-06-20","0"
"41","42","42","41","","31","2018-07-04","0"
"41","42","42","41","19","31","2018-07-18","0"
"41","42","42","41","22","31","2018-08-01","0"
"41","42","42","41","22","31","2018-08-15","0"
"41","42","42","41","22","31","2018-08-29","0"
"41","42","42","41","22","31","2018-09-12","0"
"41","42","42","41","22","31","2018-09-26","0"
"41","42","42","41","22","31","2018-10-10","0"
"41","42","42","41","22","31","2018-10-24","0"
"41","42","42","41","22","31","2018-11-07","0"
"41","42","42","41","22","31","2018-11-21","0"
"41","42","42","41","22","31","2018-12-05","0"
"41","42","42","41","22","31","2018-12-19","0"
"41","42","42","41","22","31","2019-01-02","0"
"41","42","42","41","22","31","2019-01-16","0"
"41","42","42","41","22","31","2019-01-30","0"
"41","42","42","41","22","31","2019-02-13","0"
"41","42","42","41","22","31","2019-02-27","0"
"26","27","27","26","14","20","2019-03-13","0"
"6","6","6","6","3","4","2019-03-27","0"
"35","36","36","35","19","27","2019-04-10","0"
"41","42","42","41","22","31","2019-04-24","0"
"21","21","21","21","11","16","2019-05-08","0"
"23","24","24","23","13","18","2019-05-22","0"
"41","42","42","41","22","31","2019-06-05","0"
"41","42","42","41","22","31","2019-06-19","0"
"44","45","45","44","24","33","2019-07-03","0"
"41","42","42","41","22","31","2019-07-17","0"
"47","48","48","47","25","35","2019-07-31","0"
"35","36","36","35","19","27","2019-08-14","0"
"44","45","45","44","24","33","2019-08-28","0"
"38","39","39","38","20","29","2019-09-11","0"
"41","42","42","41","22","31","2019-09-25","0"
"47","48","48","47","25","35","2019-10-09","0"
"38","39","39","38","20","29","2019-10-23","0"
"44","45","45","44","24","33","2019-11-06","0"
"44","45","45","44","24","33","2019-11-20","0"
"41","42","42","41","22","31","2019-12-04","0"
"38","39","39","38","20","29","2019-12-18","0"
"44","45","45","44","24","33","2020-01-01","0"
"44","45","45","44","24","33","2020-01-15","0"
"38","39","39","38","20","29","2020-01-29","0"
"41","42","42","41","22","31","2020-02-12","0"
"47","48","48","47","25","35","2020-02-26","0"
"50","51","51","50","27","38","2020-03-11","0"
"38","39","39","38","20","29","2020-03-25","0"
"41","42","42","41","22","31","2020-04-08","0"
"38","39","39","38","20","29","2020-04-22","0"
"41","42","42","41","22","31","2020-05-06","0"
"41","42","42","41","22","31","2020-05-20","0"
"47","48","48","47","25","35","2020-06-03","0"
"41","42","42","41","22","31","2020-06-17","0"
"41","42","42","41","22","31","2020-07-01","0"
"38","39","39","38","20","29","2020-07-15","0"
"44","45","45","44","24","33","2020-07-29","0"
"35","36","36","35","19","27","2020-08-12","0"
"41","42","42","41","22","31","2020-08-26","0"
"41","42","42","41","22","31","2020-09-09","0"
"50","51","51","50","27","38","2020-09-23","0"
"47","48","48","47","25","35","2020-10-07","0"
"38","39","39","38","20","29","2020-10-21","0"
"53","54","54","53","28","40","2020-11-04","0"
"50","51","51","50","27","38","2020-11-18","0"
"41","42","42","41","22","31","2020-12-02","0"
"41","42","42","41","22","31","2020-12-16","0"
"67","69","69","67","36","51","2020-12-30","0"
"53","54","54","53","28","40","2021-01-13","0"
"50","51","51","50","27","38","2021-01-27","0"
"23","24","24","23","13","18","2021-02-10","0"
"62","63","63","62","33","47","2021-02-24","0"
"41","42","42","41","22","31","2021-03-10","0"
"41","42","42","41","22","31","2021-03-24","0"
"41","42","42","41","22","31","2021-04-07","0"
"41","42","42","41","22","31","2021-04-21","0"
"41","42","42","41","22","31","2021-05-05","0"
"41","42","42","41","22","31","2021-05-19","0"
