"492","493","597","699","701","date","other"
"15","17","15","15","15","2017-05-11","0"
"21","24","21","21","21","2017-05-25","0"
"21","24","21","21","21","2017-06-08","0"
"20","22","20","20","20","2017-06-22","0"
"21","24","21","21","21","2017-07-06","0"
"20","22","20","20","20","2017-07-20","0"
"18","21","18","18","18","2017-08-03","0"
"20","22","20","20","20","2017-08-17","0"
"9","10","9","9","9","2017-08-31","0"
"12","14","12","12","12","2017-09-14","0"
"12","14","12","12","12","2017-09-28","0"
"17","19","17","17","17","2017-10-12","0"
"11","12","11","11","11","2017-10-26","0"
"11","12","11","11","11","2017-11-09","0"
"12","14","12","12","12","2017-11-23","0"
"11","12","11","11","11","2017-12-07","0"
"14","15","14","14","14","2017-12-21","0"
"12","14","12","12","12","2018-01-04","0"
"14","15","14","14","14","2018-01-18","0"
"12","14","12","12","12","2018-02-01","0"
"15","17","15","15","15","2018-02-15","0"
"12","14","12","12","12","2018-03-01","0"
"14","15","14","14","14","2018-03-15","0"
"11","13","11","11","11","2018-03-29","0"
"13","14","12","12","12","2018-04-12","0"
"22","25","21","21","21","2018-04-26","0"
"22","25","21","21","21","2018-05-10","0"
"22","25","21","21","21","2018-05-24","0"
"20","23","20","20","20","2018-06-07","0"
"22","25","21","21","21","2018-06-21","0"
"22","25","21","21","21","2018-07-05","0"
"22","45","21","21","21","2018-07-19","0"
"22","47","21","21","21","2018-08-02","0"
"22","47","21","21","21","2018-08-16","0"
"22","47","21","21","21","2018-08-30","0"
"22","47","21","21","21","2018-09-13","0"
"22","47","21","21","21","2018-09-27","0"
"22","47","21","21","21","2018-10-11","0"
"22","47","21","21","21","2018-10-25","0"
"22","47","21","21","21","2018-11-08","0"
"22","47","21","21","21","2018-11-22","0"
"22","47","21","21","21","2018-12-06","0"
"22","47","21","21","21","2018-12-20","0"
"22","47","21","21","21","2019-01-03","0"
"22","47","21","21","21","2019-01-17","0"
"22","47","21","21","21","2019-01-31","0"
"22","47","21","21","21","2019-02-14","0"
"22","47","21","21","21","2019-02-28","0"
"9","20","9","9","9","2019-03-14","0"
"3","7","3","3","3","2019-03-28","0"
"20","44","20","20","20","2019-04-11","0"
"22","47","21","21","21","2019-04-25","0"
"8","17","8","8","8","2019-05-09","0"
"14","30","14","14","14","2019-05-23","0"
"22","47","21","21","21","2019-06-06","0"
"22","47","21","21","21","2019-06-20","0"
"22","47","21","21","21","2019-07-04","0"
"20","44","20","20","20","2019-07-18","0"
"22","47","21","21","21","2019-08-01","0"
"22","47","21","21","21","2019-08-15","0"
"22","47","21","21","21","2019-08-29","0"
"20","44","20","20","20","2019-09-12","0"
"22","47","21","21","21","2019-09-26","0"
"20","44","20","20","20","2019-10-10","0"
"22","47","21","21","21","2019-10-24","0"
"17","37","17","17","17","2019-11-07","0"
"20","44","20","20","20","2019-11-21","0"
"24","50","23","23","23","2019-12-05","0"
"24","50","23","23","23","2019-12-19","0"
"20","44","20","20","20","2020-01-02","0"
"22","47","21","21","21","2020-01-16","0"
"22","31","21","21","21","2020-01-30","0"
"22","22","21","21","21","2020-02-13","0"
"22","22","21","21","21","2020-02-27","0"
"20","20","20","20","20","2020-03-12","0"
"24","24","23","23","23","2020-03-26","0"
"25","25","24","24","24","2020-04-09","0"
"20","20","20","20","20","2020-04-23","0"
"27","27","26","26","26","2020-05-07","0"
"24","24","23","23","23","2020-05-21","0"
"22","22","21","21","21","2020-06-04","0"
"24","24","23","23","23","2020-06-18","0"
"22","22","21","21","21","2020-07-02","0"
"24","24","23","23","23","2020-07-16","0"
"22","22","21","21","21","2020-07-30","0"
"25","25","24","24","24","2020-08-13","0"
"25","25","24","24","24","2020-08-27","0"
"21","21","20","20","20","2020-09-10","0"
"23","23","22","22","22","2020-09-24","0"
"28","28","27","27","27","2020-10-08","0"
"26","26","25","25","25","2020-10-22","0"
"31","31","30","30","30","2020-11-05","0"
"30","30","28","28","28","2020-11-19","0"
"33","33","31","31","31","2020-12-03","0"
"35","35","33","33","33","2020-12-17","0"
"25","25","24","24","24","2020-12-31","0"
"25","25","24","24","24","2021-01-14","0"
"28","28","27","27","27","2021-01-28","0"
"16","16","16","16","16","2021-02-11","0"
"31","31","30","30","30","2021-02-25","0"
"23","23","22","22","22","2021-03-11","0"
"23","23","22","22","22","2021-03-25","0"
"23","23","22","22","22","2021-04-08","0"
"23","23","22","22","22","2021-04-22","0"
"23","23","22","22","22","2021-05-06","0"
"23","23","22","22","22","2021-05-20","0"
