"19","492","597","date","other"
"13","13","12","2019-05-22","0"
"22","22","21","2019-06-05","0"
"25","25","24","2019-06-19","0"
"24","24","23","2019-07-03","0"
"22","22","21","2019-07-17","0"
"22","22","21","2019-07-31","0"
"22","22","21","2019-08-14","0"
"22","22","21","2019-08-28","0"
"22","22","21","2019-09-11","0"
"20","20","20","2019-09-25","0"
"24","24","23","2019-10-09","0"
"22","22","21","2019-10-23","0"
"20","20","20","2019-11-06","0"
"22","22","21","2019-11-20","0"
"24","24","23","2019-12-04","0"
"27","27","26","2019-12-18","0"
"27","27","26","2020-01-01","0"
"24","24","23","2020-01-15","0"
"24","24","23","2020-01-29","0"
"22","22","21","2020-02-12","0"
"22","22","21","2020-02-26","0"
"25","25","24","2020-03-11","0"
"20","20","20","2020-03-25","0"
"19","19","18","2020-04-08","0"
"22","22","21","2020-04-22","0"
"22","22","21","2020-05-06","0"
"22","22","21","2020-05-20","0"
"24","24","23","2020-06-03","0"
"22","22","21","2020-06-17","0"
"22","22","21","2020-07-01","0"
"19","19","18","2020-07-15","0"
"22","22","21","2020-07-29","0"
"24","24","23","2020-08-12","0"
"22","22","21","2020-08-26","0"
"20","20","20","2020-09-09","0"
"22","22","21","2020-09-23","0"
"30","30","29","2020-10-07","0"
"20","20","20","2020-10-21","0"
"36","36","35","2020-11-04","0"
"27","27","26","2020-11-18","0"
"25","25","24","2020-12-02","0"
"24","24","23","2020-12-16","0"
"28","28","27","2020-12-30","0"
"28","28","27","2021-01-13","0"
"28","28","27","2021-01-27","0"
"19","19","18","2021-02-10","0"
"22","22","21","2021-02-24","0"
"22","22","21","2021-03-10","0"
"22","22","21","2021-03-24","0"
"22","22","21","2021-04-07","0"
"22","22","21","2021-04-21","0"
"22","22","21","2021-05-05","0"
"22","22","21","2021-05-19","0"
